player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def
Vladislav Namestnikov (C/LW),Detroit Red Wings,53,8,9,17,0.32,24,-5,https://www.eliteprospects.com/player/39029/vladislav-namestnikov,2020-2021,nhl,Vladislav Namestnikov,C/LW,FW
Carl Söderberg (C),totals,45,7,10,17,0.38,18,-5,https://www.eliteprospects.com/player/665/carl-soderberg,2020-2021,nhl,Carl Söderberg,C,FW
Ilya Mikheyev (RW/LW),Toronto Maple Leafs,54,7,10,17,0.31,6,5,https://www.eliteprospects.com/player/180935/ilya-mikheyev,2020-2021,nhl,Ilya Mikheyev,RW/LW,FW
Tyson Jost (C),Colorado Avalanche,54,7,10,17,0.31,24,14,https://www.eliteprospects.com/player/148111/tyson-jost,2020-2021,nhl,Tyson Jost,C,FW
Nick Bjugstad (C/RW),Minnesota Wild,44,6,11,17,0.39,17,7,https://www.eliteprospects.com/player/40265/nick-bjugstad,2020-2021,nhl,Nick Bjugstad,C/RW,FW
Tyler Bozak (C),St. Louis Blues,31,5,12,17,0.55,10,-3,https://www.eliteprospects.com/player/11589/tyler-bozak,2020-2021,nhl,Tyler Bozak,C,FW
Gustav Forsling (D),Florida Panthers,43,5,12,17,0.40,8,17,https://www.eliteprospects.com/player/86366/gustav-forsling,2020-2021,nhl,Gustav Forsling,D,DEF
Ryan Getzlaf (C),Anaheim Ducks,48,5,12,17,0.35,43,-14,https://www.eliteprospects.com/player/8526/ryan-getzlaf,2020-2021,nhl,Ryan Getzlaf,C,FW
Nicolas Hague (D),Vegas Golden Knights,52,5,12,17,0.33,31,14,https://www.eliteprospects.com/player/253977/nicolas-hague,2020-2021,nhl,Nicolas Hague,D,DEF
Cody Ceci (D),Pittsburgh Penguins,53,4,13,17,0.32,10,18,https://www.eliteprospects.com/player/45584/cody-ceci,2020-2021,nhl,Cody Ceci,D,DEF
Nikita Zaitsev (D),Ottawa Senators,55,4,13,17,0.31,26,-13,https://www.eliteprospects.com/player/34773/nikita-zaitsev,2020-2021,nhl,Nikita Zaitsev,D,DEF
Ryan Pulock (D),New York Islanders,56,2,15,17,0.30,8,15,https://www.eliteprospects.com/player/86761/ryan-pulock,2020-2021,nhl,Ryan Pulock,D,DEF
Carson Soucy (D),Minnesota Wild,50,1,16,17,0.34,51,22,https://www.eliteprospects.com/player/107449/carson-soucy,2020-2021,nhl,Carson Soucy,D,DEF
Mario Ferraro (D),San Jose Sharks,56,1,16,17,0.30,22,-6,https://www.eliteprospects.com/player/245622/mario-ferraro,2020-2021,nhl,Mario Ferraro,D,DEF
Zach Sanford (LW/RW),St. Louis Blues,52,10,6,16,0.31,25,-13,https://www.eliteprospects.com/player/242077/zach-sanford,2020-2021,nhl,Zach Sanford,LW/RW,FW
Alex Chiasson (RW/C),Edmonton Oilers,45,9,7,16,0.36,33,-10,https://www.eliteprospects.com/player/32978/alex-chiasson,2020-2021,nhl,Alex Chiasson,RW/C,FW
Jakob Silfverberg (RW/LW),Anaheim Ducks,47,8,8,16,0.34,18,-17,https://www.eliteprospects.com/player/6562/jakob-silfverberg,2020-2021,nhl,Jakob Silfverberg,RW/LW,FW
Philipp Kurashev (C/W),Chicago Blackhawks,54,8,8,16,0.30,12,-9,https://www.eliteprospects.com/player/279238/philipp-kurashev,2020-2021,nhl,Philipp Kurashev,C/W,FW
Brandon Tanev (LW/RW),Pittsburgh Penguins,32,7,9,16,0.50,22,12,https://www.eliteprospects.com/player/96475/brandon-tanev,2020-2021,nhl,Brandon Tanev,LW/RW,FW
Charlie Coyle (C/RW),Boston Bruins,51,6,10,16,0.31,20,-4,https://www.eliteprospects.com/player/60251/charlie-coyle,2020-2021,nhl,Charlie Coyle,C/RW,FW
Carl Hagelin (LW),Washington Capitals,56,6,10,16,0.29,19,7,https://www.eliteprospects.com/player/4567/carl-hagelin,2020-2021,nhl,Carl Hagelin,LW,FW
Mike Matheson (D),Pittsburgh Penguins,44,5,11,16,0.36,28,9,https://www.eliteprospects.com/player/76333/mike-matheson,2020-2021,nhl,Mike Matheson,D,DEF
Paul Byron (LW/C),Montréal Canadiens,46,5,11,16,0.35,12,5,https://www.eliteprospects.com/player/15036/paul-byron,2020-2021,nhl,Paul Byron,LW/C,FW
Esa Lindell (D),Dallas Stars,56,5,11,16,0.29,19,11,https://www.eliteprospects.com/player/50019/esa-lindell,2020-2021,nhl,Esa Lindell,D,DEF
Adam Boqvist (D),Chicago Blackhawks,35,2,14,16,0.46,14,-7,https://www.eliteprospects.com/player/265684/adam-boqvist,2020-2021,nhl,Adam Boqvist,D,DEF
Ryan Lindgren (D),New York Rangers,51,1,15,16,0.31,35,20,https://www.eliteprospects.com/player/226442/ryan-lindgren,2020-2021,nhl,Ryan Lindgren,D,DEF
Nic Dowd (C/RW),Washington Capitals,56,11,4,15,0.27,31,4,https://www.eliteprospects.com/player/39372/nic-dowd,2020-2021,nhl,Nic Dowd,C/RW,FW
Zach Aston-Reese (C/W),Pittsburgh Penguins,45,9,6,15,0.33,15,10,https://www.eliteprospects.com/player/98068/zach-aston-reese,2020-2021,nhl,Zach Aston-Reese,C/W,FW
Dominik Kahun (C/W),Edmonton Oilers,48,9,6,15,0.31,2,-3,https://www.eliteprospects.com/player/71940/dominik-kahun,2020-2021,nhl,Dominik Kahun,C/W,FW
Michael McLeod (C),New Jersey Devils,52,9,6,15,0.29,42,-12,https://www.eliteprospects.com/player/240821/michael-mcleod,2020-2021,nhl,Michael McLeod,C,FW
Samuel Blais (LW/RW),St. Louis Blues,36,8,7,15,0.42,12,0,https://www.eliteprospects.com/player/213830/samuel-blais,2020-2021,nhl,Samuel Blais,LW/RW,FW
Colton Sissons (C/RW),Nashville Predators,54,8,7,15,0.28,18,2,https://www.eliteprospects.com/player/48393/colton-sissons,2020-2021,nhl,Colton Sissons,C/RW,FW
Sam Gagner (C/RW),Detroit Red Wings,42,7,8,15,0.36,15,-4,https://www.eliteprospects.com/player/10425/sam-gagner,2020-2021,nhl,Sam Gagner,C/RW,FW
Jason Dickinson (C/LW),Dallas Stars,51,7,8,15,0.29,18,-2,https://www.eliteprospects.com/player/117018/jason-dickinson,2020-2021,nhl,Jason Dickinson,C/LW,FW
Valtteri Filppula (C/LW),Detroit Red Wings,38,6,9,15,0.39,12,-1,https://www.eliteprospects.com/player/3197/valtteri-filppula,2020-2021,nhl,Valtteri Filppula,C/LW,FW
Derek Grant (C/W),Anaheim Ducks,46,6,9,15,0.33,25,-4,https://www.eliteprospects.com/player/18242/derek-grant,2020-2021,nhl,Derek Grant,C/W,FW
Nicolas Roy (C/RW),Vegas Golden Knights,50,6,9,15,0.30,14,9,https://www.eliteprospects.com/player/151361/nicolas-roy,2020-2021,nhl,Nicolas Roy,C/RW,FW
William Carrier (LW),Vegas Golden Knights,52,6,9,15,0.29,16,0,https://www.eliteprospects.com/player/88662/william-carrier,2020-2021,nhl,William Carrier,LW,FW
Luke Glendening (C/RW),Detroit Red Wings,54,6,9,15,0.28,20,3,https://www.eliteprospects.com/player/38233/luke-glendening,2020-2021,nhl,Luke Glendening,C/RW,FW
Teuvo Teräväinen (C/W),Carolina Hurricanes,21,5,10,15,0.71,4,5,https://www.eliteprospects.com/player/44567/teuvo-teravainen,2020-2021,nhl,Teuvo Teräväinen,C/W,FW
Nate Schmidt (D),Vancouver Canucks,54,5,10,15,0.28,4,-7,https://www.eliteprospects.com/player/38039/nate-schmidt,2020-2021,nhl,Nate Schmidt,D,DEF
Noah Hanifin (D),Calgary Flames,47,4,11,15,0.32,18,-2,https://www.eliteprospects.com/player/177710/noah-hanifin,2020-2021,nhl,Noah Hanifin,D,DEF
Alexandre Texier (C/LW),Columbus Blue Jackets,49,4,11,15,0.31,22,-13,https://www.eliteprospects.com/player/296904/alexandre-texier,2020-2021,nhl,Alexandre Texier,C/LW,FW
Duncan Keith (D),Chicago Blackhawks,54,4,11,15,0.28,30,-13,https://www.eliteprospects.com/player/9012/duncan-keith,2020-2021,nhl,Duncan Keith,D,DEF
Connor Murphy (D),Chicago Blackhawks,50,3,12,15,0.30,35,1,https://www.eliteprospects.com/player/45417/connor-murphy,2020-2021,nhl,Connor Murphy,D,DEF
Jaccob Slavin (D),Carolina Hurricanes,52,3,12,15,0.29,2,22,https://www.eliteprospects.com/player/97621/jaccob-slavin,2020-2021,nhl,Jaccob Slavin,D,DEF
Travis Sanheim (D),Philadelphia Flyers,55,3,12,15,0.27,23,-22,https://www.eliteprospects.com/player/120938/travis-sanheim,2020-2021,nhl,Travis Sanheim,D,DEF
Ryan Graves (D),Colorado Avalanche,54,2,13,15,0.28,55,15,https://www.eliteprospects.com/player/103763/ryan-graves,2020-2021,nhl,Ryan Graves,D,DEF
Kevin Shattenkirk (D),Anaheim Ducks,55,2,13,15,0.27,28,-8,https://www.eliteprospects.com/player/11460/kevin-shattenkirk,2020-2021,nhl,Kevin Shattenkirk,D,DEF
Scott Mayfield (D),New York Islanders,56,2,13,15,0.27,38,2,https://www.eliteprospects.com/player/45906/scott-mayfield,2020-2021,nhl,Scott Mayfield,D,DEF
Tage Thompson (C/W),Buffalo Sabres,38,8,6,14,0.37,17,-6,https://www.eliteprospects.com/player/301349/tage-thompson,2020-2021,nhl,Tage Thompson,C/W,FW
Oskar Lindblom (LW/RW),Philadelphia Flyers,50,8,6,14,0.28,9,-9,https://www.eliteprospects.com/player/86181/oskar-lindblom,2020-2021,nhl,Oskar Lindblom,LW/RW,FW
Johan Larsson (C),Arizona Coyotes,52,8,6,14,0.27,24,-13,https://www.eliteprospects.com/player/9009/johan-larsson,2020-2021,nhl,Johan Larsson,C,FW
Kevin Rooney (C/LW),New York Rangers,54,8,6,14,0.26,54,0,https://www.eliteprospects.com/player/180925/kevin-rooney,2020-2021,nhl,Kevin Rooney,C/LW,FW
Bobby Ryan (RW/LW),Detroit Red Wings,33,7,7,14,0.42,27,-14,https://www.eliteprospects.com/player/9210/bobby-ryan,2020-2021,nhl,Bobby Ryan,RW/LW,FW
Evan Rodrigues (C/W),Pittsburgh Penguins,35,7,7,14,0.40,6,-3,https://www.eliteprospects.com/player/62525/evan-rodrigues,2020-2021,nhl,Evan Rodrigues,C/W,FW
Joel Armia (RW/LW),Montréal Canadiens,41,7,7,14,0.34,10,10,https://www.eliteprospects.com/player/40624/joel-armia,2020-2021,nhl,Joel Armia,RW/LW,FW
Danton Heinen (LW/C),Anaheim Ducks,43,7,7,14,0.33,0,-9,https://www.eliteprospects.com/player/105821/danton-heinen,2020-2021,nhl,Danton Heinen,LW/C,FW
Jeff Skinner (C/LW),Buffalo Sabres,53,7,7,14,0.26,14,-11,https://www.eliteprospects.com/player/23668/jeff-skinner,2020-2021,nhl,Jeff Skinner,C/LW,FW
Casey Cizikas (C),New York Islanders,56,7,7,14,0.25,27,-2,https://www.eliteprospects.com/player/14960/casey-cizikas,2020-2021,nhl,Casey Cizikas,C,FW
Marcus Johansson (C/LW),Minnesota Wild,36,6,8,14,0.39,4,-10,https://www.eliteprospects.com/player/6225/marcus-johansson,2020-2021,nhl,Marcus Johansson,C/LW,FW
Radek Faksa (C/LW),Dallas Stars,55,6,8,14,0.25,30,-15,https://www.eliteprospects.com/player/98300/radek-faksa,2020-2021,nhl,Radek Faksa,C/LW,FW
Jamie Oleksiak (D),Dallas Stars,56,6,8,14,0.25,35,-3,https://www.eliteprospects.com/player/37832/jamie-oleksiak,2020-2021,nhl,Jamie Oleksiak,D,DEF
Jake DeBrusk (LW),Boston Bruins,41,5,9,14,0.34,6,1,https://www.eliteprospects.com/player/84242/jake-debrusk,2020-2021,nhl,Jake DeBrusk,LW,FW
Vladimir Tarasenko (RW/LW),St. Louis Blues,24,4,10,14,0.58,0,-7,https://www.eliteprospects.com/player/24787/vladimir-tarasenko,2020-2021,nhl,Vladimir Tarasenko,RW/LW,FW
Brian Dumoulin (D),Pittsburgh Penguins,41,4,10,14,0.34,12,18,https://www.eliteprospects.com/player/33896/brian-dumoulin,2020-2021,nhl,Brian Dumoulin,D,DEF
Blake Comeau (LW),Dallas Stars,51,4,10,14,0.27,37,-13,https://www.eliteprospects.com/player/9190/blake-comeau,2020-2021,nhl,Blake Comeau,LW,FW
Adam Pelech (D),New York Islanders,56,4,10,14,0.25,18,15,https://www.eliteprospects.com/player/89694/adam-pelech,2020-2021,nhl,Adam Pelech,D,DEF
Noah Dobson (D),New York Islanders,46,3,11,14,0.30,8,1,https://www.eliteprospects.com/player/275797/noah-dobson,2020-2021,nhl,Noah Dobson,D,DEF
Artyom Zub (D),Ottawa Senators,47,3,11,14,0.30,26,4,https://www.eliteprospects.com/player/182436/artyom-zub,2020-2021,nhl,Artyom Zub,D,DEF
Nick Jensen (D),Washington Capitals,53,2,12,14,0.26,14,5,https://www.eliteprospects.com/player/37773/nick-jensen,2020-2021,nhl,Nick Jensen,D,DEF
T.J. Brodie (D),Toronto Maple Leafs,56,1,13,14,0.25,12,23,https://www.eliteprospects.com/player/19170/t.j.-brodie,2020-2021,nhl,T.J. Brodie,D,DEF
Ryan Murray (D),New Jersey Devils,48,0,14,14,0.29,8,3,https://www.eliteprospects.com/player/41768/ryan-murray,2020-2021,nhl,Ryan Murray,D,DEF
Michael Bunting (LW/RW),Arizona Coyotes,21,10,3,13,0.62,12,-1,https://www.eliteprospects.com/player/245191/michael-bunting,2020-2021,nhl,Michael Bunting,LW/RW,FW
Rocco Grimaldi (W/C),Nashville Predators,40,10,3,13,0.33,4,-3,https://www.eliteprospects.com/player/38622/rocco-grimaldi,2020-2021,nhl,Rocco Grimaldi,W/C,FW
Brock McGinn (LW/RW),Carolina Hurricanes,37,8,5,13,0.35,6,0,https://www.eliteprospects.com/player/76486/brock-mcginn,2020-2021,nhl,Brock McGinn,LW/RW,FW
Ryan Dzingel (C/W),totals,40,8,5,13,0.33,21,-5,https://www.eliteprospects.com/player/49315/ryan-dzingel,2020-2021,nhl,Ryan Dzingel,C/W,FW
Alexander Volkov (LW/RW),totals,37,7,6,13,0.35,6,1,https://www.eliteprospects.com/player/277802/alexander-volkov,2020-2021,nhl,Alexander Volkov,LW/RW,FW
Artturi Lehkonen (LW),Montréal Canadiens,47,7,6,13,0.28,6,-2,https://www.eliteprospects.com/player/43584/artturi-lehkonen,2020-2021,nhl,Artturi Lehkonen,LW,FW
Curtis Lazar (C/W),totals,50,7,6,13,0.26,6,-6,https://www.eliteprospects.com/player/81116/curtis-lazar,2020-2021,nhl,Curtis Lazar,C/W,FW
Josh Archibald (RW/LW),Edmonton Oilers,52,7,6,13,0.25,37,2,https://www.eliteprospects.com/player/122788/josh-archibald,2020-2021,nhl,Josh Archibald,RW/LW,FW
Matt Duchene (C/LW),Nashville Predators,34,6,7,13,0.38,6,-12,https://www.eliteprospects.com/player/12571/matt-duchene,2020-2021,nhl,Matt Duchene,C/LW,FW
Alexander Galchenyuk (C/RW),totals,34,5,8,13,0.38,20,-8,https://www.eliteprospects.com/player/74611/alexander-galchenyuk,2020-2021,nhl,Alexander Galchenyuk,C/RW,FW
Eric Staal (C),totals,53,5,8,13,0.25,10,-30,https://www.eliteprospects.com/player/3656/eric-staal,2020-2021,nhl,Eric Staal,C,FW
Dylan Cozens (C/RW),Buffalo Sabres,41,4,9,13,0.32,16,-15,https://www.eliteprospects.com/player/286938/dylan-cozens,2020-2021,nhl,Dylan Cozens,C/RW,FW
Jordan Martinook (W/C),Carolina Hurricanes,44,4,9,13,0.30,25,-3,https://www.eliteprospects.com/player/44271/jordan-martinook,2020-2021,nhl,Jordan Martinook,W/C,FW
Richard Pánik (RW/LW),totals,48,4,9,13,0.27,18,-9,https://www.eliteprospects.com/player/11849/richard-panik,2020-2021,nhl,Richard Pánik,RW/LW,FW
Lawson Crouse (LW/RW),Arizona Coyotes,51,4,9,13,0.25,46,-10,https://www.eliteprospects.com/player/205155/lawson-crouse,2020-2021,nhl,Lawson Crouse,LW/RW,FW
Michael Del Zotto (D),Columbus Blue Jackets,53,4,9,13,0.25,8,5,https://www.eliteprospects.com/player/12112/michael-del-zotto,2020-2021,nhl,Michael Del Zotto,D,DEF
Riley Sheahan (C/LW),Buffalo Sabres,53,4,9,13,0.25,8,-8,https://www.eliteprospects.com/player/33929/riley-sheahan,2020-2021,nhl,Riley Sheahan,C/LW,FW
Trevor Zegras (C/W),Anaheim Ducks,24,3,10,13,0.54,12,6,https://www.eliteprospects.com/player/424453/trevor-zegras,2020-2021,nhl,Trevor Zegras,C/W,FW
John Leonard (LW/RW),San Jose Sharks,44,3,10,13,0.30,2,-7,https://www.eliteprospects.com/player/272976/john-leonard,2020-2021,nhl,John Leonard,LW/RW,FW
Keegan Kolesar (RW),Vegas Golden Knights,44,3,10,13,0.30,30,-4,https://www.eliteprospects.com/player/197560/keegan-kolesar,2020-2021,nhl,Keegan Kolesar,RW,FW
Jake Evans (C/RW),Montréal Canadiens,47,3,10,13,0.28,29,2,https://www.eliteprospects.com/player/152048/jake-evans,2020-2021,nhl,Jake Evans,C/RW,FW
John Marino (D),Pittsburgh Penguins,52,3,10,13,0.25,8,5,https://www.eliteprospects.com/player/278675/john-marino,2020-2021,nhl,John Marino,D,DEF
Joel Edmundson (D),Montréal Canadiens,55,3,10,13,0.24,25,28,https://www.eliteprospects.com/player/59478/joel-edmundson,2020-2021,nhl,Joel Edmundson,D,DEF
Erik Brännström (D),Ottawa Senators,30,2,11,13,0.43,25,3,https://www.eliteprospects.com/player/255167/erik-brannstrom,2020-2021,nhl,Erik Brännström,D,DEF
Kyle Okposo (RW/C),Buffalo Sabres,35,2,11,13,0.37,0,-1,https://www.eliteprospects.com/player/10458/kyle-okposo,2020-2021,nhl,Kyle Okposo,RW/C,FW
Derek Ryan (C/W),Calgary Flames,43,2,11,13,0.30,16,6,https://www.eliteprospects.com/player/67660/derek-ryan,2020-2021,nhl,Derek Ryan,C/W,FW
Ross Colton (C),Tampa Bay Lightning,30,9,3,12,0.40,16,3,https://www.eliteprospects.com/player/300911/ross-colton,2020-2021,nhl,Ross Colton,C,FW
Brandon Sutter (C/RW),Vancouver Canucks,43,9,3,12,0.28,2,-9,https://www.eliteprospects.com/player/9339/brandon-sutter,2020-2021,nhl,Brandon Sutter,C/RW,FW
Pierre Engvall (LW/RW),Toronto Maple Leafs,42,7,5,12,0.29,16,2,https://www.eliteprospects.com/player/147720/pierre-engvall,2020-2021,nhl,Pierre Engvall,LW/RW,FW
Sam Steel (C/LW),Anaheim Ducks,42,6,6,12,0.29,8,-7,https://www.eliteprospects.com/player/154496/sam-steel,2020-2021,nhl,Sam Steel,C/LW,FW
Ivan Barbashyov (C/W),St. Louis Blues,38,5,7,12,0.32,6,5,https://www.eliteprospects.com/player/108659/ivan-barbashyov,2020-2021,nhl,Ivan Barbashyov,C/W,FW
Dylan Gambrell (C),San Jose Sharks,49,5,7,12,0.24,13,-18,https://www.eliteprospects.com/player/192301/dylan-gambrell,2020-2021,nhl,Dylan Gambrell,C,FW
K'Andre Miller (D),New York Rangers,53,5,7,12,0.23,20,9,https://www.eliteprospects.com/player/308192/k-andre-miller,2020-2021,nhl,K'Andre Miller,D,DEF
Alexander Radulov (RW),Dallas Stars,11,4,8,12,1.09,6,9,https://www.eliteprospects.com/player/8794/alexander-radulov,2020-2021,nhl,Alexander Radulov,RW,FW
Vinnie Hinostroza (RW/LW),totals,26,4,8,12,0.46,8,0,https://www.eliteprospects.com/player/91243/vinnie-hinostroza,2020-2021,nhl,Vinnie Hinostroza,RW/LW,FW
Mikhail Grigorenko (C/RW),Columbus Blue Jackets,32,4,8,12,0.38,6,-2,https://www.eliteprospects.com/player/42435/mikhail-grigorenko,2020-2021,nhl,Mikhail Grigorenko,C/RW,FW
Danny DeKeyser (D),Detroit Red Wings,47,4,8,12,0.26,18,3,https://www.eliteprospects.com/player/46947/danny-dekeyser,2020-2021,nhl,Danny DeKeyser,D,DEF
Colin Miller (D),Buffalo Sabres,48,4,8,12,0.25,27,-20,https://www.eliteprospects.com/player/61228/colin-miller,2020-2021,nhl,Colin Miller,D,DEF
Ryan McDonagh (D),Tampa Bay Lightning,50,4,8,12,0.24,14,13,https://www.eliteprospects.com/player/11458/ryan-mcdonagh,2020-2021,nhl,Ryan McDonagh,D,DEF
Robert Thomas (C/RW),St. Louis Blues,33,3,9,12,0.36,10,1,https://www.eliteprospects.com/player/201681/robert-thomas,2020-2021,nhl,Robert Thomas,C/RW,FW
Michael Rasmussen (C),Detroit Red Wings,40,3,9,12,0.30,26,-5,https://www.eliteprospects.com/player/286738/michael-rasmussen,2020-2021,nhl,Michael Rasmussen,C,FW
Nicolas Aubé-Kubel (RW/C),Philadelphia Flyers,50,3,9,12,0.24,44,-3,https://www.eliteprospects.com/player/151146/nicolas-aube-kubel,2020-2021,nhl,Nicolas Aubé-Kubel,RW/C,FW
Colton Parayko (D),St. Louis Blues,32,2,10,12,0.38,14,-2,https://www.eliteprospects.com/player/89411/colton-parayko,2020-2021,nhl,Colton Parayko,D,DEF
Jacob Trouba (D),New York Rangers,38,2,10,12,0.32,22,3,https://www.eliteprospects.com/player/90349/jacob-trouba,2020-2021,nhl,Jacob Trouba,D,DEF
Dante Fabbro (D),Nashville Predators,40,2,10,12,0.30,23,-1,https://www.eliteprospects.com/player/247041/dante-fabbro,2020-2021,nhl,Dante Fabbro,D,DEF
Zach Whitecloud (D),Vegas Golden Knights,51,2,10,12,0.24,24,9,https://www.eliteprospects.com/player/202774/zach-whitecloud,2020-2021,nhl,Zach Whitecloud,D,DEF
Vladislav Gavrikov (D),Columbus Blue Jackets,55,2,10,12,0.22,14,-13,https://www.eliteprospects.com/player/165015/vladislav-gavrikov,2020-2021,nhl,Vladislav Gavrikov,D,DEF
Christopher Tanev (D),Calgary Flames,56,2,10,12,0.21,6,15,https://www.eliteprospects.com/player/39601/christopher-tanev,2020-2021,nhl,Christopher Tanev,D,DEF
Derek Forbort (D),Winnipeg Jets,56,2,10,12,0.21,35,1,https://www.eliteprospects.com/player/31265/derek-forbort,2020-2021,nhl,Derek Forbort,D,DEF
Erik Gustafsson (D),totals,29,1,11,12,0.41,0,-1,https://www.eliteprospects.com/player/15372/erik-gustafsson,2020-2021,nhl,Erik Gustafsson,D,DEF
Jake Bean (D),Carolina Hurricanes,42,1,11,12,0.29,10,-2,https://www.eliteprospects.com/player/199660/jake-bean,2020-2021,nhl,Jake Bean,D,DEF
David Kämpf (C/W),Chicago Blackhawks,56,1,11,12,0.21,20,-3,https://www.eliteprospects.com/player/160499/david-kampf,2020-2021,nhl,David Kämpf,C/W,FW
Pierre-Édouard Bellemare (C/LW),Colorado Avalanche,53,9,2,11,0.21,21,6,https://www.eliteprospects.com/player/8339/pierre-edouard-bellemare,2020-2021,nhl,Pierre-Édouard Bellemare,C/LW,FW
Rasmus Asplund (C/W),Buffalo Sabres,28,7,4,11,0.39,0,1,https://www.eliteprospects.com/player/139616/rasmus-asplund,2020-2021,nhl,Rasmus Asplund,C/W,FW
Jaret Anderson-Dolan (C/W),Los Angeles Kings,34,7,4,11,0.32,6,-9,https://www.eliteprospects.com/player/278859/jaret-anderson-dolan,2020-2021,nhl,Jaret Anderson-Dolan,C/W,FW
Max Jones (LW/RW),Anaheim Ducks,46,7,4,11,0.24,36,-9,https://www.eliteprospects.com/player/233448/max-jones,2020-2021,nhl,Max Jones,LW/RW,FW
Nico Hischier (C/LW),New Jersey Devils,21,6,5,11,0.52,4,-9,https://www.eliteprospects.com/player/116244/nico-hischier,2020-2021,nhl,Nico Hischier,C/LW,FW
Joel Kiviranta (LW),Dallas Stars,26,6,5,11,0.42,6,3,https://www.eliteprospects.com/player/91109/joel-kiviranta,2020-2021,nhl,Joel Kiviranta,LW,FW
Tyler Pitlick (C/RW),Arizona Coyotes,38,6,5,11,0.29,16,-1,https://www.eliteprospects.com/player/40064/tyler-pitlick,2020-2021,nhl,Tyler Pitlick,C/RW,FW
Carl Grundström (LW/RW),Los Angeles Kings,47,6,5,11,0.23,16,-10,https://www.eliteprospects.com/player/113516/carl-grundstrom,2020-2021,nhl,Carl Grundström,LW/RW,FW
Matt Martin (LW),New York Islanders,54,6,5,11,0.20,36,-2,https://www.eliteprospects.com/player/19225/matt-martin,2020-2021,nhl,Matt Martin,LW,FW
Adam Gaudette (W/C),totals,40,5,6,11,0.28,12,-15,https://www.eliteprospects.com/player/203361/adam-gaudette,2020-2021,nhl,Adam Gaudette,W/C,FW
Anders Bjork (C/LW),totals,45,5,6,11,0.24,14,-13,https://www.eliteprospects.com/player/183809/anders-bjork,2020-2021,nhl,Anders Bjork,C/LW,FW
Yakov Trenin (C/LW),Nashville Predators,45,5,6,11,0.24,22,4,https://www.eliteprospects.com/player/277485/yakov-trenin,2020-2021,nhl,Yakov Trenin,C/LW,FW
Andreas Johnsson (LW/RW),New Jersey Devils,50,5,6,11,0.22,12,-1,https://www.eliteprospects.com/player/43991/andreas-johnsson,2020-2021,nhl,Andreas Johnsson,LW/RW,FW
Andrew Cogliano (C/LW),Dallas Stars,54,5,6,11,0.20,24,-8,https://www.eliteprospects.com/player/9187/andrew-cogliano,2020-2021,nhl,Andrew Cogliano,C/LW,FW
Noel Acciari (C/W),Florida Panthers,41,4,7,11,0.27,9,0,https://www.eliteprospects.com/player/214725/noel-acciari,2020-2021,nhl,Noel Acciari,C/W,FW
Michael Raffl (LW/RW),totals,44,4,7,11,0.25,33,-4,https://www.eliteprospects.com/player/15216/michael-raffl,2020-2021,nhl,Michael Raffl,LW/RW,FW
Mark Jankowski (C),Pittsburgh Penguins,45,4,7,11,0.24,6,4,https://www.eliteprospects.com/player/146518/mark-jankowski,2020-2021,nhl,Mark Jankowski,C,FW
Brendan Lemieux (LW),totals,49,4,7,11,0.22,73,-2,https://www.eliteprospects.com/player/177647/brendan-lemieux,2020-2021,nhl,Brendan Lemieux,LW,FW
Cal Clutterbuck (RW),New York Islanders,50,4,7,11,0.22,10,-5,https://www.eliteprospects.com/player/9359/cal-clutterbuck,2020-2021,nhl,Cal Clutterbuck,RW,FW
Jujhar Khaira (LW/C),Edmonton Oilers,40,3,8,11,0.28,42,-1,https://www.eliteprospects.com/player/93577/jujhar-khaira,2020-2021,nhl,Jujhar Khaira,LW/C,FW
Troy Stecher (D),Detroit Red Wings,44,3,8,11,0.25,12,-13,https://www.eliteprospects.com/player/59042/troy-stecher,2020-2021,nhl,Troy Stecher,D,DEF
Christian Fischer (RW/C),Arizona Coyotes,52,3,8,11,0.21,6,-10,https://www.eliteprospects.com/player/226901/christian-fischer,2020-2021,nhl,Christian Fischer,RW/C,FW
Christian Djoos (D),Detroit Red Wings,36,2,9,11,0.31,14,-13,https://www.eliteprospects.com/player/33201/christian-djoos,2020-2021,nhl,Christian Djoos,D,DEF
Juuso Välimäki (D),Calgary Flames,49,2,9,11,0.22,26,-2,https://www.eliteprospects.com/player/221525/juuso-valimaki,2020-2021,nhl,Juuso Välimäki,D,DEF
Radko Gudas (D),Florida Panthers,54,2,9,11,0.20,40,6,https://www.eliteprospects.com/player/18085/radko-gudas,2020-2021,nhl,Radko Gudas,D,DEF
Will Butcher (D),New Jersey Devils,23,1,10,11,0.48,2,-3,https://www.eliteprospects.com/player/97590/will-butcher,2020-2021,nhl,Will Butcher,D,DEF
Jordan Oesterle (D),Arizona Coyotes,43,1,10,11,0.26,10,-10,https://www.eliteprospects.com/player/84700/jordan-oesterle,2020-2021,nhl,Jordan Oesterle,D,DEF
Philippe Myers (D),Philadelphia Flyers,44,1,10,11,0.25,22,-10,https://www.eliteprospects.com/player/223515/philippe-myers,2020-2021,nhl,Philippe Myers,D,DEF
Mikey Anderson (D),Los Angeles Kings,54,1,10,11,0.20,30,0,https://www.eliteprospects.com/player/201512/mikey-anderson,2020-2021,nhl,Mikey Anderson,D,DEF
