player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def
Mathieu Joseph (RW/LW),Tampa Bay Lightning,70,13,13,26,0.37,26,5,https://www.eliteprospects.com/player/227640/mathieu-joseph,2018-2019,nhl,Mathieu Joseph,RW/LW,FW
Ryan Hartman (RW/C),totals,83,12,14,26,0.31,74,1,https://www.eliteprospects.com/player/90345/ryan-hartman,2018-2019,nhl,Ryan Hartman,RW/C,FW
Tyson Jost (C),Colorado Avalanche,70,11,15,26,0.37,14,-2,https://www.eliteprospects.com/player/148111/tyson-jost,2018-2019,nhl,Tyson Jost,C,FW
Matt Calvert (LW/RW),Colorado Avalanche,82,11,15,26,0.32,58,-10,https://www.eliteprospects.com/player/17025/matt-calvert,2018-2019,nhl,Matt Calvert,LW/RW,FW
Calle Järnkrok (C/W),Nashville Predators,79,10,16,26,0.33,12,13,https://www.eliteprospects.com/player/6020/calle-jarnkrok,2018-2019,nhl,Calle Järnkrok,C/W,FW
Brock McGinn (LW/RW),Carolina Hurricanes,82,10,16,26,0.32,20,10,https://www.eliteprospects.com/player/76486/brock-mcginn,2018-2019,nhl,Brock McGinn,LW/RW,FW
Cody Ceci (D),Ottawa Senators,74,7,19,26,0.35,18,-22,https://www.eliteprospects.com/player/45584/cody-ceci,2018-2019,nhl,Cody Ceci,D,DEF
Ivan Provorov (D),Philadelphia Flyers,82,7,19,26,0.32,32,-16,https://www.eliteprospects.com/player/242584/ivan-provorov,2018-2019,nhl,Ivan Provorov,D,DEF
Neal Pionk (D),New York Rangers,73,6,20,26,0.36,35,-16,https://www.eliteprospects.com/player/196583/neal-pionk,2018-2019,nhl,Neal Pionk,D,DEF
Leo Komarov (W/C),New York Islanders,82,6,20,26,0.32,42,18,https://www.eliteprospects.com/player/7617/leo-komarov,2018-2019,nhl,Leo Komarov,W/C,FW
Mike Green (D),Detroit Red Wings,43,5,21,26,0.60,28,-1,https://www.eliteprospects.com/player/9476/mike-green,2018-2019,nhl,Mike Green,D,DEF
Nick Leddy (D),New York Islanders,82,4,22,26,0.32,18,0,https://www.eliteprospects.com/player/38067/nick-leddy,2018-2019,nhl,Nick Leddy,D,DEF
Jake Virtanen (RW/LW),Vancouver Canucks,70,15,10,25,0.36,44,-4,https://www.eliteprospects.com/player/120197/jake-virtanen,2018-2019,nhl,Jake Virtanen,RW/LW,FW
Jordan Martinook (W/C),Carolina Hurricanes,82,15,10,25,0.30,38,1,https://www.eliteprospects.com/player/44271/jordan-martinook,2018-2019,nhl,Jordan Martinook,W/C,FW
Pavel Zacha (C/LW),New Jersey Devils,61,13,12,25,0.41,15,-6,https://www.eliteprospects.com/player/130786/pavel-zacha,2018-2019,nhl,Pavel Zacha,C/LW,FW
Pontus Åberg (LW/RW),totals,59,12,13,25,0.42,20,-14,https://www.eliteprospects.com/player/16835/pontus-aberg,2018-2019,nhl,Pontus Åberg,LW/RW,FW
André Burakovsky (LW/RW),Washington Capitals,76,12,13,25,0.33,14,2,https://www.eliteprospects.com/player/38705/andre-burakovsky,2018-2019,nhl,André Burakovsky,LW/RW,FW
Casey Mittelstadt (C/LW),Buffalo Sabres,77,12,13,25,0.32,10,-19,https://www.eliteprospects.com/player/300831/casey-mittelstadt,2018-2019,nhl,Casey Mittelstadt,C/LW,FW
Andrew Copp (C/LW),Winnipeg Jets,69,11,14,25,0.36,6,20,https://www.eliteprospects.com/player/101962/andrew-copp,2018-2019,nhl,Andrew Copp,C/LW,FW
Lawson Crouse (LW/RW),Arizona Coyotes,81,11,14,25,0.31,67,5,https://www.eliteprospects.com/player/205155/lawson-crouse,2018-2019,nhl,Lawson Crouse,LW/RW,FW
Ryan Donato (C/W),totals,56,10,15,25,0.45,6,-15,https://www.eliteprospects.com/player/195235/ryan-donato,2018-2019,nhl,Ryan Donato,C/W,FW
Brady Skjei (D),New York Rangers,78,8,17,25,0.32,44,-4,https://www.eliteprospects.com/player/90352/brady-skjei,2018-2019,nhl,Brady Skjei,D,DEF
Matt Niskanen (D),Washington Capitals,80,8,17,25,0.31,41,-3,https://www.eliteprospects.com/player/9214/matt-niskanen,2018-2019,nhl,Matt Niskanen,D,DEF
Nick Schmaltz (C/RW),totals,40,7,18,25,0.63,8,-12,https://www.eliteprospects.com/player/156966/nick-schmaltz,2018-2019,nhl,Nick Schmaltz,C/RW,FW
Erik Johnson (D),Colorado Avalanche,80,7,18,25,0.31,38,8,https://www.eliteprospects.com/player/9207/erik-johnson,2018-2019,nhl,Erik Johnson,D,DEF
Michal Kempný (D),Washington Capitals,71,6,19,25,0.35,60,24,https://www.eliteprospects.com/player/18088/michal-kempny,2018-2019,nhl,Michal Kempný,D,DEF
Mattias Janmark (C/W),Dallas Stars,81,6,19,25,0.31,24,-4,https://www.eliteprospects.com/player/16629/mattias-janmark,2018-2019,nhl,Mattias Janmark,C/W,FW
Andy Greene (D),New Jersey Devils,82,5,20,25,0.30,16,-9,https://www.eliteprospects.com/player/9169/andy-greene,2018-2019,nhl,Andy Greene,D,DEF
Marc-Édouard Vlasic (D),San Jose Sharks,72,3,22,25,0.35,10,-6,https://www.eliteprospects.com/player/10218/marc-edouard-vlasic,2018-2019,nhl,Marc-Édouard Vlasic,D,DEF
Alexander Wennberg (C/LW),Columbus Blue Jackets,75,2,23,25,0.33,12,-1,https://www.eliteprospects.com/player/37041/alexander-wennberg,2018-2019,nhl,Alexander Wennberg,C/LW,FW
Marcus Pettersson (D),totals,84,2,23,25,0.30,66,17,https://www.eliteprospects.com/player/86321/marcus-pettersson,2018-2019,nhl,Marcus Pettersson,D,DEF
Brian Boyle (C/LW),totals,73,18,6,24,0.33,38,-14,https://www.eliteprospects.com/player/11429/brian-boyle,2018-2019,nhl,Brian Boyle,C/LW,FW
Joshua Leivo (LW/RW),totals,76,14,10,24,0.32,32,5,https://www.eliteprospects.com/player/88692/joshua-leivo,2018-2019,nhl,Joshua Leivo,LW/RW,FW
Jordan Greenway (LW/C),Minnesota Wild,81,12,12,24,0.30,29,-12,https://www.eliteprospects.com/player/183455/jordan-greenway,2018-2019,nhl,Jordan Greenway,LW/C,FW
Miles Wood (LW/RW),New Jersey Devils,63,10,14,24,0.38,91,-10,https://www.eliteprospects.com/player/131890/miles-wood,2018-2019,nhl,Miles Wood,LW/RW,FW
Jack Roslovic (C/RW),Winnipeg Jets,77,9,15,24,0.31,4,-2,https://www.eliteprospects.com/player/226309/jack-roslovic,2018-2019,nhl,Jack Roslovic,C/RW,FW
David Savard (D),Columbus Blue Jackets,82,8,16,24,0.29,36,19,https://www.eliteprospects.com/player/32878/david-savard,2018-2019,nhl,David Savard,D,DEF
Kenny Agostino (LW/C),totals,63,6,18,24,0.38,34,-3,https://www.eliteprospects.com/player/75015/kenny-agostino,2018-2019,nhl,Kenny Agostino,LW/C,FW
Daniel Sprong (RW/LW),totals,63,14,9,23,0.37,10,-16,https://www.eliteprospects.com/player/231299/daniel-sprong,2018-2019,nhl,Daniel Sprong,RW/LW,FW
Derick Brassard (C/LW),totals,70,14,9,23,0.33,39,-19,https://www.eliteprospects.com/player/9366/derick-brassard,2018-2019,nhl,Derick Brassard,C/LW,FW
Joel Armia (RW/LW),Montréal Canadiens,57,13,10,23,0.40,14,0,https://www.eliteprospects.com/player/40624/joel-armia,2018-2019,nhl,Joel Armia,RW/LW,FW
Drake Caggiula (LW/C),totals,55,12,11,23,0.42,28,-5,https://www.eliteprospects.com/player/97396/drake-caggiula,2018-2019,nhl,Drake Caggiula,LW/C,FW
Adam Lowry (C/LW),Winnipeg Jets,78,12,11,23,0.29,33,6,https://www.eliteprospects.com/player/45633/adam-lowry,2018-2019,nhl,Adam Lowry,C/LW,FW
Filip Chytil (C),New York Rangers,75,11,12,23,0.31,8,-22,https://www.eliteprospects.com/player/236806/filip-chytil,2018-2019,nhl,Filip Chytil,C,FW
Luke Glendening (C/RW),Detroit Red Wings,78,10,13,23,0.29,15,2,https://www.eliteprospects.com/player/38233/luke-glendening,2018-2019,nhl,Luke Glendening,C/RW,FW
Cal Clutterbuck (RW),New York Islanders,73,8,15,23,0.32,44,6,https://www.eliteprospects.com/player/9359/cal-clutterbuck,2018-2019,nhl,Cal Clutterbuck,RW,FW
Kyle Turris (C/RW),Nashville Predators,55,7,16,23,0.42,33,-6,https://www.eliteprospects.com/player/11345/kyle-turris,2018-2019,nhl,Kyle Turris,C/RW,FW
Brendan Leipsic (LW),totals,62,7,16,23,0.37,24,-14,https://www.eliteprospects.com/player/89181/brendan-leipsic,2018-2019,nhl,Brendan Leipsic,LW,FW
Brett Howden (C/LW),New York Rangers,66,6,17,23,0.35,14,-16,https://www.eliteprospects.com/player/232712/brett-howden,2018-2019,nhl,Brett Howden,C/LW,FW
Filip Hronek (D),Detroit Red Wings,46,5,18,23,0.50,30,-10,https://www.eliteprospects.com/player/191286/filip-hronek,2018-2019,nhl,Filip Hronek,D,DEF
Cam Fowler (D),Anaheim Ducks,59,5,18,23,0.39,20,-14,https://www.eliteprospects.com/player/31261/cam-fowler,2018-2019,nhl,Cam Fowler,D,DEF
Ron Hainsey (D),Toronto Maple Leafs,81,5,18,23,0.28,21,30,https://www.eliteprospects.com/player/9037/ron-hainsey,2018-2019,nhl,Ron Hainsey,D,DEF
Matt Nieto (LW/RW),Colorado Avalanche,64,4,19,23,0.36,8,2,https://www.eliteprospects.com/player/20723/matt-nieto,2018-2019,nhl,Matt Nieto,LW/RW,FW
Braydon Coburn (D),Tampa Bay Lightning,74,4,19,23,0.31,34,4,https://www.eliteprospects.com/player/9477/braydon-coburn,2018-2019,nhl,Braydon Coburn,D,DEF
Brian Dumoulin (D),Pittsburgh Penguins,76,3,20,23,0.30,20,31,https://www.eliteprospects.com/player/33896/brian-dumoulin,2018-2019,nhl,Brian Dumoulin,D,DEF
Troy Stecher (D),Vancouver Canucks,78,2,21,23,0.29,32,9,https://www.eliteprospects.com/player/59042/troy-stecher,2018-2019,nhl,Troy Stecher,D,DEF
Matt Dumba (D),Minnesota Wild,32,12,10,22,0.69,21,-5,https://www.eliteprospects.com/player/53542/matt-dumba,2018-2019,nhl,Matt Dumba,D,DEF
Josh Archibald (RW/LW),Arizona Coyotes,68,12,10,22,0.32,15,1,https://www.eliteprospects.com/player/122788/josh-archibald,2018-2019,nhl,Josh Archibald,RW/LW,FW
Markus Granlund (C/LW),Vancouver Canucks,77,12,10,22,0.29,20,-4,https://www.eliteprospects.com/player/19426/markus-granlund,2018-2019,nhl,Markus Granlund,C/LW,FW
Roope Hintz (C/LW),Dallas Stars,58,9,13,22,0.38,24,-11,https://www.eliteprospects.com/player/92117/roope-hintz,2018-2019,nhl,Roope Hintz,C/LW,FW
Nic Dowd (C/RW),Washington Capitals,64,8,14,22,0.34,20,10,https://www.eliteprospects.com/player/39372/nic-dowd,2018-2019,nhl,Nic Dowd,C/RW,FW
Jason Dickinson (C/LW),Dallas Stars,67,6,16,22,0.33,23,9,https://www.eliteprospects.com/player/117018/jason-dickinson,2018-2019,nhl,Jason Dickinson,C/LW,FW
Jordie Benn (D),Montréal Canadiens,81,5,17,22,0.27,39,15,https://www.eliteprospects.com/player/19742/jordie-benn,2018-2019,nhl,Jordie Benn,D,DEF
Dylan DeMelo (D),Ottawa Senators,77,4,18,22,0.29,32,-1,https://www.eliteprospects.com/player/45603/dylan-demelo,2018-2019,nhl,Dylan DeMelo,D,DEF
Brenden Dillon (D),San Jose Sharks,82,1,21,22,0.27,61,19,https://www.eliteprospects.com/player/23790/brenden-dillon,2018-2019,nhl,Brenden Dillon,D,DEF
Brendan Perlini (LW),totals,68,14,7,21,0.31,28,-17,https://www.eliteprospects.com/player/186992/brendan-perlini,2018-2019,nhl,Brendan Perlini,LW,FW
Austin Wagner (LW/RW),Los Angeles Kings,62,12,9,21,0.34,16,2,https://www.eliteprospects.com/player/161117/austin-wagner,2018-2019,nhl,Austin Wagner,LW/RW,FW
Troy Brouwer (RW/LW),Florida Panthers,75,12,9,21,0.28,47,-6,https://www.eliteprospects.com/player/10669/troy-brouwer,2018-2019,nhl,Troy Brouwer,RW/LW,FW
Kyle Clifford (LW/RW),Los Angeles Kings,72,11,10,21,0.29,96,4,https://www.eliteprospects.com/player/15480/kyle-clifford,2018-2019,nhl,Kyle Clifford,LW/RW,FW
Jordan Weal (C),totals,63,8,13,21,0.33,18,-8,https://www.eliteprospects.com/player/23324/jordan-weal,2018-2019,nhl,Jordan Weal,C,FW
Sean Kuraly (C/LW),Boston Bruins,71,8,13,21,0.30,38,6,https://www.eliteprospects.com/player/49938/sean-kuraly,2018-2019,nhl,Sean Kuraly,C/LW,FW
Adam Pelech (D),New York Islanders,78,5,16,21,0.27,24,22,https://www.eliteprospects.com/player/89694/adam-pelech,2018-2019,nhl,Adam Pelech,D,DEF
Markus Nutivaara (D),Columbus Blue Jackets,80,5,16,21,0.26,6,3,https://www.eliteprospects.com/player/47273/markus-nutivaara,2018-2019,nhl,Markus Nutivaara,D,DEF
Ondrej Kase (RW),Anaheim Ducks,30,11,9,20,0.67,2,0,https://www.eliteprospects.com/player/165006/ondrej-kase,2018-2019,nhl,Ondrej Kase,RW,FW
Oscar Lindberg (C/LW),totals,55,9,11,20,0.36,28,4,https://www.eliteprospects.com/player/10711/oscar-lindberg,2018-2019,nhl,Oscar Lindberg,C/LW,FW
Ryan Reaves (RW/LW),Vegas Golden Knights,80,9,11,20,0.25,74,1,https://www.eliteprospects.com/player/14003/ryan-reaves,2018-2019,nhl,Ryan Reaves,RW/LW,FW
Zach Sanford (LW/RW),St. Louis Blues,60,8,12,20,0.33,21,8,https://www.eliteprospects.com/player/242077/zach-sanford,2018-2019,nhl,Zach Sanford,LW/RW,FW
Jesper Fast (RW),New York Rangers,66,8,12,20,0.30,26,-3,https://www.eliteprospects.com/player/10967/jesper-fast,2018-2019,nhl,Jesper Fast,RW,FW
Carter Rowney (RW),Anaheim Ducks,62,7,13,20,0.32,12,0,https://www.eliteprospects.com/player/23959/carter-rowney,2018-2019,nhl,Carter Rowney,RW,FW
Adam Erne (LW/RW),Tampa Bay Lightning,65,7,13,20,0.31,40,10,https://www.eliteprospects.com/player/90359/adam-erne,2018-2019,nhl,Adam Erne,LW/RW,FW
David Backes (RW/C),Boston Bruins,70,7,13,20,0.29,31,0,https://www.eliteprospects.com/player/11435/david-backes,2018-2019,nhl,David Backes,RW/C,FW
Matt Cullen (C),Pittsburgh Penguins,71,7,13,20,0.28,14,6,https://www.eliteprospects.com/player/8754/matt-cullen,2018-2019,nhl,Matt Cullen,C,FW
Jordan Oesterle (D),Arizona Coyotes,71,6,14,20,0.28,12,-3,https://www.eliteprospects.com/player/84700/jordan-oesterle,2018-2019,nhl,Jordan Oesterle,D,DEF
Milan Lucic (LW),Edmonton Oilers,79,6,14,20,0.25,91,-9,https://www.eliteprospects.com/player/11104/milan-lucic,2018-2019,nhl,Milan Lucic,LW,FW
Danny DeKeyser (D),Detroit Red Wings,52,5,15,20,0.38,39,2,https://www.eliteprospects.com/player/46947/danny-dekeyser,2018-2019,nhl,Danny DeKeyser,D,DEF
Travis Boyd (C/RW),Washington Capitals,53,5,15,20,0.38,6,6,https://www.eliteprospects.com/player/38621/travis-boyd,2018-2019,nhl,Travis Boyd,C/RW,FW
Jakob Chychrun (D),Arizona Coyotes,53,5,15,20,0.38,28,-12,https://www.eliteprospects.com/player/243386/jakob-chychrun,2018-2019,nhl,Jakob Chychrun,D,DEF
Ben Hutton (D),Vancouver Canucks,69,5,15,20,0.29,43,-23,https://www.eliteprospects.com/player/78150/ben-hutton,2018-2019,nhl,Ben Hutton,D,DEF
Ben Chiarot (D),Winnipeg Jets,78,5,15,20,0.26,62,6,https://www.eliteprospects.com/player/33875/ben-chiarot,2018-2019,nhl,Ben Chiarot,D,DEF
Robert Hägg (D),Philadelphia Flyers,82,5,15,20,0.24,63,-3,https://www.eliteprospects.com/player/27397/robert-hagg,2018-2019,nhl,Robert Hägg,D,DEF
Radko Gudas (D),Philadelphia Flyers,77,4,16,20,0.26,63,6,https://www.eliteprospects.com/player/18085/radko-gudas,2018-2019,nhl,Radko Gudas,D,DEF
Adam Larsson (D),Edmonton Oilers,82,3,17,20,0.24,44,-28,https://www.eliteprospects.com/player/10713/adam-larsson,2018-2019,nhl,Adam Larsson,D,DEF
Nick Jensen (D),totals,80,2,18,20,0.25,21,4,https://www.eliteprospects.com/player/37773/nick-jensen,2018-2019,nhl,Nick Jensen,D,DEF
Chris Wagner (RW/C),Boston Bruins,76,12,7,19,0.25,51,3,https://www.eliteprospects.com/player/39429/chris-wagner,2018-2019,nhl,Chris Wagner,RW/C,FW
Garnet Hathaway (RW/LW),Calgary Flames,76,11,8,19,0.25,56,14,https://www.eliteprospects.com/player/75018/garnet-hathaway,2018-2019,nhl,Garnet Hathaway,RW/LW,FW
Magnus Pääjärvi (LW/RW),Ottawa Senators,80,11,8,19,0.24,6,-14,https://www.eliteprospects.com/player/6014/magnus-paajarvi,2018-2019,nhl,Magnus Pääjärvi,LW/RW,FW
Riley Sheahan (C/LW),totals,82,9,10,19,0.23,17,-9,https://www.eliteprospects.com/player/33929/riley-sheahan,2018-2019,nhl,Riley Sheahan,C/LW,FW
Brian Gibbons (W/C),totals,64,8,11,19,0.30,20,-5,https://www.eliteprospects.com/player/24396/brian-gibbons,2018-2019,nhl,Brian Gibbons,W/C,FW
James Neal (LW/RW),Calgary Flames,63,7,12,19,0.30,28,-5,https://www.eliteprospects.com/player/9362/james-neal,2018-2019,nhl,James Neal,LW/RW,FW
Travis Hamonic (D),Calgary Flames,69,7,12,19,0.28,33,21,https://www.eliteprospects.com/player/17519/travis-hamonic,2018-2019,nhl,Travis Hamonic,D,DEF
Marcus Foligno (LW/RW),Minnesota Wild,82,7,12,19,0.23,55,-1,https://www.eliteprospects.com/player/18601/marcus-foligno,2018-2019,nhl,Marcus Foligno,LW/RW,FW
Justin Abdelkader (LW/RW),Detroit Red Wings,71,6,13,19,0.27,38,-14,https://www.eliteprospects.com/player/10460/justin-abdelkader,2018-2019,nhl,Justin Abdelkader,LW/RW,FW
Carl Hagelin (LW),totals,58,5,14,19,0.33,30,7,https://www.eliteprospects.com/player/4567/carl-hagelin,2018-2019,nhl,Carl Hagelin,LW,FW
David Kämpf (C/W),Chicago Blackhawks,63,4,15,19,0.30,14,-6,https://www.eliteprospects.com/player/160499/david-kampf,2018-2019,nhl,David Kämpf,C/W,FW
Scott Mayfield (D),New York Islanders,79,4,15,19,0.24,68,18,https://www.eliteprospects.com/player/45906/scott-mayfield,2018-2019,nhl,Scott Mayfield,D,DEF
Zach Bogosian (D),Buffalo Sabres,65,3,16,19,0.29,52,-5,https://www.eliteprospects.com/player/14440/zach-bogosian,2018-2019,nhl,Zach Bogosian,D,DEF
Johnny Boychuk (D),New York Islanders,74,3,16,19,0.26,25,10,https://www.eliteprospects.com/player/9091/johnny-boychuk,2018-2019,nhl,Johnny Boychuk,D,DEF
Rasmus Andersson (D),Calgary Flames,79,2,17,19,0.24,23,17,https://www.eliteprospects.com/player/86137/rasmus-andersson,2018-2019,nhl,Rasmus Andersson,D,DEF
Conor Garland (RW/LW),Arizona Coyotes,47,13,5,18,0.38,12,1,https://www.eliteprospects.com/player/177208/conor-garland,2018-2019,nhl,Conor Garland,RW/LW,FW
Brandon Pirri (C/LW),Vegas Golden Knights,31,12,6,18,0.58,6,7,https://www.eliteprospects.com/player/33898/brandon-pirri,2018-2019,nhl,Brandon Pirri,C/LW,FW
Tyler Ennis (RW/LW),Toronto Maple Leafs,51,12,6,18,0.35,2,-6,https://www.eliteprospects.com/player/11667/tyler-ennis,2018-2019,nhl,Tyler Ennis,RW/LW,FW
Christian Fischer (RW/C),Arizona Coyotes,71,11,7,18,0.25,27,-13,https://www.eliteprospects.com/player/226901/christian-fischer,2018-2019,nhl,Christian Fischer,RW/C,FW
Henrik Borgström (C/W),Florida Panthers,50,8,10,18,0.36,4,-14,https://www.eliteprospects.com/player/118332/henrik-borgstrom,2018-2019,nhl,Henrik Borgström,C/W,FW
Michael Rasmussen (C),Detroit Red Wings,62,8,10,18,0.29,29,-8,https://www.eliteprospects.com/player/286738/michael-rasmussen,2018-2019,nhl,Michael Rasmussen,C,FW
Blake Comeau (LW),Dallas Stars,77,7,11,18,0.23,42,-7,https://www.eliteprospects.com/player/9190/blake-comeau,2018-2019,nhl,Blake Comeau,LW,FW
Austin Czarnik (C/RW),Calgary Flames,54,6,12,18,0.33,8,-1,https://www.eliteprospects.com/player/20707/austin-czarnik,2018-2019,nhl,Austin Czarnik,C/RW,FW
Michael Raffl (LW/RW),Philadelphia Flyers,67,6,12,18,0.27,32,-1,https://www.eliteprospects.com/player/15216/michael-raffl,2018-2019,nhl,Michael Raffl,LW/RW,FW
Devon Toews (D),New York Islanders,48,5,13,18,0.38,4,7,https://www.eliteprospects.com/player/59575/devon-toews,2018-2019,nhl,Devon Toews,D,DEF
Ryan Carpenter (C/RW),Vegas Golden Knights,68,5,13,18,0.26,8,-6,https://www.eliteprospects.com/player/46952/ryan-carpenter,2018-2019,nhl,Ryan Carpenter,C/RW,FW
Zemgus Girgensons (W/C),Buffalo Sabres,72,5,13,18,0.25,17,-11,https://www.eliteprospects.com/player/59843/zemgus-girgensons,2018-2019,nhl,Zemgus Girgensons,W/C,FW
Alec Martinez (D),Los Angeles Kings,60,4,14,18,0.30,8,-2,https://www.eliteprospects.com/player/12531/alec-martinez,2018-2019,nhl,Alec Martinez,D,DEF
Jonas Brodin (D),Minnesota Wild,82,4,14,18,0.22,30,-15,https://www.eliteprospects.com/player/19980/jonas-brodin,2018-2019,nhl,Jonas Brodin,D,DEF
Jujhar Khaira (LW/C),Edmonton Oilers,60,3,15,18,0.30,43,-12,https://www.eliteprospects.com/player/93577/jujhar-khaira,2018-2019,nhl,Jujhar Khaira,LW/C,FW
Matt Grzelcyk (D),Boston Bruins,66,3,15,18,0.27,68,9,https://www.eliteprospects.com/player/90350/matt-grzelcyk,2018-2019,nhl,Matt Grzelcyk,D,DEF
Cédric Paquette (C/RW),Tampa Bay Lightning,80,13,4,17,0.21,80,7,https://www.eliteprospects.com/player/128521/cedric-paquette,2018-2019,nhl,Cédric Paquette,C/RW,FW
Brendan Lemieux (LW),totals,63,12,5,17,0.27,108,6,https://www.eliteprospects.com/player/177647/brendan-lemieux,2018-2019,nhl,Brendan Lemieux,LW,FW
Zach Aston-Reese (C/W),Pittsburgh Penguins,43,8,9,17,0.40,26,12,https://www.eliteprospects.com/player/98068/zach-aston-reese,2018-2019,nhl,Zach Aston-Reese,C/W,FW
Tomas Nosek (LW/C),Vegas Golden Knights,68,8,9,17,0.25,18,-10,https://www.eliteprospects.com/player/102439/tomas-nosek,2018-2019,nhl,Tomas Nosek,LW/C,FW
Ryan Callahan (RW),Tampa Bay Lightning,52,7,10,17,0.33,14,7,https://www.eliteprospects.com/player/9437/ryan-callahan,2018-2019,nhl,Ryan Callahan,RW,FW
Darren Helm (C/LW),Detroit Red Wings,61,7,10,17,0.28,20,-11,https://www.eliteprospects.com/player/10438/darren-helm,2018-2019,nhl,Darren Helm,C/LW,FW
Sven Andrighetto (W/C),Colorado Avalanche,64,7,10,17,0.27,14,10,https://www.eliteprospects.com/player/70426/sven-andrighetto,2018-2019,nhl,Sven Andrighetto,W/C,FW
Barclay Goodrow (W/C),San Jose Sharks,82,7,10,17,0.21,76,4,https://www.eliteprospects.com/player/45398/barclay-goodrow,2018-2019,nhl,Barclay Goodrow,W/C,FW
Luke Kunin (C/W),Minnesota Wild,49,6,11,17,0.35,27,-9,https://www.eliteprospects.com/player/245278/luke-kunin,2018-2019,nhl,Luke Kunin,C/W,FW
Brett Kulak (D),Montréal Canadiens,57,6,11,17,0.30,31,12,https://www.eliteprospects.com/player/88617/brett-kulak,2018-2019,nhl,Brett Kulak,D,DEF
Andrew Cogliano (C/LW),totals,78,6,11,17,0.22,22,1,https://www.eliteprospects.com/player/9187/andrew-cogliano,2018-2019,nhl,Andrew Cogliano,C/LW,FW
Matt Benning (D),Edmonton Oilers,70,5,12,17,0.24,33,11,https://www.eliteprospects.com/player/29261/matt-benning,2018-2019,nhl,Matt Benning,D,DEF
Sami Vatanen (D),New Jersey Devils,50,4,13,17,0.34,22,-17,https://www.eliteprospects.com/player/16044/sami-vatanen,2018-2019,nhl,Sami Vatanen,D,DEF
Travis Dermott (D),Toronto Maple Leafs,64,4,13,17,0.27,22,-5,https://www.eliteprospects.com/player/214673/travis-dermott,2018-2019,nhl,Travis Dermott,D,DEF
Jay Bouwmeester (D),St. Louis Blues,78,3,14,17,0.22,40,-3,https://www.eliteprospects.com/player/3659/jay-bouwmeester,2018-2019,nhl,Jay Bouwmeester,D,DEF
Anton Strålman (D),Tampa Bay Lightning,47,2,15,17,0.36,8,12,https://www.eliteprospects.com/player/4152/anton-stralman,2018-2019,nhl,Anton Strålman,D,DEF
Scott Harrington (D),Columbus Blue Jackets,73,2,15,17,0.23,23,6,https://www.eliteprospects.com/player/39653/scott-harrington,2018-2019,nhl,Scott Harrington,D,DEF
Melker Karlsson (RW/C),San Jose Sharks,79,12,4,16,0.20,26,-1,https://www.eliteprospects.com/player/10014/melker-karlsson,2018-2019,nhl,Melker Karlsson,RW/C,FW
Michael Grabner (LW/RW),Arizona Coyotes,41,9,7,16,0.39,8,-2,https://www.eliteprospects.com/player/8494/michael-grabner,2018-2019,nhl,Michael Grabner,LW/RW,FW
Tyler Motte (C/W),Vancouver Canucks,74,9,7,16,0.22,10,-12,https://www.eliteprospects.com/player/151824/tyler-motte,2018-2019,nhl,Tyler Motte,C/W,FW
Austin Watson (RW/LW),Nashville Predators,37,7,9,16,0.43,39,11,https://www.eliteprospects.com/player/33753/austin-watson,2018-2019,nhl,Austin Watson,RW/LW,FW
Denis Malgin (C/W),Florida Panthers,50,7,9,16,0.32,14,-10,https://www.eliteprospects.com/player/117376/denis-malgin,2018-2019,nhl,Denis Malgin,C/W,FW
Dennis Cholowski (D),Detroit Red Wings,52,7,9,16,0.31,16,-20,https://www.eliteprospects.com/player/247137/dennis-cholowski,2018-2019,nhl,Dennis Cholowski,D,DEF
Erik Cernak (D),Tampa Bay Lightning,58,5,11,16,0.28,58,25,https://www.eliteprospects.com/player/166368/erik-cernak,2018-2019,nhl,Erik Cernak,D,DEF
Dan Girardi (D),Tampa Bay Lightning,62,4,12,16,0.26,12,6,https://www.eliteprospects.com/player/11025/dan-girardi,2018-2019,nhl,Dan Girardi,D,DEF
Brayden McNabb (D),Vegas Golden Knights,81,4,12,16,0.20,52,11,https://www.eliteprospects.com/player/31079/brayden-mcnabb,2018-2019,nhl,Brayden McNabb,D,DEF
Kris Russell (D),Edmonton Oilers,72,3,13,16,0.22,27,5,https://www.eliteprospects.com/player/9188/kris-russell,2018-2019,nhl,Kris Russell,D,DEF
Josh Manson (D),Anaheim Ducks,74,3,13,16,0.22,62,-8,https://www.eliteprospects.com/player/47762/josh-manson,2018-2019,nhl,Josh Manson,D,DEF
Alex Biega (D),Vancouver Canucks,41,2,14,16,0.39,22,0,https://www.eliteprospects.com/player/11427/alex-biega,2018-2019,nhl,Alex Biega,D,DEF
Justin Braun (D),San Jose Sharks,78,2,14,16,0.21,35,-14,https://www.eliteprospects.com/player/15033/justin-braun,2018-2019,nhl,Justin Braun,D,DEF
Warren Foegele (LW/C),Carolina Hurricanes,77,10,5,15,0.19,20,-17,https://www.eliteprospects.com/player/210317/warren-foegele,2018-2019,nhl,Warren Foegele,LW/C,FW
Maxime Lajoie (D),Ottawa Senators,56,7,8,15,0.27,20,-25,https://www.eliteprospects.com/player/161131/maxime-lajoie,2018-2019,nhl,Maxime Lajoie,D,DEF
