player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,player_name,position,fw_def
Cory Sarich (D),Tampa Bay Lightning,72,0,11,11,0.15,105,-4,https://www.eliteprospects.com/player/8867/cory-sarich,2001-2002,nhl,Cory Sarich,D,DEF
Jason Williams (RW/C),Detroit Red Wings,25,8,2,10,0.4,4,2,https://www.eliteprospects.com/player/8713/jason-williams,2001-2002,nhl,Jason Williams,RW/C,FW
Matt Pettinger (LW),Washington Capitals,61,7,3,10,0.16,44,-8,https://www.eliteprospects.com/player/8769/matt-pettinger,2001-2002,nhl,Matt Pettinger,LW,FW
Bryan Helmer (D),Vancouver Canucks,40,5,5,10,0.25,53,10,https://www.eliteprospects.com/player/11481/bryan-helmer,2001-2002,nhl,Bryan Helmer,D,DEF
Artyom Chubarov (C),Vancouver Canucks,51,5,5,10,0.2,10,-3,https://www.eliteprospects.com/player/9596/artyom-chubarov,2001-2002,nhl,Artyom Chubarov,C,FW
Rhett Warrener (D),Buffalo Sabres,65,5,5,10,0.15,113,15,https://www.eliteprospects.com/player/8812/rhett-warrener,2001-2002,nhl,Rhett Warrener,D,DEF
Sergei Nemchinov (C),New Jersey Devils,68,5,5,10,0.15,10,-9,https://www.eliteprospects.com/player/25132/sergei-nemchinov,2001-2002,nhl,Sergei Nemchinov,C,FW
Steve Staios (D),Edmonton Oilers,73,5,5,10,0.14,108,10,https://www.eliteprospects.com/player/5677/steve-staios,2001-2002,nhl,Steve Staios,D,DEF
Nick Schultz (D),Minnesota Wild,52,4,6,10,0.19,14,0,https://www.eliteprospects.com/player/8597/nick-schultz,2001-2002,nhl,Nick Schultz,D,DEF
Paul Healey (RW),Toronto Maple Leafs,21,3,7,10,0.48,2,7,https://www.eliteprospects.com/player/9893/paul-healey,2001-2002,nhl,Paul Healey,RW,FW
Andy Berenzweig (D),Nashville Predators,26,3,7,10,0.38,14,-3,https://www.eliteprospects.com/player/69861/andy-berenzweig,2001-2002,nhl,Andy Berenzweig,D,DEF
Alexander Korolyuk (RW/LW),San Jose Sharks,32,3,7,10,0.31,14,2,https://www.eliteprospects.com/player/10195/alexander-korolyuk,2001-2002,nhl,Alexander Korolyuk,RW/LW,FW
Wayne Primeau (C),Pittsburgh Penguins,33,3,7,10,0.3,18,-1,https://www.eliteprospects.com/player/8575/wayne-primeau,2001-2002,nhl,Wayne Primeau,C,FW
Brendan Witt (D),Washington Capitals,68,3,7,10,0.15,78,-1,https://www.eliteprospects.com/player/8831/brendan-witt,2001-2002,nhl,Brendan Witt,D,DEF
Andy Sutton (D),totals,43,2,8,10,0.23,81,-4,https://www.eliteprospects.com/player/8554/andy-sutton,2001-2002,nhl,Andy Sutton,D,DEF
Mike Van Ryn (D),St. Louis Blues,48,2,8,10,0.21,18,10,https://www.eliteprospects.com/player/8834/mike-van-ryn,2001-2002,nhl,Mike Van Ryn,D,DEF
Ian Moran (D),Pittsburgh Penguins,64,2,8,10,0.16,54,-11,https://www.eliteprospects.com/player/5085/ian-moran,2001-2002,nhl,Ian Moran,D,DEF
Jiri Fischer (D),Detroit Red Wings,80,2,8,10,0.13,67,17,https://www.eliteprospects.com/player/8616/jiri-fischer,2001-2002,nhl,Jiri Fischer,D,DEF
Alexander Karpovtsev (D),Chicago Blackhawks,65,1,9,10,0.15,40,10,https://www.eliteprospects.com/player/19560/alexander-karpovtsev,2001-2002,nhl,Alexander Karpovtsev,D,DEF
Curtis Leschyshyn (D),Ottawa Senators,79,1,9,10,0.13,44,-5,https://www.eliteprospects.com/player/32198/curtis-leschyshyn,2001-2002,nhl,Curtis Leschyshyn,D,DEF
Igor Ulanov (D),totals,53,0,10,10,0.19,64,-7,https://www.eliteprospects.com/player/8843/igor-ulanov,2001-2002,nhl,Igor Ulanov,D,DEF
Martin Straka (C),Pittsburgh Penguins,13,5,4,9,0.69,0,3,https://www.eliteprospects.com/player/8689/martin-straka,2001-2002,nhl,Martin Straka,C,FW
Arron Asham (RW/LW),Montréal Canadiens,35,5,4,9,0.26,55,7,https://www.eliteprospects.com/player/8791/arron-asham,2001-2002,nhl,Arron Asham,RW/LW,FW
Paul Ranheim (LW),Philadelphia Flyers,79,5,4,9,0.11,36,5,https://www.eliteprospects.com/player/31355/paul-ranheim,2001-2002,nhl,Paul Ranheim,LW,FW
Scott Walker (RW),Nashville Predators,28,4,5,9,0.32,18,-13,https://www.eliteprospects.com/player/8801/scott-walker,2001-2002,nhl,Scott Walker,RW,FW
Jukka Hentunen (RW),totals,38,4,5,9,0.24,4,-9,https://www.eliteprospects.com/player/2709/jukka-hentunen,2001-2002,nhl,Jukka Hentunen,RW,FW
Andreas Salomonsson (LW),New Jersey Devils,39,4,5,9,0.23,22,-12,https://www.eliteprospects.com/player/753/andreas-salomonsson,2001-2002,nhl,Andreas Salomonsson,LW,FW
Marc Chouinard (C),Mighty Ducks of Anaheim,45,4,5,9,0.2,10,2,https://www.eliteprospects.com/player/8547/marc-chouinard,2001-2002,nhl,Marc Chouinard,C,FW
Peter Worrell (LW),Florida Panthers,79,4,5,9,0.11,354,-15,https://www.eliteprospects.com/player/69474/peter-worrell,2001-2002,nhl,Peter Worrell,LW,FW
Brian Pothier (D),Atlanta Thrashers,33,3,6,9,0.27,22,-19,https://www.eliteprospects.com/player/8917/brian-pothier,2001-2002,nhl,Brian Pothier,D,DEF
Brent Gilchrist (LW),totals,45,3,6,9,0.2,14,-9,https://www.eliteprospects.com/player/69480/brent-gilchrist,2001-2002,nhl,Brent Gilchrist,LW,FW
Jiri Slegr (D),totals,46,3,6,9,0.2,59,-20,https://www.eliteprospects.com/player/1938/jiri-slegr,2001-2002,nhl,Jiri Slegr,D,DEF
Richard Smehlik (D),Buffalo Sabres,60,3,6,9,0.15,22,-9,https://www.eliteprospects.com/player/26113/richard-smehlik,2001-2002,nhl,Richard Smehlik,D,DEF
Christian Berglund (LW),New Jersey Devils,15,2,7,9,0.6,8,-3,https://www.eliteprospects.com/player/707/christian-berglund,2001-2002,nhl,Christian Berglund,LW,FW
Todd Warriner (LW),totals,32,2,7,9,0.28,20,1,https://www.eliteprospects.com/player/3726/todd-warriner,2001-2002,nhl,Todd Warriner,LW,FW
Ricard Persson (D),Ottawa Senators,34,2,7,9,0.26,42,3,https://www.eliteprospects.com/player/731/ricard-persson,2001-2002,nhl,Ricard Persson,D,DEF
Jarkko Ruutu (LW),Vancouver Canucks,49,2,7,9,0.18,74,-1,https://www.eliteprospects.com/player/2673/jarkko-ruutu,2001-2002,nhl,Jarkko Ruutu,LW,FW
Brad Larsen (LW),Colorado Avalanche,50,2,7,9,0.18,47,4,https://www.eliteprospects.com/player/8561/brad-larsen,2001-2002,nhl,Brad Larsen,LW,FW
Luke Richardson (D),Philadelphia Flyers,72,1,8,9,0.13,102,18,https://www.eliteprospects.com/player/8933/luke-richardson,2001-2002,nhl,Luke Richardson,D,DEF
Steve Dubinsky (C),totals,29,6,2,8,0.28,14,-1,https://www.eliteprospects.com/player/25895/steve-dubinsky,2001-2002,nhl,Steve Dubinsky,C,FW
Colin Forbes (C),Washington Capitals,38,5,3,8,0.21,15,-2,https://www.eliteprospects.com/player/12799/colin-forbes,2001-2002,nhl,Colin Forbes,C,FW
Harold Druken (C),Vancouver Canucks,27,4,4,8,0.3,6,-1,https://www.eliteprospects.com/player/38451/harold-druken,2001-2002,nhl,Harold Druken,C,FW
Gino Odjick (LW),Montréal Canadiens,36,4,4,8,0.22,104,3,https://www.eliteprospects.com/player/25424/gino-odjick,2001-2002,nhl,Gino Odjick,LW,FW
Nikita Alexeyev (RW/LW),Tampa Bay Lightning,44,4,4,8,0.18,8,-9,https://www.eliteprospects.com/player/10221/nikita-alexeyev,2001-2002,nhl,Nikita Alexeyev,RW/LW,FW
Jeff Odgers (RW),Atlanta Thrashers,46,4,4,8,0.17,135,-3,https://www.eliteprospects.com/player/60871/jeff-odgers,2001-2002,nhl,Jeff Odgers,RW,FW
Tim Taylor (C),Tampa Bay Lightning,48,4,4,8,0.17,25,-2,https://www.eliteprospects.com/player/8848/tim-taylor,2001-2002,nhl,Tim Taylor,C,FW
Justin Kurtz (D),Vancouver Canucks,27,3,5,8,0.3,14,-4,https://www.eliteprospects.com/player/10634/justin-kurtz,2001-2002,nhl,Justin Kurtz,D,DEF
Sheldon Souray (D),Montréal Canadiens,34,3,5,8,0.24,62,-5,https://www.eliteprospects.com/player/4505/sheldon-souray,2001-2002,nhl,Sheldon Souray,D,DEF
Kent Manderville (C),totals,38,3,5,8,0.21,12,3,https://www.eliteprospects.com/player/3722/kent-manderville,2001-2002,nhl,Kent Manderville,C,FW
Mark Eaton (D),Nashville Predators,58,3,5,8,0.14,24,-12,https://www.eliteprospects.com/player/9143/mark-eaton,2001-2002,nhl,Mark Eaton,D,DEF
Todd Reirden (D),Atlanta Thrashers,65,3,5,8,0.12,82,-25,https://www.eliteprospects.com/player/27406/todd-reirden,2001-2002,nhl,Todd Reirden,D,DEF
Jim McKenzie (LW),New Jersey Devils,67,3,5,8,0.12,123,0,https://www.eliteprospects.com/player/67133/jim-mckenzie,2001-2002,nhl,Jim McKenzie,LW,FW
Bob Corkum (C),totals,75,3,5,8,0.11,20,-32,https://www.eliteprospects.com/player/31260/bob-corkum,2001-2002,nhl,Bob Corkum,C,FW
Denis Pederson (C),totals,48,2,6,8,0.17,51,-4,https://www.eliteprospects.com/player/10193/denis-pederson,2001-2002,nhl,Denis Pederson,C,FW
Joe Reekie (D),totals,55,2,6,8,0.15,69,-5,https://www.eliteprospects.com/player/69418/joe-reekie,2001-2002,nhl,Joe Reekie,D,DEF
Drake Berehowsky (D),totals,57,2,6,8,0.14,60,0,https://www.eliteprospects.com/player/5535/drake-berehowsky,2001-2002,nhl,Drake Berehowsky,D,DEF
Denis Hamel (LW),Buffalo Sabres,61,2,6,8,0.13,28,-1,https://www.eliteprospects.com/player/9039/denis-hamel,2001-2002,nhl,Denis Hamel,LW,FW
Robyn Regehr (D),Calgary Flames,78,2,6,8,0.1,93,-24,https://www.eliteprospects.com/player/8913/robyn-regehr,2001-2002,nhl,Robyn Regehr,D,DEF
Jean-Luc Grand-Pierre (D),Columbus Blue Jackets,81,2,6,8,0.1,90,-28,https://www.eliteprospects.com/player/5521/jean-luc-grand-pierre,2001-2002,nhl,Jean-Luc Grand-Pierre,D,DEF
Andreas Karlsson (C),Atlanta Thrashers,42,1,7,8,0.19,20,-8,https://www.eliteprospects.com/player/719/andreas-karlsson,2001-2002,nhl,Andreas Karlsson,C,FW
Steve Poapst (D),Chicago Blackhawks,56,1,7,8,0.14,30,6,https://www.eliteprospects.com/player/8916/steve-poapst,2001-2002,nhl,Steve Poapst,D,DEF
Ladislav Benysek (D),Minnesota Wild,74,1,7,8,0.11,28,-12,https://www.eliteprospects.com/player/3578/ladislav-benysek,2001-2002,nhl,Ladislav Benysek,D,DEF
Stanislav Neckar (D),Tampa Bay Lightning,77,1,7,8,0.1,24,-18,https://www.eliteprospects.com/player/6641/stanislav-neckar,2001-2002,nhl,Stanislav Neckar,D,DEF
Kyle McLaren (D),Boston Bruins,38,0,8,8,0.21,19,-4,https://www.eliteprospects.com/player/8978/kyle-mclaren,2001-2002,nhl,Kyle McLaren,D,DEF
Bill Muckalt (RW),Ottawa Senators,70,0,8,8,0.11,46,-3,https://www.eliteprospects.com/player/69936/bill-muckalt,2001-2002,nhl,Bill Muckalt,RW,FW
Jamie Pushor (D),totals,76,0,8,8,0.11,84,-13,https://www.eliteprospects.com/player/11563/jamie-pushor,2001-2002,nhl,Jamie Pushor,D,DEF
Bill Houlder (D),Nashville Predators,82,0,8,8,0.1,40,-1,https://www.eliteprospects.com/player/67298/bill-houlder,2001-2002,nhl,Bill Houlder,D,DEF
Reid Simpson (LW),totals,51,6,1,7,0.14,132,-1,https://www.eliteprospects.com/player/64714/reid-simpson,2001-2002,nhl,Reid Simpson,LW,FW
Nelson Emerson (RW),Los Angeles Kings,41,5,2,7,0.17,25,-8,https://www.eliteprospects.com/player/21569/nelson-emerson,2001-2002,nhl,Nelson Emerson,RW,FW
Paul Laus (D),Florida Panthers,45,4,3,7,0.16,157,1,https://www.eliteprospects.com/player/41684/paul-laus,2001-2002,nhl,Paul Laus,D,DEF
Todd Fedoruk (LW),Philadelphia Flyers,55,3,4,7,0.13,141,-2,https://www.eliteprospects.com/player/8528/todd-fedoruk,2001-2002,nhl,Todd Fedoruk,LW,FW
Hans Jonsson (D),Pittsburgh Penguins,53,2,5,7,0.13,22,-12,https://www.eliteprospects.com/player/715/hans-jonsson,2001-2002,nhl,Hans Jonsson,D,DEF
Denny Lambert (LW),Mighty Ducks of Anaheim,73,2,5,7,0.1,213,1,https://www.eliteprospects.com/player/67108/denny-lambert,2001-2002,nhl,Denny Lambert,LW,FW
Eric Cairns (D),New York Islanders,74,2,5,7,0.09,176,-2,https://www.eliteprospects.com/player/8751/eric-cairns,2001-2002,nhl,Eric Cairns,D,DEF
Billy Tibbetts (RW),totals,42,1,6,7,0.17,178,-16,https://www.eliteprospects.com/player/10456/billy-tibbetts,2001-2002,nhl,Billy Tibbetts,RW,FW
Murray Baron (D),Vancouver Canucks,61,1,6,7,0.11,68,8,https://www.eliteprospects.com/player/70103/murray-baron,2001-2002,nhl,Murray Baron,D,DEF
Brad Lukowich (D),Dallas Stars,66,1,6,7,0.11,40,-1,https://www.eliteprospects.com/player/9000/brad-lukowich,2001-2002,nhl,Brad Lukowich,D,DEF
Joe Sacco (RW),Washington Capitals,65,0,7,7,0.11,51,-13,https://www.eliteprospects.com/player/51691/joe-sacco,2001-2002,nhl,Joe Sacco,RW,FW
Jeff Cowan (LW),totals,57,5,1,6,0.11,90,-14,https://www.eliteprospects.com/player/9125/jeff-cowan,2001-2002,nhl,Jeff Cowan,LW,FW
Branko Radivojevic (RW),Phoenix Coyotes,18,4,2,6,0.33,4,1,https://www.eliteprospects.com/player/5676/branko-radivojevic,2001-2002,nhl,Branko Radivojevic,RW,FW
Jaroslav Bednar (LW/RW),Los Angeles Kings,22,4,2,6,0.27,8,-4,https://www.eliteprospects.com/player/10863/jaroslav-bednar,2001-2002,nhl,Jaroslav Bednar,LW/RW,FW
Mike Peluso (RW),Chicago Blackhawks,37,4,2,6,0.16,19,-3,https://www.eliteprospects.com/player/31336/mike-peluso,2001-2002,nhl,Mike Peluso,RW,FW
Jamie Rivers (D),totals,66,4,2,6,0.09,49,3,https://www.eliteprospects.com/player/8935/jamie-rivers,2001-2002,nhl,Jamie Rivers,D,DEF
John MacLean (RW),Dallas Stars,20,3,3,6,0.3,17,-1,https://www.eliteprospects.com/player/22482/john-maclean,2001-2002,nhl,John MacLean,RW,FW
Brian Campbell (D),Buffalo Sabres,29,3,3,6,0.21,12,0,https://www.eliteprospects.com/player/8565/brian-campbell,2001-2002,nhl,Brian Campbell,D,DEF
Jeff Shantz (C),Calgary Flames,40,3,3,6,0.15,23,-3,https://www.eliteprospects.com/player/12798/jeff-shantz,2001-2002,nhl,Jeff Shantz,C,FW
Peter White (C),Chicago Blackhawks,48,3,3,6,0.13,10,-8,https://www.eliteprospects.com/player/8470/peter-white,2001-2002,nhl,Peter White,C,FW
Mark Smith (C),San Jose Sharks,49,3,3,6,0.12,72,-1,https://www.eliteprospects.com/player/8884/mark-smith,2001-2002,nhl,Mark Smith,C,FW
Jody Shelley (LW),Columbus Blue Jackets,52,3,3,6,0.12,206,1,https://www.eliteprospects.com/player/8722/jody-shelley,2001-2002,nhl,Jody Shelley,LW,FW
Chris Tamer (D),Atlanta Thrashers,78,3,3,6,0.08,111,-11,https://www.eliteprospects.com/player/27556/chris-tamer,2001-2002,nhl,Chris Tamer,D,DEF
Brad Tapper (RW),Atlanta Thrashers,20,2,4,6,0.3,43,-3,https://www.eliteprospects.com/player/12594/brad-tapper,2001-2002,nhl,Brad Tapper,RW,FW
Jason Strudwick (D),Vancouver Canucks,44,2,4,6,0.14,96,4,https://www.eliteprospects.com/player/8753/jason-strudwick,2001-2002,nhl,Jason Strudwick,D,DEF
Steve Webb (RW),New York Islanders,60,2,4,6,0.1,104,0,https://www.eliteprospects.com/player/59367/steve-webb,2001-2002,nhl,Steve Webb,RW,FW
Bob Boughner (D),Calgary Flames,79,2,4,6,0.08,170,9,https://www.eliteprospects.com/player/53885/bob-boughner,2001-2002,nhl,Bob Boughner,D,DEF
Martin Cibak (C),Tampa Bay Lightning,21,1,5,6,0.29,8,-6,https://www.eliteprospects.com/player/8637/martin-cibak,2001-2002,nhl,Martin Cibak,C,FW
Radim Bičánek (D),Columbus Blue Jackets,60,1,5,6,0.1,34,-15,https://www.eliteprospects.com/player/23859/radim-bicanek,2001-2002,nhl,Radim Bičánek,D,DEF
Domenic Pittis (C),Edmonton Oilers,22,0,6,6,0.27,8,-2,https://www.eliteprospects.com/player/10655/domenic-pittis,2001-2002,nhl,Domenic Pittis,C,FW
Marko Kiprusoff (D),New York Islanders,27,0,6,6,0.22,4,0,https://www.eliteprospects.com/player/1903/marko-kiprusoff,2001-2002,nhl,Marko Kiprusoff,D,DEF
Ken Daneyko (D),New Jersey Devils,67,0,6,6,0.09,60,2,https://www.eliteprospects.com/player/31973/ken-daneyko,2001-2002,nhl,Ken Daneyko,D,DEF
Jeff Finley (D),St. Louis Blues,78,0,6,6,0.08,30,12,https://www.eliteprospects.com/player/44026/jeff-finley,2001-2002,nhl,Jeff Finley,D,DEF
Jean-Pierre Vigier (RW),Atlanta Thrashers,15,4,1,5,0.33,4,-5,https://www.eliteprospects.com/player/8841/jean-pierre-vigier,2001-2002,nhl,Jean-Pierre Vigier,RW,FW
Jeff Daniels (LW),Carolina Hurricanes,65,4,1,5,0.08,12,-6,https://www.eliteprospects.com/player/64768/jeff-daniels,2001-2002,nhl,Jeff Daniels,LW,FW
Michal Grošek (LW/RW),New York Rangers,15,3,2,5,0.33,12,-3,https://www.eliteprospects.com/player/10812/michal-gro%C5%A1ek,2001-2002,nhl,Michal Grošek,LW/RW,FW
Herberts Vasiljevs (C),Vancouver Canucks,18,3,2,5,0.28,2,0,https://www.eliteprospects.com/player/10958/herberts-vasiljevs,2001-2002,nhl,Herberts Vasiljevs,C,FW
Scott Ferguson (D),Edmonton Oilers,50,3,2,5,0.1,75,11,https://www.eliteprospects.com/player/5597/scott-ferguson,2001-2002,nhl,Scott Ferguson,D,DEF
Tony Virta (RW/C),Minnesota Wild,8,2,3,5,0.63,0,0,https://www.eliteprospects.com/player/2095/tony-virta,2001-2002,nhl,Tony Virta,RW/C,FW
Riku Hahl (C),Colorado Avalanche,22,2,3,5,0.23,14,1,https://www.eliteprospects.com/player/2671/riku-hahl,2001-2002,nhl,Riku Hahl,C,FW
Chris Nielsen (RW),Columbus Blue Jackets,23,2,3,5,0.22,4,-3,https://www.eliteprospects.com/player/29019/chris-nielsen,2001-2002,nhl,Chris Nielsen,RW,FW
Patrick Traverse (D),Montréal Canadiens,25,2,3,5,0.2,14,-7,https://www.eliteprospects.com/player/10639/patrick-traverse,2001-2002,nhl,Patrick Traverse,D,DEF
Sergei Krivokrasov (RW),totals,26,2,3,5,0.19,36,-2,https://www.eliteprospects.com/player/18730/sergei-krivokrasov,2001-2002,nhl,Sergei Krivokrasov,RW,FW
Eric Boulton (LW),Buffalo Sabres,35,2,3,5,0.14,129,-1,https://www.eliteprospects.com/player/8556/eric-boulton,2001-2002,nhl,Eric Boulton,LW,FW
Rob Ray (RW),Buffalo Sabres,71,2,3,5,0.07,200,-3,https://www.eliteprospects.com/player/42518/rob-ray,2001-2002,nhl,Rob Ray,RW,FW
Colin White (D),New Jersey Devils,73,2,3,5,0.07,133,6,https://www.eliteprospects.com/player/8821/colin-white,2001-2002,nhl,Colin White,D,DEF
Sébastien Bordeleau (C),totals,20,1,4,5,0.25,10,-2,https://www.eliteprospects.com/player/10820/sebastien-bordeleau,2001-2002,nhl,Sébastien Bordeleau,C,FW
Radek Martínek (D),New York Islanders,23,1,4,5,0.22,16,5,https://www.eliteprospects.com/player/8694/radek-martinek,2001-2002,nhl,Radek Martínek,D,DEF
Andreas Lilja (D),Los Angeles Kings,26,1,4,5,0.19,22,3,https://www.eliteprospects.com/player/726/andreas-lilja,2001-2002,nhl,Andreas Lilja,D,DEF
Kevin Stevens (LW),Pittsburgh Penguins,32,1,4,5,0.16,25,-9,https://www.eliteprospects.com/player/21382/kevin-stevens,2001-2002,nhl,Kevin Stevens,LW,FW
Andrei Zyuzin (D),totals,47,1,4,5,0.11,31,-5,https://www.eliteprospects.com/player/8608/andrei-zyuzin,2001-2002,nhl,Andrei Zyuzin,D,DEF
Rob Zettler (D),Washington Capitals,49,1,4,5,0.1,56,3,https://www.eliteprospects.com/player/55333/rob-zettler,2001-2002,nhl,Rob Zettler,D,DEF
Scott Parker (RW),Colorado Avalanche,63,1,4,5,0.08,154,0,https://www.eliteprospects.com/player/8904/scott-parker,2001-2002,nhl,Scott Parker,RW,FW
Lance Ward (D),Florida Panthers,68,1,4,5,0.07,131,-20,https://www.eliteprospects.com/player/8289/lance-ward,2001-2002,nhl,Lance Ward,D,DEF
Patrick Poulin (LW),Montréal Canadiens,28,0,5,5,0.18,6,6,https://www.eliteprospects.com/player/27209/patrick-poulin,2001-2002,nhl,Patrick Poulin,LW,FW
Francis Bouillon (D),Montréal Canadiens,28,0,5,5,0.18,33,-5,https://www.eliteprospects.com/player/5371/francis-bouillon,2001-2002,nhl,Francis Bouillon,D,DEF
Jeff Norton (D),totals,32,0,5,5,0.16,10,-5,https://www.eliteprospects.com/player/31339/jeff-norton,2001-2002,nhl,Jeff Norton,D,DEF
Sylvain Lefebvre (D),New York Rangers,41,0,5,5,0.12,23,-3,https://www.eliteprospects.com/player/27892/sylvain-lefebvre,2001-2002,nhl,Sylvain Lefebvre,D,DEF
Chris McAllister (D),Philadelphia Flyers,42,0,5,5,0.12,113,-7,https://www.eliteprospects.com/player/12803/chris-mcallister,2001-2002,nhl,Chris McAllister,D,DEF
Chris Dingman (LW),totals,44,0,5,5,0.11,103,-10,https://www.eliteprospects.com/player/9136/chris-dingman,2001-2002,nhl,Chris Dingman,LW,FW
Reed Low (RW),St. Louis Blues,58,0,5,5,0.09,160,-3,https://www.eliteprospects.com/player/10198/reed-low,2001-2002,nhl,Reed Low,RW,FW
Matt Johnson (LW),Minnesota Wild,60,4,0,4,0.07,183,-13,https://www.eliteprospects.com/player/53191/matt-johnson,2001-2002,nhl,Matt Johnson,LW,FW
Marcel Hossa (LW/RW),Montréal Canadiens,10,3,1,4,0.4,2,2,https://www.eliteprospects.com/player/4532/marcel-hossa,2001-2002,nhl,Marcel Hossa,LW/RW,FW
Tyler Arnason (C/LW),Chicago Blackhawks,21,3,1,4,0.19,4,-3,https://www.eliteprospects.com/player/4746/tyler-arnason,2001-2002,nhl,Tyler Arnason,C/LW,FW
Sean Pronger (C),Columbus Blue Jackets,26,3,1,4,0.15,4,-4,https://www.eliteprospects.com/player/26121/sean-pronger,2001-2002,nhl,Sean Pronger,C,FW
Craig Berube (LW),Calgary Flames,66,3,1,4,0.06,164,-2,https://www.eliteprospects.com/player/31936/craig-berube,2001-2002,nhl,Craig Berube,LW,FW
Jaroslav Svoboda (RW),Carolina Hurricanes,10,2,2,4,0.4,2,0,https://www.eliteprospects.com/player/8594/jaroslav-svoboda,2001-2002,nhl,Jaroslav Svoboda,RW,FW
Jody Hull (RW),Ottawa Senators,24,2,2,4,0.17,6,0,https://www.eliteprospects.com/player/54340/jody-hull,2001-2002,nhl,Jody Hull,RW,FW
Václav Nedorost (C/LW),Colorado Avalanche,25,2,2,4,0.16,2,-4,https://www.eliteprospects.com/player/8710/vaclav-nedorost,2001-2002,nhl,Václav Nedorost,C/LW,FW
Sean Avery (LW/C),Detroit Red Wings,36,2,2,4,0.11,68,1,https://www.eliteprospects.com/player/8720/sean-avery,2001-2002,nhl,Sean Avery,LW/C,FW
Stephen Peat (RW),Washington Capitals,38,2,2,4,0.11,85,-1,https://www.eliteprospects.com/player/9739/stephen-peat,2001-2002,nhl,Stephen Peat,RW,FW
Eric Beaudoin (LW/C),Florida Panthers,8,1,3,4,0.5,4,-2,https://www.eliteprospects.com/player/7117/eric-beaudoin,2001-2002,nhl,Eric Beaudoin,LW/C,FW
Ales Kotalik (RW/LW),Buffalo Sabres,13,1,3,4,0.31,2,-1,https://www.eliteprospects.com/player/8676/ales-kotalik,2001-2002,nhl,Ales Kotalik,RW/LW,FW
Karel Pilar (D),Toronto Maple Leafs,23,1,3,4,0.17,8,3,https://www.eliteprospects.com/player/11485/karel-pilar,2001-2002,nhl,Karel Pilar,D,DEF
Ivan Ciernik (RW),totals,29,1,3,4,0.14,6,0,https://www.eliteprospects.com/player/12449/ivan-ciernik,2001-2002,nhl,Ivan Ciernik,RW,FW
Ryan Johnson (C),Florida Panthers,29,1,3,4,0.14,10,-5,https://www.eliteprospects.com/player/9033/ryan-johnson,2001-2002,nhl,Ryan Johnson,C,FW
Jean-François Fortin (D),Washington Capitals,36,1,3,4,0.11,20,-1,https://www.eliteprospects.com/player/14511/jean-francois-fortin,2001-2002,nhl,Jean-François Fortin,D,DEF
Petr Buzek (D),totals,41,1,3,4,0.1,27,0,https://www.eliteprospects.com/player/29026/petr-buzek,2001-2002,nhl,Petr Buzek,D,DEF
Tommy Albelin (D),New Jersey Devils,42,1,3,4,0.1,4,0,https://www.eliteprospects.com/player/701/tommy-albelin,2001-2002,nhl,Tommy Albelin,D,DEF
Tomas Kloucek (D),New York Rangers,52,1,3,4,0.08,137,-2,https://www.eliteprospects.com/player/9686/tomas-kloucek,2001-2002,nhl,Tomas Kloucek,D,DEF
Grant Ledyard (D),Tampa Bay Lightning,53,1,3,4,0.08,12,-5,https://www.eliteprospects.com/player/32197/grant-ledyard,2001-2002,nhl,Grant Ledyard,D,DEF
Bob Probert (LW),Chicago Blackhawks,61,1,3,4,0.07,176,-9,https://www.eliteprospects.com/player/21365/bob-probert,2001-2002,nhl,Bob Probert,LW,FW
Wade Belak (RW/D),Toronto Maple Leafs,63,1,3,4,0.06,142,2,https://www.eliteprospects.com/player/8749/wade-belak,2001-2002,nhl,Wade Belak,RW/D,DEF
John Jakopin (D),Pittsburgh Penguins,19,0,4,4,0.21,42,2,https://www.eliteprospects.com/player/41648/john-jakopin,2001-2002,nhl,John Jakopin,D,DEF
Todd Gill (D),Colorado Avalanche,36,0,4,4,0.11,25,3,https://www.eliteprospects.com/player/69416/todd-gill,2001-2002,nhl,Todd Gill,D,DEF
Dale Purinton (D),New York Rangers,40,0,4,4,0.1,113,4,https://www.eliteprospects.com/player/14755/dale-purinton,2001-2002,nhl,Dale Purinton,D,DEF
Brad Brown (D),Minnesota Wild,51,0,4,4,0.08,123,-11,https://www.eliteprospects.com/player/11823/brad-brown,2001-2002,nhl,Brad Brown,D,DEF
Jon Sim (LW),Dallas Stars,26,3,0,3,0.12,10,-3,https://www.eliteprospects.com/player/8563/jon-sim,2001-2002,nhl,Jon Sim,LW,FW
Bruce Gardiner (C),New Jersey Devils,7,2,1,3,0.43,2,-1,https://www.eliteprospects.com/player/3572/bruce-gardiner,2001-2002,nhl,Bruce Gardiner,C,FW
Steve McKenna (D/LW),New York Rangers,54,2,1,3,0.06,144,0,https://www.eliteprospects.com/player/26312/steve-mckenna,2001-2002,nhl,Steve McKenna,D/LW,DEF
Darren Langdon (LW),Carolina Hurricanes,58,2,1,3,0.05,106,2,https://www.eliteprospects.com/player/66990/darren-langdon,2001-2002,nhl,Darren Langdon,LW,FW
Denis Shvidki (RW),Florida Panthers,8,1,2,3,0.38,2,-4,https://www.eliteprospects.com/player/9600/denis-shvidki,2001-2002,nhl,Denis Shvidki,RW,FW
