player_id,player_name_official,seasons_played,seasons_with_gp_over_6,gp_regular_total,gp_regular_min_per_season,gp_regular_max_per_season,g_regular_sum,a_regular_sum,p_regular_sum,plus_minus_regular_sum,pim_regular_sum,ppg_regular_sum,ppp_regular_sum,shg_regular_sum,shp_regular_sum,gwg_regular_sum,otg_regular_sum,sog_regular_sum,shooting_pct_regular_mean,fo_pct_regular_mean,toi_per_game_regular_mean,g_regular_per_game,a_regular_per_game,p_regular_per_game,sog_regular_per_game,pim_regular_per_game,gp_regular_per_season,g_regular_per_season,a_regular_per_season,p_regular_per_season,gp_playoffs_sum,g_playoffs_sum,a_playoffs_sum,p_playoffs_sum,plus_minus_playoffs_sum,pim_playoffs_sum,ppg_playoffs_sum,ppp_playoffs_sum,shg_playoffs_sum,shp_playoffs_sum,gwg_playoffs_sum,otg_playoffs_sum,sog_playoffs_sum,shooting_pct_playoffs_mean,fo_pct_playoffs_mean,toi_per_game_playoffs_mean,g_playoffs_per_game,a_playoffs_per_game,p_playoffs_per_game,sog_playoffs_per_game,pim_playoffs_per_game,player_name_ep,player_pos_official,player_pos_ep,player_link_official,player_link_ep,player_image_official,date_of_birth,nation,height_cm,weight_kg,shoots,player_type,nhl_rights,draft,highlights,description,age_by_2025
3438.0,Joakim Kemell,1,0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,10.35,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joakim Kemell,RW,RW,https://www.nhl.com/player/8483465,https://www.eliteprospects.com/player/526043/joakim-kemell,https://assets.nhle.com/mugs/nhl/latest/8483465.png,4/27/2004,Finland,181,83,R,,Nashville Predators / Signed,"('1', '17', '2022')","['1-time U20 WJC Silver Medal', '1-time U18 WJC Bronze Medal', '1-time Liiga Rookie of the Year', '1-time U20 WJC All-Star Team']","He anticipates pockets of space well, arrives as the puck does for shooting opportunities, positions his body in the best way to catch and release each pass, and generally seems well-connected to his teammates during sustained offensive zone possessions. He's always involved in the play. You'll never mistake Kemell for a retrieval artist either, but he's shown some forechecking skill and physicality across many of our viewings, too.",21
3499.0,Brandon Scanlin,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.766666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brandon Scanlin,D,D,https://www.nhl.com/player/8483407,https://www.eliteprospects.com/player/283287/brandon-scanlin,https://assets.nhle.com/mugs/nhl/latest/8483407.png,6/2/1999,Canada,193,97,L,['Defensive Defenseman'],New York Rangers / Signed,,"['1-time AJHL Champion', '1-time AJHL Playoff MVP']",Brother: Matthew Scanlin,26
3500.0,Brennan Othmann,2,1,25.0,3.0,22.0,0.0,2.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,9.525,0.0,0.08,0.08,1.04,0.08,12.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brennan Othmann,LW,LW,https://www.nhl.com/player/8482747,https://www.eliteprospects.com/player/529248/brennan-othmann,https://assets.nhle.com/mugs/nhl/latest/8482747.png,1/5/2003,Canada / Switzerland,183,87,L,,New York Rangers / Signed,"('1', '16', '2021')","['1-time U18 WJC Gold Medal', '2-time U20 WJC Gold Medal', '1-time OHL Champion', '1-time OHL First All-Rookie Team', '1-time OHL First All-Star Team', '1-time OHL Third All-Star Team']","Othmann loves nothing more than to collect the puck on the breakout, lead the charge into the offensive zone, and turn the corner on opposing defenders. He always attacks at full speed, playing a high-pace style, and pressuring with that same level of intensity. He pressures on the forecheck, plays the body, and takes good routes to cut off the opposition’s attempts at a breakout.",22
3502.0,Matthew Robertson,1,0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,17.633333333333333,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matthew Robertson,D,D,https://www.nhl.com/player/8481525,https://www.eliteprospects.com/player/326633/matthew-robertson,https://assets.nhle.com/mugs/nhl/latest/8481525.png,3/9/2001,Canada,193,95,L,,New York Rangers / Signed,"('2', '49', '2019')","['1-time Hlinka Gretzky Cup Gold Medal', '1-time WHL (East) Second All-Star Team']",Brother: Tyler Robertson,24
3503.0,Gabe Perreault,1,0,5.0,5.0,5.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14.433333333333334,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabe Perreault,RW,RW,https://www.nhl.com/player/8484210,https://www.eliteprospects.com/player/637625/gabe-perreault,https://assets.nhle.com/mugs/nhl/latest/8484210.png,5/7/2005,USA / Canada,180,81,L,"['Offensive Forward', 'Playmaker', 'Sniper']",New York Rangers / Signed,"('1', '23', '2023')","['1-time U18 WJC Gold Medal', '2-time U20 WJC Gold Medal', '2-time NCAA (East) Second All-American Team', '1-time NCAA (Hockey East) Champion', '1-time U20 WJC All-Star Team']","He’s got great hands and sees the ice exceptionally well. The puck is on his stick for a stride or two, just long enough to draw a forechecker, then it’s on the tape of a teammate in motion with space. Perreault is a deceptive, adaptable, pacey playmaker who always makes the right choice with the puck. He can sequence plays, put pucks into space, and problem-solve against numbers with relative ease.",20
3568.0,Carter Mazur,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carter Mazur,LW,LW,https://www.nhl.com/player/8482802,https://www.eliteprospects.com/player/201766/carter-mazur,https://assets.nhle.com/mugs/nhl/latest/8482802.png,3/28/2002,USA,183,78,R,,Detroit Red Wings / Signed,"('3', '70', '2021')","['1-time NCAA (Championship) Winner', '1-time NCAA (West) Second All-American Team']",,23
3610.0,Lukas Rousek,2,1,17.0,2.0,15.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.65,50.0,10.975,0.0588235294117647,0.1764705882352941,0.2352941176470588,0.4117647058823529,0.0,8.5,0.5,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lukas Rousek,RW,C/W,https://www.nhl.com/player/8481751,https://www.eliteprospects.com/player/236358/lukas-rousek,https://assets.nhle.com/mugs/nhl/latest/8481751.png,4/20/1999,Czechia,180,91,L,"['Playmaker', 'Powerful Skater', 'Two-Way Forward']",,"('6', '160', '2019')",[],Father: Martin Rousek,26
3617.0,Tyson Kozak,1,1,21.0,21.0,21.0,3.0,2.0,5.0,-2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,27.3,46.2,10.483333333333333,0.1428571428571428,0.0952380952380952,0.238095238095238,0.5238095238095238,0.0952380952380952,21.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tyson Kozak,C,C/LW,https://www.nhl.com/player/8482896,https://www.eliteprospects.com/player/408687/tyson-kozak,https://assets.nhle.com/mugs/nhl/latest/8482896.png,12/29/2002,Canada,180,84,L,,Buffalo Sabres / Signed,"('7', '193', '2021')",['1-time WHL (US) Second All-Star Team'],"Offensively, he plays between checks, providing himself with just enough space to fire a two-touch or catch-and-release wrister. Without the puck, he brings a bit of physicality and a consistent motor. While not a play-killer, he’s constantly in a supporting position and identifies the next play immediately.",22
3618.0,Noah Ostlund,1,1,8.0,8.0,8.0,0.0,0.0,0.0,-6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,36.4,10.55,0.0,0.0,0.0,0.5,0.25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noah Ostlund,C,C/LW,https://www.nhl.com/player/8483500,https://www.eliteprospects.com/player/535699/noah-ostlund,https://assets.nhle.com/mugs/nhl/latest/8483500.png,3/11/2004,Sweden,181,79,L,"['Cerebral Tactician', 'Playmaker', 'Speedster']",Buffalo Sabres / Signed,"('1', '16', '2022')","['1-time J18 SM Gold Medal', '1-time U18 WJC Gold Medal', '1-time U20 WJC Silver Medal', '1-time TV-Pucken Bronze Medal', '1-time U18 WJC Bronze Medal', '1-time Hlinka Gretzky Cup Bronze Medal']","At his best, Östlund is a dynamic, shifty playmaker who takes full advantage of the width of the ice to build passing sequences. A dextrous distributor with the full array of reach- adjusted passes and the keen eye to find options through traffic, he was the most prolific setup-man in the entire Swedish junior circuit.",21
3661.0,Lassi Thomson,2,1,18.0,2.0,16.0,0.0,5.0,5.0,-10.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,14.075,0.0,0.2777777777777778,0.2777777777777778,1.0555555555555556,0.3333333333333333,9.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lassi Thomson,D,D,https://www.nhl.com/player/8481575,https://www.eliteprospects.com/player/372919/lassi-thomson,https://assets.nhle.com/mugs/nhl/latest/8481575.png,9/24/2000,Finland,182,87,R,['Heavy Shooter'],Ottawa Senators / Signed,"('1', '19', '2019')","['1-time U18 WJC Gold Medal', '1-time WHL (West) Second All-Star Team']","Skilled two-way defenseman with above average offensive tools. Thomson is a fluid skater and moves the puck well up the ice. Not a bad passer, but stands out more with his slapper from the blue line.",24
3662.0,Cole Reinhardt,2,1,18.0,1.0,17.0,1.0,1.0,2.0,-4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.85,50.0,8.391666666666666,0.0555555555555555,0.0555555555555555,0.1111111111111111,0.7777777777777778,0.9444444444444444,9.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cole Reinhardt,LW,LW,https://www.nhl.com/player/8481133,https://www.eliteprospects.com/player/281691/cole-reinhardt,https://assets.nhle.com/mugs/nhl/latest/8481133.png,2/1/2000,Canada,185,94,L,,,"('6', '181', '2020')",[],Attended Colorado Avalanche Development Camp 2018,25
3663.0,Viktor Lodin,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.416666666666666,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Viktor Lodin,C,C/RW,https://www.nhl.com/player/8481657,https://www.eliteprospects.com/player/287856/viktor-lodin,https://assets.nhle.com/mugs/nhl/latest/8481657.png,6/2/1999,Sweden,187,91,L,"['Dangler', 'Two-Way Forward']",,"('4', '94', '2019')",['1-time HockeyAllsvenskan Champion'],Father: Hans Lodin,26
3664.0,Egor Sokolov,2,1,13.0,5.0,8.0,1.0,1.0,2.0,-4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,10.0,0.0,8.7,0.0769230769230769,0.0769230769230769,0.1538461538461538,1.0,0.3076923076923077,6.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egor Sokolov,LW,LW/RW,https://www.nhl.com/player/8481102,https://www.eliteprospects.com/player/375742/yegor-sokolov,https://assets.nhle.com/mugs/nhl/latest/8481102.png,6/7/2000,Russia,191,98,R,,,"('2', '61', '2020')","['1-time U20 WJC Silver Medal', '1-time U17 WHC Bronze Medal', '1-time QMJHL First All-Star Team', '1-time QMJHL Most Goals']","He used the threat of his big shot a couple of times tonight to freeze the defence and thread the puck inside the defensive box to a teammate in a shooting position. Sokolov remains more of a shooter, but he has developed a setup ability, too.",25
3669.0,Maxence Guenette,2,1,8.0,1.0,7.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,11.283333333333331,0.0,0.0,0.0,1.0,0.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maxence Guenette,D,D,https://www.nhl.com/player/8481679,https://www.eliteprospects.com/player/410616/maxence-guenette,https://assets.nhle.com/mugs/nhl/latest/8481679.png,4/28/2001,Canada,189,95,R,,Ottawa Senators / Unsigned,"('7', '187', '2019')",['1-time Hlinka Gretzky Cup Gold Medal'],,24
3673.0,Roby Jarventie,1,1,7.0,7.0,7.0,0.0,1.0,1.0,-5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,31.4,7.516666666666667,0.0,0.1428571428571428,0.1428571428571428,0.7142857142857143,0.5714285714285714,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Roby Jarventie,LW,LW/RW,https://www.nhl.com/player/8482162,https://www.eliteprospects.com/player/534236/roby-jarventie,https://assets.nhle.com/mugs/nhl/latest/8482162.png,8/8/2002,Finland,190,95,L,,Edmonton Oilers / Signed,"('2', '33', '2020')","['1-time U17 WHC Silver Medal', '1-time U20 WJC Silver Medal', '1-time EYOF Bronze Medal', '1-time U20 WJC Bronze Medal']","Järventie anticipates play well in the offensive zone. He scores a lot by having a feel for where the puck is going to be next. He can pull off some pretty impressive moves while playing at full-speed, and consistently displays good habits by keeping the puck close to his frame.",23
3676.0,Jan Jenik,5,1,24.0,2.0,13.0,4.0,2.0,6.0,-5.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,15.16,38.86,8.953333333333333,0.1666666666666666,0.0833333333333333,0.25,1.125,0.8333333333333334,4.8,0.8,0.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jan Jenik,C,W/C,https://www.nhl.com/player/8480890,https://www.eliteprospects.com/player/247318/jan-jenik,https://assets.nhle.com/mugs/nhl/latest/8480890.png,9/15/2000,Czechia,185,90,L,,Ottawa Senators / Unsigned,"('3', '65', '2018')",['1-time Hlinka Gretzky Cup Silver Medal'],,25
3677.0,Donovan Sebrango,1,0,2.0,2.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.316666666666666,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Donovan Sebrango,D,D,https://www.nhl.com/player/8482131,https://www.eliteprospects.com/player/397738/donovan-sebrango,https://assets.nhle.com/mugs/nhl/latest/8482131.png,1/12/2002,Canada / Cuba,187,100,L,,Ottawa Senators / Unsigned,"('3', '63', '2020')","['1-time U20 WJC Gold Medal', '1-time Hlinka Gretzky Cup Silver Medal']","Can spin against pressure, work his inside edges on the blue line, and generally shows as nimble in small-ice situations. He's not afraid to use the centre of the ice to effectively transition up-ice. Sebrango was decisive, took the right angles, and won puck battles on defensive zone retrievals.",23
3716.0,Lean Bergmann,2,1,13.0,1.0,12.0,0.0,1.0,1.0,-7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,9.291666666666668,0.0,0.0769230769230769,0.0769230769230769,0.9230769230769232,0.6153846153846154,6.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lean Bergmann,C,C/W,https://www.nhl.com/player/8481640,https://www.eliteprospects.com/player/148119/lean-bergmann,https://assets.nhle.com/mugs/nhl/latest/8481640.png,10/4/1998,Germany,187,95,L,,,,['2-time DEL Champion'],,26
3720.0,Sasha Chmelevski,2,1,24.0,5.0,19.0,0.0,10.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,36.25,11.466666666666669,0.0,0.4166666666666667,0.4166666666666667,1.625,0.25,12.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sasha Chmelevski,C,C,https://www.nhl.com/player/8480053,https://www.eliteprospects.com/player/201447/alexander-chmelevski,https://assets.nhle.com/mugs/nhl/latest/8480053.png,6/9/1999,USA,183,85,R,,San Jose Sharks / Unsigned,"('6', '185', '2017')","['1-time U20 WJC Silver Medal', '1-time World Championship Bronze Medal', '1-time Hlinka Gretzky Cup Most Points']",Brothers: Nicholas Chmelevski and Ilia Chmelevski,26
3722.0,Ivan Chekhovich,1,0,4.0,4.0,4.0,0.0,1.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.483333333333333,0.0,0.25,0.25,1.25,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ivan Chekhovich,LW,LW/RW,https://www.nhl.com/player/8480276,https://www.eliteprospects.com/player/333786/ivan-chekhovich,https://assets.nhle.com/mugs/nhl/latest/8480276.png,1/4/1999,Russia,179,87,L,,,"('7', '212', '2017')","['1-time U17 WHC Silver Medal', '1-time U18 WJC Bronze Medal', '1-time QMJHL Second All-Star Team', '1-time U18 WJC All-Star Team']",,26
3732.0,Artemi Kniazev,1,0,1.0,1.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.983333333333333,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artemi Kniazev,D,D,https://www.nhl.com/player/8481552,https://www.eliteprospects.com/player/398450/artemi-knyazev,https://assets.nhle.com/mugs/nhl/latest/8481552.png,1/4/2001,Russia,180,84,L,,,"('2', '48', '2019')","['1-time EYOF Gold Medal', '1-time Hlinka Gretzky Cup Bronze Medal']",,24
3733.0,Adam Raska,3,0,13.0,3.0,5.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.927777777777777,0.0,0.0,0.0,0.2307692307692307,0.5384615384615384,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adam Raska,RW,RW/LW,https://www.nhl.com/player/8482197,https://www.eliteprospects.com/player/298159/adam-raska,https://assets.nhle.com/mugs/nhl/latest/8482197.png,9/25/2001,Czechia,178,81,R,,,"('7', '201', '2020')",[],"Raska works hard, looks hyper-competitive and engaged; he doesn't hesitate to lay big hits. He also generated a couple of offensive looks on the penalty kill for his team. His timing and feel around the crease stood out - he seemed to move into space in perfect harmony with the puck's movement.",23
3735.0,Nick Cicek,1,1,16.0,16.0,16.0,0.0,4.0,4.0,-7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.416666666666666,0.0,0.25,0.25,0.1875,0.9375,16.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nick Cicek,D,D,https://www.nhl.com/player/8482824,https://www.eliteprospects.com/player/296031/nick-cicek,https://assets.nhle.com/mugs/nhl/latest/8482824.png,5/29/2000,Turkey / Canada,191,91,L,,Calgary Flames / Signed,,[],,25
3736.0,Danil Gushchin,3,1,18.0,2.0,12.0,2.0,3.0,5.0,-6.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,28.0,12.5,33.333333333333336,14.3,0.1111111111111111,0.1666666666666666,0.2777777777777778,1.5555555555555556,0.3333333333333333,6.0,0.6666666666666666,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Danil Gushchin,LW,LW/RW,https://www.nhl.com/player/8482101,https://www.eliteprospects.com/player/512924/daniil-gushchin,https://assets.nhle.com/mugs/nhl/latest/8482101.png,2/6/2002,Russia,173,75,L,,Colorado Avalanche / Unsigned,"('3', '76', '2020')","['1-time U17 WHC Gold Medal', '1-time Hlinka Gretzky Cup Gold Medal', '1-time U18 WJC Silver Medal', '1-time Hlinka Gretzky Cup Bronze Medal', '1-time USHL First All-Star Team', '1-time USHL Third All-Star Team']","He's a great, tenacious back checker who often almost functions as a third defenseman in transition at times. He takes smart routes to the puck on the forecheck, and he's surprisingly physical for someone his size. He sets up really well by faking a shot or a pass first and then separates by accelerating inside his movements.",23
3738.0,Tristen Robins,1,0,3.0,3.0,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,43.3,13.716666666666669,0.0,0.0,0.0,0.6666666666666666,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tristen Robins,C,C,https://www.nhl.com/player/8482181,https://www.eliteprospects.com/player/286940/tristen-robins,https://assets.nhle.com/mugs/nhl/latest/8482181.png,11/15/2001,Canada / England,178,80,R,,,"('2', '56', '2020')",['1-time WHL (East) Second All-Star Team'],"He's a gifted puck-handler, capable of blending pass receptions into detailed maneuvers and freezing his opponents with deceptive elements. He evades defenders with ease using a variety of around and triangle dekes. The way that Robins can shoot the puck, handle the puck, and support the puck in the offensive zone is pretty rare for a first-time draft-eligible skater.",23
3745.0,Cam Lund,1,1,11.0,11.0,11.0,2.0,1.0,3.0,-10.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,16.7,66.7,11.5,0.1818181818181818,0.0909090909090909,0.2727272727272727,1.0909090909090908,0.3636363636363636,11.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cam Lund,C,C/W,https://www.nhl.com/player/8483481,https://www.eliteprospects.com/player/603638/cameron-lund,https://assets.nhle.com/mugs/nhl/latest/8483481.png,6/7/2004,USA,188,87,R,,San Jose Sharks / Signed,"('2', '34', '2022')",[],"Already armed with an NHL shot, Lund’s a threat from distance in the USHL, but instead of settling for low-percentage shots, he’s always looking for inside-lane opportunities. Without the puck, he flips same-side support readied for quick passes and sneaky far-post positioning for one-timers. With it, he baits defenders into chasing him wide, then cuts inside and shoots in one smooth motion.",21
3746.0,Luca Cagnoni,1,0,6.0,6.0,6.0,0.0,2.0,2.0,-4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,17.65,0.0,0.3333333333333333,0.3333333333333333,1.1666666666666667,1.3333333333333333,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luca Cagnoni,D,D,https://www.nhl.com/player/8484152,https://www.eliteprospects.com/player/529803/luca-cagnoni,https://assets.nhle.com/mugs/nhl/latest/8484152.png,12/21/2004,Canada,175,82,L,,San Jose Sharks / Signed,"('4', '123', '2023')","['1-time AHL All-Rookie Team', '1-time CHL Third All-Star Team', '1-time WHL (US) First All-Star Team', '1-time WHL (US) Second All-Star Team']","Coupling dynamic edge work with proactive activation, Cagnoni dissects the forecheck. He shifts one way, explodes in the opposite, hits the open teammate, then flies up the rink to become a lead pass option. Every one of his puck touches builds off the previous, creating further time and space up the rink. In the offensive zone, Cagnoni controls the game. He’s a volume shooter but rarely takes a poor one. He starts – and finishes – passing plays and fakes shots to set up teammates around the slot.",20
3747.0,Ethan Cardwell,1,0,6.0,6.0,6.0,1.0,0.0,1.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,50.0,11.533333333333331,0.1666666666666666,0.0,0.1666666666666666,0.8333333333333334,0.3333333333333333,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethan Cardwell,RW,RW/C,https://www.nhl.com/player/8482206,https://www.eliteprospects.com/player/201866/ethan-cardwell,https://assets.nhle.com/mugs/nhl/latest/8482206.png,8/30/2002,Canada / USA,180,82,R,,San Jose Sharks / Signed,"('4', '121', '2021')",['1-time OJHL Champion'],"Cardwell aggressively jumps in every battle and comes out on top more often than not due to pure will, but also refined technique. He uses his lower centre of gravity to his advantage, slips in front of opponents, and creates space to move the puck. He stays above the puck, funnels to the outside on the backcheck, and actively reads opposing movements in-zone to intercept passes.",23
3748.0,Patrick Giles,1,1,17.0,8.0,9.0,1.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.55,33.9,9.35,0.0588235294117647,0.0,0.0588235294117647,0.8823529411764706,0.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patrick Giles,RW,C/RW,https://www.nhl.com/player/8480825,https://www.eliteprospects.com/player/363655/patrick-giles,https://assets.nhle.com/mugs/nhl/latest/8480825.png,1/3/2000,USA,196,98,R,,San Jose Sharks / Signed,,['1-time U18 WJC Silver Medal'],2014-15 team: Baltimore Skipjacks Bantam Major,25
