player_id,player_name_official,rookie_age,age_by_2025,first_season,seasons_played,seasons_with_gp_over_6,gp_regular_total,gp_regular_min_per_season,gp_regular_max_per_season,g_regular_sum,a_regular_sum,p_regular_sum,plus_minus_regular_sum,toi_per_game_regular,pim_regular_sum,ppg_regular_sum,ppp_regular_sum,shg_regular_sum,shp_regular_sum,gwg_regular_sum,otg_regular_sum,sog_regular_sum,shooting_pct_regular_mean,fo_pct_regular_mean,g_regular_per_game,a_regular_per_game,p_regular_per_game,sog_regular_per_game,pim_regular_per_game,gp_regular_per_season,g_regular_per_season,a_regular_per_season,p_regular_per_season,gp_playoffs_sum,g_playoffs_sum,a_playoffs_sum,p_playoffs_sum,plus_minus_playoffs_sum,toi_per_game_playoffs,pim_playoffs_sum,ppg_playoffs_sum,ppp_playoffs_sum,shg_playoffs_sum,shp_playoffs_sum,gwg_playoffs_sum,otg_playoffs_sum,sog_playoffs_sum,shooting_pct_playoffs_mean,fo_pct_playoffs_mean,g_playoffs_per_game,a_playoffs_per_game,p_playoffs_per_game,sog_playoffs_per_game,pim_playoffs_per_game,player_name_ep,player_pos_official,player_pos_ep,player_link_official,player_link_ep,player_image_official,date_of_birth,nation,height_cm,weight_kg,shoots,player_type,nhl_rights,draft,highlights,description
1185.0,Jonathan Sigalet,19,39,2006-07,1,0,1.0,1.0,1.0,0.0,0.0,0.0,-2.0,14.683333333333334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jonathan Sigalet,D,D,https://www.nhl.com/player/8471765,https://www.eliteprospects.com/player/9485/jonathan-sigalet,https://assets.nhle.com/mugs/nhl/latest/8471765.png,2/12/1986,Canada,186,88,L,,,"('4', '100', '2005')","['2-time Champions Hockey League Champion', '1-time SHL Champion']","Jonathan Sigalet was known as a defenseman with outstanding skating ability. He had good hockey sense and a sound two-way game. Not a natural point producer, but had a good first pass. Sigalet would also play a physical game and could produce big open-ice hits.
- Erik K."
1196.0,Martins Karsums,21,39,2008-09,1,1,24.0,6.0,18.0,1.0,5.0,6.0,-8.0,11.1875,6.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,2.3,50.0,0.0416666666666666,0.2083333333333333,0.25,1.1666666666666667,0.25,24.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martins Karsums,RW,LW/RW,https://www.nhl.com/player/8471277,https://www.eliteprospects.com/player/9238/martins-karsums,https://assets.nhle.com/mugs/nhl/latest/8471277.png,2/26/1986,Latvia,177,95,R,,,"('2', '64', '2004')","['1-time QMJHL All-Rookie Team', '1-time QMJHL Champion', '1-time QMJHL Playoffs MVP (Guy Lafleur Trophy)']",
1201.0,Zach Hamill,20,37,2009-10,3,1,20.0,1.0,16.0,0.0,4.0,4.0,5.0,10.963333333333331,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,34.9,0.0,0.2,0.2,0.75,0.2,6.666666666666667,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zach Hamill,C,C/RW,https://www.nhl.com/player/8474045,https://www.eliteprospects.com/player/11053/zach-hamill,https://assets.nhle.com/mugs/nhl/latest/8474045.png,9/23/1988,Canada,180,82,R,,,"('1', '8', '2007')","['1-time U17 WHC Silver Medal', '1-time CHL First All-Star Team', '1-time WHL (West) First All-Star Team', '1-time WHL Most Assists', '1-time WHL Most Points (Bobby Clarke Trophy)']",
1203.0,Guillaume Lefebvre,19,44,2001-02,4,2,39.0,1.0,14.0,2.0,4.0,6.0,-2.0,11.646581196581195,13.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,2.8600000000000003,20.0,0.0512820512820512,0.1025641025641025,0.1538461538461538,0.6410256410256411,0.3333333333333333,9.75,0.5,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guillaume Lefebvre,LW,LW,https://www.nhl.com/player/8468707,https://www.eliteprospects.com/player/12252/guillaume-lefebvre,https://assets.nhle.com/mugs/nhl/latest/8468707.png,5/7/1981,Canada,185,88,L,,,"('7', '227', '2000')",[],
1204.0,Jeff Penner,21,38,2009-10,1,0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,14.016666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeff Penner,D,D,https://www.nhl.com/player/8474511,https://www.eliteprospects.com/player/17946/jeff-penner,https://assets.nhle.com/mugs/nhl/latest/8474511.png,4/13/1987,Canada,178,83,L,,,,[],Full name: Jeffrey Penner
1205.0,Drew Larman,20,40,2006-07,3,1,26.0,4.0,16.0,2.0,1.0,3.0,-3.0,7.171794871794872,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.433333333333334,44.96666666666667,0.0769230769230769,0.0384615384615384,0.1153846153846153,0.8076923076923077,0.1538461538461538,8.666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Drew Larman,C,C,https://www.nhl.com/player/8470970,https://www.eliteprospects.com/player/10370/drew-larman,https://assets.nhle.com/mugs/nhl/latest/8470970.png,5/15/1985,USA,189,85,R,,,,"['1-time CHL Memorial Cup Champion', '1-time OHL Champion']",Brother: Kyle Larman
1211.0,Jamie Arniel,20,35,2010-11,1,0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,12.433333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamie Arniel,C,C/RW,https://www.nhl.com/player/8474657,https://www.eliteprospects.com/player/11388/jamie-arniel,https://assets.nhle.com/mugs/nhl/latest/8474657.png,11/16/1989,Canada,180,83,R,,,"('4', '97', '2008')",['1-time DEL Champion'],"Arniel plays a good two-way game and helps out in all areas of the ice. Skates very well and has very good hockey sense.
Lacks in size and strength, but doesn't shy away from physical contact."
1215.0,Carter Camper,22,37,2011-12,1,0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,42.9,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carter Camper,C,C/RW,https://www.nhl.com/player/8476211,https://www.eliteprospects.com/player/15070/carter-camper,https://assets.nhle.com/mugs/nhl/latest/8476211.png,7/6/1988,USA,175,80,R,,,,"['1-time Liiga Champion', '1-time NCAA (CCHA) Champion', '2-time NCAA (West) Second All-American Team', '1-time USHL Second All-Star Team']",Brothers: Ben Camper & Jay Camper
1216.0,Max Sauve,20,35,2011-12,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.716666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Max Sauve,C,C,https://www.nhl.com/player/8474607,https://www.eliteprospects.com/player/17514/maxime-sauve,https://assets.nhle.com/mugs/nhl/latest/8474607.png,1/30/1990,Canada / France,183,84,L,['Speedster'],,"('2', '47', '2008')",['1-time U18 WJC Gold Medal'],"Father: Jean-Francois Sauvé
Uncle: Bob Sauvé
Cousin: Philippe Sauvé"
1217.0,Josh Hennessy,20,40,2006-07,5,1,23.0,1.0,10.0,1.0,0.0,1.0,-1.0,5.792753623188406,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.34,46.1,0.0434782608695652,0.0,0.0434782608695652,0.5217391304347826,0.2608695652173913,4.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Josh Hennessy,C,C,https://www.nhl.com/player/8470636,https://www.eliteprospects.com/player/10420/josh-hennessy,https://assets.nhle.com/mugs/nhl/latest/8470636.png,2/7/1985,USA,182,91,L,,,"('2', '43', '2003')",['1-time SHL Champion'],
1218.0,Lane MacDermid,21,36,2011-12,3,2,21.0,1.0,6.0,2.0,2.0,4.0,0.0,5.944444444444445,36.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.34,10.0,0.0952380952380952,0.0952380952380952,0.1904761904761904,0.5238095238095238,1.7142857142857142,7.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lane MacDermid,LW,LW/RW,https://www.nhl.com/player/8475283,https://www.eliteprospects.com/player/23003/lane-macdermid,https://assets.nhle.com/mugs/nhl/latest/8475283.png,8/25/1989,Canada / USA,191,98,L,,,"('4', '112', '2009')","['1-time CHL Memorial Cup Champion', '1-time OHL Champion']","Father: Paul MacDermid
Brother: Kurtis MacDermid"
1222.0,Chris Bourque,20,39,2007-08,4,3,51.0,1.0,20.0,2.0,6.0,8.0,-12.0,10.425816993464052,18.0,0.0,5.0,0.0,0.0,1.0,0.0,60.0,2.66,0.0,0.0392156862745098,0.1176470588235294,0.1568627450980392,1.1764705882352942,0.3529411764705882,12.75,0.5,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chris Bourque,LW,LW,https://www.nhl.com/player/8471246,https://www.eliteprospects.com/player/6667/chris-bourque,https://assets.nhle.com/mugs/nhl/latest/8471246.png,1/29/1986,USA / Canada,172,79,L,,,"('2', '33', '2004')","['3-time AHL Calder Cup Champion', '3-time AHL First All-Star Team', '1-time AHL Most Assists', '2-time AHL Most Points (JB Sollenberger Trophy)', '1-time AHL Most Valuable Player (Les Cunningham Award)', '1-time AHL Playoffs MVP (Jack A Butterfield Trophy)']","Bourque is an offensive winger with great vision, hands and speed. Works hard and has a terrific attitude. Skates with a low center of gravity and can be surprisingly strong, despite being well below average in size.
- Erik K."
1224.0,Jamie Tardif,26,40,2012-13,1,0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamie Tardif,RW,RW,https://www.nhl.com/player/8470704,https://www.eliteprospects.com/player/9467/jamie-tardif,https://assets.nhle.com/mugs/nhl/latest/8470704.png,1/23/1985,Canada,183,92,R,,,"('4', '112', '2003')","['1-time U18 WJC Gold Medal', '1-time DEL Champion', '1-time OHL Champion']","Tardif is a tough winger who plays a straightforward game. He likes to go to the net and look for deflections or loose pucks to bang home. Also enjoys the rough stuff. Owns leadership qualities and is a hard worker.
- Erik K."
1232.0,Justin Florek,22,35,2013-14,1,0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,11.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,0.0,0.25,0.25,0.5,1.25,0.0,4.0,1.0,1.0,2.0,6.0,1.0,0.0,1.0,0.0,11.833333333333334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.1666666666666666,0.0,0.1666666666666666,1.6666666666666667,0.6666666666666666,Justin Florek,LW,C/W,https://www.nhl.com/player/8475845,https://www.eliteprospects.com/player/17503/justin-florek,https://assets.nhle.com/mugs/nhl/latest/8475845.png,5/18/1990,USA,193,93,L,,,"('5', '135', '2010')",['1-time U18 WJC Bronze Medal'],
1233.0,Alex Khokhlachev,19,32,2013-14,3,0,9.0,1.0,5.0,0.0,0.0,0.0,-4.0,10.12037037037037,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,33.333333333333336,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alex Khokhlachev,C,RW/C,https://www.nhl.com/player/8476435,https://www.eliteprospects.com/player/41925/alexander-khokhlachyov,https://assets.nhle.com/mugs/nhl/latest/8476435.png,9/9/1993,Russia,178,89,L,,,"('2', '40', '2011')","['1-time U20 WJC Silver Medal', '1-time U20 WJC Bronze Medal', '2-time KHL Gagarin Cup Champion']",An offensively talented scorer. A very good skater with great creativity. A good playmaker but an even better finisher. Has soft hands.
1236.0,Matt Lindblad,22,35,2013-14,2,0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,9.766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,50.0,0.0,0.0,0.0,0.75,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matt Lindblad,C,C/LW,https://www.nhl.com/player/8477228,https://www.eliteprospects.com/player/37746/matt-lindblad,https://assets.nhle.com/mugs/nhl/latest/8477228.png,3/23/1990,USA,180,88,L,,,,[],"Brothers: Brewster Lindblad & Gunnar Lindblad
Cousin: Ryan Swanger"
1243.0,Brian Ferlin,21,33,2014-15,1,1,7.0,7.0,7.0,0.0,1.0,1.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.8571428571428571,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brian Ferlin,RW,RW,https://www.nhl.com/player/8476363,https://www.eliteprospects.com/player/45729/brian-ferlin,https://assets.nhle.com/mugs/nhl/latest/8476363.png,6/3/1992,USA,188,97,R,,,"('4', '121', '2011')",[],
1244.0,Bobby Robins,32,43,2014-15,1,0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,7.583333333333333,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bobby Robins,RW,RW,https://www.nhl.com/player/8472365,https://www.eliteprospects.com/player/10502/bobby-robins,https://assets.nhle.com/mugs/nhl/latest/8472365.png,10/17/1981,USA,185,100,R,['Enforcer'],,,['1-time Slovenian Champion'],
1249.0,Tyler Randell,23,34,2015-16,1,1,27.0,27.0,27.0,6.0,0.0,6.0,-2.0,6.983333333333333,47.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,33.3,0.0,0.2222222222222222,0.0,0.2222222222222222,0.6666666666666666,1.7407407407407407,27.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tyler Randell,RW,RW,https://www.nhl.com/player/8475292,https://www.eliteprospects.com/player/31565/tyler-randell,https://assets.nhle.com/mugs/nhl/latest/8475292.png,6/15/1991,Canada,185,90,R,,,"('6', '176', '2009')",['1-time U17 WHC Gold Medal'],
1250.0,Joonas Kemppainen,26,37,2015-16,1,1,44.0,44.0,44.0,2.0,3.0,5.0,-6.0,12.533333333333331,4.0,0.0,0.0,1.0,1.0,0.0,0.0,35.0,5.7,49.5,0.0454545454545454,0.0681818181818181,0.1136363636363636,0.7954545454545454,0.0909090909090909,44.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joonas Kemppainen,C,C,https://www.nhl.com/player/8478564,https://www.eliteprospects.com/player/7957/joonas-kemppainen,https://assets.nhle.com/mugs/nhl/latest/8478564.png,4/7/1988,Finland,189,84,L,"['Defensive Center', 'Two-Way Forward']",,,"['1-time U18 WJC Silver Medal', '1-time Liiga All-Star Team', '2-time Liiga Champion']","Kemppainen is a big center with a sound all-around game. Skates well, but could improve puck control."
1252.0,Tommy Cross,25,36,2015-16,1,0,3.0,3.0,3.0,0.0,1.0,1.0,-1.0,13.083333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tommy Cross,D,D,https://www.nhl.com/player/8474019,https://www.eliteprospects.com/player/11457/tommy-cross,https://assets.nhle.com/mugs/nhl/latest/8474019.png,9/12/1989,USA,191,93,L,,,"('2', '35', '2007')","['1-time U18 WJC Silver Medal', '2-time NCAA (Championship) Winner', '3-time NCAA (Hockey East) Champion']",Father: Tom Cross
1259.0,Peter Cehlarik,20,30,2016-17,4,2,40.0,3.0,20.0,5.0,6.0,11.0,4.0,13.06208333333333,10.0,1.0,2.0,0.0,0.0,1.0,0.0,41.0,11.65,41.675,0.125,0.15,0.275,1.025,0.25,10.0,1.25,1.5,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peter Cehlarik,LW,LW/RW,https://www.nhl.com/player/8477417,https://www.eliteprospects.com/player/153203/peter-cehlarik,https://assets.nhle.com/mugs/nhl/latest/8477417.png,8/2/1995,Slovakia,188,91,L,"['Heavy Shooter', 'Offensive Forward', 'Sniper']",,"('3', '90', '2013')","['1-time U20 WJC Bronze Medal', '1-time Olympic Bronze Medal', '1-time Champions Hockey League Champion', '1-time World Championship Best Forward']",
1260.0,Jakob Forsbacka Karlsson,19,28,2016-17,2,1,29.0,1.0,28.0,3.0,6.0,9.0,1.0,11.683333333333335,2.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,7.15,46.0,0.1034482758620689,0.2068965517241379,0.3103448275862069,0.7241379310344828,0.0689655172413793,14.5,1.5,3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jakob Forsbacka Karlsson,C,C,https://www.nhl.com/player/8478417,https://www.eliteprospects.com/player/115158/jakob-forsbacka-karlsson,https://assets.nhle.com/mugs/nhl/latest/8478417.png,10/31/1996,Sweden,185,84,R,,,"('2', '45', '2015')","['1-time U17 WHC Gold Medal', '1-time TV-Pucken Bronze Medal', '1-time USHL Third All-Star Team']","A player who has worked hard at his all-around game, but needs to gain more consistency. That being said, he can be an offensively effective center; possesses a high level of hockey intelligence and plays with intensity. A smooth, yet not dynamic skater. An excellent passer; can turn a ""nothing doing"" play into a scoring chance."
1262.0,Rob O'Gara,22,32,2016-17,2,1,33.0,3.0,22.0,0.0,3.0,3.0,-6.0,15.563131313131317,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.696969696969697,0.1818181818181818,16.5,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rob O'Gara,D,D,https://www.nhl.com/player/8476303,https://www.eliteprospects.com/player/128376/rob-o-gara,https://assets.nhle.com/mugs/nhl/latest/8476303.png,7/6/1993,USA,193,97,L,,,"('5', '151', '2011')","['1-time NCAA (Championship) Winner', '1-time NCAA (East) First All-American Team', '1-time NCAA (East) Second All-American Team']",
1267.0,Jordan Szwarz,21,34,2013-14,4,3,50.0,3.0,26.0,4.0,3.0,7.0,-12.0,9.981000000000002,25.0,0.0,1.0,0.0,0.0,1.0,0.0,54.0,6.125,29.425,0.08,0.06,0.14,1.08,0.5,12.5,1.0,0.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jordan Szwarz,C,RW/C,https://www.nhl.com/player/8475224,https://www.eliteprospects.com/player/23107/jordan-szwarz,https://assets.nhle.com/mugs/nhl/latest/8475224.png,5/14/1991,Canada,180,87,R,,,"('4', '97', '2009')",[],"Jordan Szwarz is known as a feisty, gritty winger with leadership ability. Can play a physical, abrasive game, but is also the owner of a decent pair of hands.
- Erik K."
1272.0,Zach Senyshyn,20,28,2018-19,4,1,16.0,2.0,8.0,1.0,2.0,3.0,-1.0,9.433333333333334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.25,25.0,0.0625,0.125,0.1875,0.9375,0.25,4.0,0.25,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zach Senyshyn,RW,RW,https://www.nhl.com/player/8478485,https://www.eliteprospects.com/player/245108/zach-senyshyn,https://assets.nhle.com/mugs/nhl/latest/8478485.png,3/30/1997,Canada,185,93,R,,,"('1', '15', '2015')",['1-time OHL Second All-Rookie Team'],"A smart offensive winger that can be a difference maker in games. Very fluid skater and is constantly moving around to get in advantageous positions offensively, as well as defensively. Has a creative streak, as well as refined puck skills. Has the size to be a physical factor in the game, and knows when and how to use it. Will need to work on rounding out his defensive game, transitioning quicker, and keeping puck possession, but he knows where he can improve, and strives to do so on and off the ice. All-in-all, a cunning, motivated offensive forward whose presence pays dividends for his team at the end of the day."
1284.0,Cameron Hughes,22,28,2019-20,2,0,2.0,1.0,1.0,0.0,0.0,0.0,-2.0,12.983333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.85,0.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cameron Hughes,C,C/LW,https://www.nhl.com/player/8478888,https://www.eliteprospects.com/player/62155/cameron-hughes,https://assets.nhle.com/mugs/nhl/latest/8478888.png,10/9/1996,Canada,183,83,L,,Dallas Stars / Signed,"('6', '165', '2015')","['1-time WJAC-19 Bronze Medal', '1-time AJHL Champion']",Brothers: Liam Hughes & Ryan Hughes
1294.0,Marc McLaughlin,21,26,2021-22,4,2,28.0,1.0,12.0,6.0,1.0,7.0,-3.0,9.89404761904762,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.08,41.14,0.2142857142857142,0.0357142857142857,0.25,1.0714285714285714,0.3571428571428571,7.0,1.5,0.25,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marc McLaughlin,C,C/RW,https://www.nhl.com/player/8483397,https://www.eliteprospects.com/player/300610/marc-mclaughlin,https://assets.nhle.com/mugs/nhl/latest/8483397.png,7/26/1999,USA,182,90,R,['Defensive Center'],New Jersey Devils / Signed,,[],2013-14 team: Providence Capitals 14U
1295.0,Jesper Froden,26,31,2021-22,2,2,21.0,7.0,14.0,1.0,4.0,5.0,8.0,10.955555555555556,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0476190476190476,0.1904761904761904,0.238095238095238,0.9523809523809524,0.3809523809523809,10.5,0.5,2.0,2.5,1.0,0.0,0.0,0.0,-1.0,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jesper Froden,RW,RW,https://www.nhl.com/player/8482834,https://www.eliteprospects.com/player/89970/jesper-froden,https://assets.nhle.com/mugs/nhl/latest/8482834.png,9/21/1994,Sweden,179,80,R,,,,"['2-time World Championship Bronze Medal', '1-time Champions Hockey League Champion', '2-time NL Champion', '1-time SHL Rookie of the Year']","Brothers: Niklas Frödén, Rasmus Frödén"
1296.0,Steven Fogarty,23,32,2017-18,6,3,31.0,1.0,10.0,1.0,2.0,3.0,-2.0,8.966129032258063,12.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.333333333333333,40.96666666666667,0.032258064516129,0.064516129032258,0.0967741935483871,0.6129032258064516,0.3870967741935484,5.166666666666667,0.1666666666666666,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,7.116666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Steven Fogarty,C,C/W,https://www.nhl.com/player/8476396,https://www.eliteprospects.com/player/114771/steven-fogarty,https://assets.nhle.com/mugs/nhl/latest/8476396.png,4/19/1993,USA,191,93,R,,,"('3', '72', '2011')","['1-time BCHL Champion', '1-time NCAA (CCHA) Champion', '1-time USHS-MN State Champion']",
1297.0,Tyler Lewington,23,30,2018-19,4,0,12.0,2.0,6.0,1.0,2.0,3.0,4.0,11.819444444444445,40.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.325,0.0,0.0833333333333333,0.1666666666666666,0.25,0.9166666666666666,3.333333333333333,3.0,0.25,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tyler Lewington,D,D,https://www.nhl.com/player/8477343,https://www.eliteprospects.com/player/88699/tyler-lewington,https://assets.nhle.com/mugs/nhl/latest/8477343.png,12/5/1994,Canada,186,90,R,,,"('7', '204', '2013')",['3-time ICEHL Champion'],
