player_id,player_name_official,gp_regular,g_regular,a_regular,p_regular,plus_minus_regular,toi_per_game_regular,pim_regular,ppg_regular,ppp_regular,shg_regular,shp_regular,gwg_regular,otg_regular,sog_regular,shooting_pct_regular,fo_pct_regular,gp_playoffs,g_playoffs,a_playoffs,p_playoffs,plus_minus_playoffs,toi_per_game_playoffs,pim_playoffs,ppg_playoffs,ppp_playoffs,shg_playoffs,shp_playoffs,gwg_playoffs,otg_playoffs,sog_playoffs,shooting_pct_playoffs,fo_pct_playoffs,g_regular_per_game,a_regular_per_game,p_regular_per_game,sog_regular_per_game,pim_regular_per_game,g_playoffs_per_game,a_playoffs_per_game,p_playoffs_per_game,sog_playoffs_per_game,pim_playoffs_per_game
1.0,Joe Sakic,230.0,110.0,163.0,273.0,-102.0,21.776025818349467,75.0,30.0,100.0,4.0,6.0,11.0,1.0,627.0,17.266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,22.627548209366388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.7086956521739131,1.1869565217391305,2.726086956521739,0.32608695652173914,,,,,
2.0,Peter Forsberg,194.0,73.0,179.0,252.0,74.0,20.654020752269783,136.0,15.0,80.0,7.0,15.0,10.0,0.0,491.0,15.366666666666667,0.0,42.0,17.0,27.0,44.0,6.0,20.811610486891382,32.0,7.0,15.0,0.0,0.0,1.0,0.0,98.0,16.566666666666666,0.0,0.37628865979381443,0.9226804123711341,1.2989690721649485,2.5309278350515463,0.7010309278350515,0.40476190476190477,0.6428571428571429,1.0476190476190477,2.3333333333333335,0.7619047619047619
3.0,Milan Hejduk,244.0,91.0,108.0,199.0,54.0,18.516803278688528,78.0,29.0,65.0,1.0,4.0,23.0,4.0,619.0,14.333333333333334,61.1,56.0,18.0,26.0,44.0,4.0,19.44017857142857,16.0,8.0,17.0,0.0,0.0,5.0,2.0,139.0,13.166666666666666,53.06666666666666,0.3729508196721312,0.4426229508196721,0.8155737704918032,2.5368852459016393,0.319672131147541,0.32142857142857145,0.4642857142857143,0.7857142857142857,2.482142857142857,0.2857142857142857
4.0,Alex Tanguay,228.0,57.0,119.0,176.0,49.0,17.259502923976605,95.0,19.0,47.0,1.0,1.0,8.0,0.0,299.0,19.133333333333333,43.1,59.0,13.0,24.0,37.0,3.0,16.249152542372883,10.0,5.0,12.0,0.0,0.0,3.0,0.0,70.0,18.866666666666664,12.966666666666667,0.25,0.5219298245614035,0.7719298245614035,1.3114035087719298,0.4166666666666667,0.22033898305084745,0.4067796610169492,0.6271186440677966,1.1864406779661016,0.1694915254237288
5.0,Chris Drury,232.0,64.0,112.0,176.0,23.0,16.592241379310348,151.0,24.0,66.0,0.0,0.0,10.0,0.0,555.0,11.9,51.699999999999996,59.0,21.0,17.0,38.0,14.0,16.46892655367232,12.0,3.0,7.0,0.0,1.0,8.0,2.0,146.0,13.933333333333332,48.5,0.27586206896551724,0.4827586206896552,0.7586206896551724,2.3922413793103448,0.6508620689655172,0.3559322033898305,0.288135593220339,0.6440677966101694,2.4745762711864407,0.2033898305084746
6.0,Ray Bourque,212.0,61.0,126.0,187.0,102.0,28.228105590062118,220.0,16.0,76.0,3.0,6.0,9.0,0.0,603.0,10.1,0.0,22.0,3.0,15.0,18.0,7.0,30.35448717948718,45.0,0.0,5.0,0.0,0.0,1.0,0.0,87.0,2.5333333333333337,0.0,0.28773584905660377,0.5943396226415094,0.8820754716981132,2.8443396226415096,1.0377358490566038,0.13636363636363635,0.6818181818181818,0.8181818181818182,3.9545454545454546,2.0454545454545454
7.0,Shjon Podein,112.0,19.0,18.0,37.0,-1.0,13.211541471048514,66.0,2.0,3.0,1.0,2.0,2.0,0.0,138.0,12.700000000000001,0.0,15.0,1.0,3.0,4.0,2.0,13.276337448559673,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.3333333333333335,0.0,0.16964285714285715,0.16071428571428573,0.33035714285714285,1.2321428571428572,0.5892857142857143,0.06666666666666667,0.2,0.26666666666666666,0.6666666666666666,0.6666666666666666
8.0,Adam Deadmarsh,204.0,63.0,62.0,125.0,44.0,19.439302112029385,334.0,13.0,32.0,3.0,4.0,6.0,0.0,397.0,16.466666666666665,0.0,45.0,8.0,19.0,27.0,-1.0,18.986388888888893,49.0,2.0,8.0,0.0,0.0,1.0,0.0,85.0,6.733333333333333,0.0,0.3088235294117647,0.30392156862745096,0.6127450980392157,1.946078431372549,1.6372549019607843,0.17777777777777778,0.4222222222222222,0.6,1.8888888888888888,1.0888888888888888
9.0,Martin Skoula,244.0,21.0,51.0,72.0,10.0,20.428825136612023,100.0,10.0,28.0,0.0,1.0,3.0,0.0,274.0,7.333333333333333,33.333333333333336,61.0,1.0,12.0,13.0,-7.0,14.775683060109289,14.0,0.0,6.0,0.0,0.0,0.0,0.0,41.0,2.3666666666666667,0.0,0.0860655737704918,0.20901639344262296,0.29508196721311475,1.1229508196721312,0.4098360655737705,0.01639344262295082,0.19672131147540983,0.21311475409836064,0.6721311475409836,0.22950819672131148
10.0,Ville Nieminen,104.0,24.0,22.0,46.0,9.0,12.539262820512821,68.0,3.0,11.0,0.0,0.0,8.0,1.0,142.0,11.5,31.933333333333334,23.0,4.0,6.0,10.0,-1.0,14.166666666666666,20.0,3.0,4.0,0.0,0.0,1.0,0.0,39.0,3.4333333333333336,0.0,0.23076923076923078,0.21153846153846154,0.4423076923076923,1.3653846153846154,0.6538461538461539,0.17391304347826086,0.2608695652173913,0.43478260869565216,1.6956521739130435,0.8695652173913043
11.0,Greg De Vries,115.0,8.0,9.0,17.0,-21.0,17.783333333333335,144.0,1.0,1.0,0.0,1.0,0.0,0.0,92.0,8.566666666666666,0.0,19.0,0.0,1.0,1.0,0.0,12.666666666666666,29.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.06956521739130435,0.0782608695652174,0.14782608695652175,0.8,1.2521739130434784,0.0,0.05263157894736842,0.05263157894736842,0.9473684210526315,1.5263157894736843
12.0,Dan Hinote,161.0,12.0,19.0,31.0,9.0,10.687267080745341,100.0,1.0,4.0,1.0,1.0,4.0,0.0,158.0,7.433333333333334,50.86666666666667,42.0,3.0,6.0,9.0,1.0,9.452380952380953,30.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,6.266666666666667,32.93333333333334,0.07453416149068323,0.11801242236024845,0.19254658385093168,0.9813664596273292,0.6211180124223602,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.7619047619047619,0.7142857142857143
13.0,Jon Klemm,15.0,1.0,1.0,2.0,4.0,17.912379421221864,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,13.689497716894977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,1.2,0.4,,,,,
14.0,Adam Foote,172.0,8.0,23.0,31.0,5.0,23.431448911222777,279.0,0.0,1.0,1.0,3.0,0.0,0.0,151.0,5.266666666666667,0.0,6.0,0.0,1.0,1.0,-3.0,26.060364145658266,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.046511627906976744,0.13372093023255813,0.18023255813953487,0.877906976744186,1.622093023255814,0.0,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333
15.0,Stephane Yelle,231.0,29.0,46.0,75.0,6.0,16.816666666666666,116.0,0.0,1.0,4.0,8.0,2.0,0.0,275.0,10.533333333333333,15.833333333333334,41.0,3.0,10.0,13.0,4.0,16.283333333333335,22.0,0.0,0.0,1.0,1.0,0.0,0.0,50.0,7.933333333333334,17.2,0.12554112554112554,0.19913419913419914,0.3246753246753247,1.1904761904761905,0.5021645021645021,0.07317073170731707,0.24390243902439024,0.3170731707317073,1.2195121951219512,0.5365853658536586
16.0,Aaron Miller,15.0,0.0,3.0,3.0,1.0,19.2679592959296,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.02804232804233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.9333333333333333,0.4,,,,,
17.0,Eric Messier,114.0,8.0,14.0,22.0,11.0,16.505555555555556,38.0,1.0,7.0,0.0,0.0,1.0,0.0,107.0,6.466666666666666,0.0,9.0,0.0,0.0,0.0,-1.0,4.666666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.07017543859649122,0.12280701754385964,0.19298245614035087,0.9385964912280702,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.4444444444444444
18.0,Rob Blake,136.0,19.0,47.0,66.0,-2.0,25.03875661375661,231.0,14.0,36.0,0.0,0.0,2.0,0.0,284.0,4.433333333333334,0.0,26.0,4.0,8.0,12.0,-3.0,26.30756013745704,42.0,2.0,5.0,0.0,0.0,0.0,0.0,42.0,10.366666666666665,0.0,0.13970588235294118,0.34558823529411764,0.4852941176470588,2.088235294117647,1.6985294117647058,0.15384615384615385,0.3076923076923077,0.46153846153846156,1.6153846153846154,1.6153846153846154
19.0,Dave Reid,80.0,25.0,23.0,48.0,2.0,12.840640096618356,39.0,6.0,15.0,0.0,0.0,6.0,1.0,109.0,23.599999999999998,0.0,5.0,1.0,0.0,1.0,0.0,12.225132275132276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.033333333333333,0.0,0.3125,0.2875,0.6,1.3625,0.4875,0.2,0.0,0.2,2.2,0.0
20.0,Steve Reinprecht,81.0,15.0,21.0,36.0,10.0,13.341563786008232,16.0,3.0,4.0,2.0,5.0,3.0,0.0,100.0,9.133333333333333,47.53333333333333,22.0,2.0,3.0,5.0,0.0,12.15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.766666666666667,16.933333333333334,0.18518518518518517,0.25925925925925924,0.4444444444444444,1.2345679012345678,0.19753086419753085,0.09090909090909091,0.13636363636363635,0.22727272727272727,0.6363636363636364,0.09090909090909091
21.0,Scott Parker,159.0,3.0,7.0,10.0,-5.0,5.059433962264151,380.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,2.9333333333333336,0.0,4.0,0.0,0.0,0.0,0.0,2.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0440251572327044,0.06289308176100629,0.44025157232704404,2.389937106918239,0.0,0.0,0.0,0.0,0.5
22.0,Rick Berry,89.0,0.0,6.0,6.0,2.0,11.534082397003745,119.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06741573033707865,0.06741573033707865,0.6629213483146067,1.3370786516853932,,,,,
23.0,Nolan Pratt,93.0,1.0,18.0,19.0,13.0,15.536111111111111,145.0,0.0,1.0,0.0,0.0,1.0,0.0,61.0,0.7333333333333334,0.0,3.0,0.0,0.0,0.0,0.0,19.966666666666665,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.010752688172043012,0.1935483870967742,0.20430107526881722,0.6559139784946236,1.5591397849462365,0.0,0.0,0.0,1.0,0.6666666666666666
24.0,Chris Dingman,73.0,3.0,3.0,6.0,-13.0,7.518721461187215,173.0,1.0,1.0,0.0,0.0,0.0,0.0,48.0,2.1333333333333333,13.9,0.0,0.0,0.0,0.0,0.0,7.16698717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.0410958904109589,0.0821917808219178,0.6575342465753424,2.3698630136986303,,,,,
25.0,Alexei Gusarov,183.0,16.0,49.0,65.0,5.0,19.804186413902052,91.0,4.0,13.0,2.0,6.0,2.0,0.0,162.0,9.733333333333334,0.0,5.0,0.0,1.0,1.0,-3.0,19.767333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.08743169398907104,0.2677595628415301,0.3551912568306011,0.8852459016393442,0.4972677595628415,0.0,0.2,0.2,1.4,0.0
29.0,Bryan Muir,13.0,0.0,0.0,0.0,-4.0,14.450000000000001,23.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0769230769230769,1.7692307692307692,,,,,
30.0,Brad Larsen,60.0,2.0,7.0,9.0,5.0,8.258333333333333,47.0,1.0,1.0,0.0,1.0,0.0,0.0,41.0,1.7666666666666666,37.333333333333336,21.0,1.0,1.0,2.0,-4.0,7.116666666666666,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.166666666666667,8.700000000000001,0.03333333333333333,0.11666666666666667,0.15,0.6833333333333333,0.7833333333333333,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.38095238095238093,0.6190476190476191
31.0,Radim Vrbata,128.0,34.0,31.0,65.0,0.0,14.564322916666667,32.0,12.0,25.0,0.0,0.0,7.0,1.0,327.0,11.300000000000002,44.73333333333333,9.0,0.0,0.0,0.0,-5.0,13.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.265625,0.2421875,0.5078125,2.5546875,0.25,0.0,0.0,0.0,2.111111111111111,0.0
32.0,Brian Willsie,69.0,7.0,8.0,15.0,4.0,11.041545893719805,29.0,2.0,3.0,0.0,0.0,1.0,0.0,79.0,3.533333333333333,8.933333333333334,10.0,1.0,1.0,2.0,1.0,11.24,4.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,4.766666666666667,33.333333333333336,0.10144927536231885,0.11594202898550725,0.21739130434782608,1.144927536231884,0.42028985507246375,0.1,0.1,0.2,1.1,0.4
33.0,Pascal Trepanier,97.0,2.0,9.0,11.0,0.0,11.281958762886598,120.0,0.0,4.0,0.0,0.0,1.0,0.0,91.0,1.3666666666666665,33.333333333333336,0.0,0.0,0.0,0.0,0.0,5.716666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020618556701030927,0.09278350515463918,0.1134020618556701,0.9381443298969072,1.2371134020618557,,,,,
34.0,Mike Keane,216.0,38.0,57.0,95.0,15.0,14.725497752087348,197.0,8.0,16.0,1.0,1.0,4.0,0.0,291.0,13.166666666666666,0.0,44.0,7.0,6.0,13.0,4.0,16.10897435897436,31.0,2.0,3.0,0.0,0.0,0.0,0.0,53.0,11.633333333333335,0.0,0.17592592592592593,0.2638888888888889,0.4398148148148148,1.3472222222222223,0.9120370370370371,0.1590909090909091,0.13636363636363635,0.29545454545454547,1.2045454545454546,0.7045454545454546
35.0,Riku Hahl,92.0,5.0,8.0,13.0,-3.0,11.038768115942029,38.0,0.0,0.0,0.0,0.0,1.0,0.0,118.0,5.566666666666667,37.96666666666667,34.0,2.0,4.0,6.0,-1.0,9.57892156862745,4.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.733333333333333,27.099999999999998,0.05434782608695652,0.08695652173913043,0.14130434782608695,1.2826086956521738,0.41304347826086957,0.058823529411764705,0.11764705882352941,0.17647058823529413,1.1764705882352942,0.11764705882352941
36.0,Vaclav Nedorost,99.0,10.0,10.0,20.0,-2.0,10.763804713804713,34.0,4.0,4.0,0.0,0.0,0.0,0.0,95.0,10.333333333333334,43.93333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10101010101010101,0.10101010101010101,0.20202020202020202,0.9595959595959596,0.3434343434343434,,,,,
37.0,Todd Gill,86.0,6.0,29.0,35.0,-5.0,17.753979238754322,133.0,1.0,6.0,0.0,0.0,0.0,0.0,69.0,10.0,0.0,14.0,2.0,2.0,4.0,2.0,16.11730769230769,42.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.433333333333334,0.0,0.06976744186046512,0.3372093023255814,0.4069767441860465,0.8023255813953488,1.5465116279069768,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.1428571428571428,3.0
42.0,Steve Moore,69.0,5.0,7.0,12.0,-9.0,12.16086956521739,41.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,3.1999999999999997,40.73333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07246376811594203,0.10144927536231885,0.17391304347826086,0.8260869565217391,0.5942028985507246,,,,,
43.0,Darius Kasparaitis,168.0,5.0,28.0,33.0,-2.0,18.252148664343785,330.0,0.0,1.0,0.0,3.0,0.0,0.0,181.0,1.866666666666667,0.0,22.0,0.0,5.0,5.0,-4.0,20.01190476190476,39.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,0.0,0.0,0.02976190476190476,0.16666666666666666,0.19642857142857142,1.0773809523809523,1.9642857142857142,0.0,0.22727272727272727,0.22727272727272727,1.2272727272727273,1.7727272727272727
44.0,Derek Morris,231.0,25.0,76.0,101.0,7.0,21.644155844155843,241.0,11.0,36.0,1.0,3.0,5.0,1.0,463.0,5.633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,20.975225225225223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10822510822510822,0.329004329004329,0.43722943722943725,2.0043290043290045,1.0432900432900434,,,,,
45.0,Dean McAmmond,56.0,6.0,23.0,29.0,9.0,14.627530120481929,16.0,2.0,8.0,0.0,0.0,0.0,0.0,59.0,3.8333333333333335,0.0,3.0,0.0,0.0,0.0,1.0,12.55232558139535,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10714285714285714,0.4107142857142857,0.5178571428571429,1.0535714285714286,0.2857142857142857,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
46.0,Serge Aubin,97.0,15.0,18.0,33.0,-19.0,14.706357388316151,113.0,0.0,0.0,0.0,1.0,3.0,0.0,125.0,8.700000000000001,33.96666666666667,17.0,0.0,1.0,1.0,1.0,5.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16.266666666666666,0.15463917525773196,0.18556701030927836,0.3402061855670103,1.288659793814433,1.1649484536082475,0.0,0.058823529411764705,0.058823529411764705,0.47058823529411764,0.35294117647058826
47.0,Jeff Shantz,175.0,15.0,39.0,54.0,9.0,14.8286432160804,87.0,1.0,4.0,4.0,6.0,0.0,0.0,186.0,8.0,0.0,32.0,5.0,4.0,9.0,-4.0,9.7,14.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,13.666666666666666,0.0,0.08571428571428572,0.22285714285714286,0.30857142857142855,1.062857142857143,0.49714285714285716,0.15625,0.125,0.28125,0.875,0.4375
48.0,Bates Battaglia,170.0,25.0,33.0,58.0,26.0,11.935588235294118,71.0,3.0,4.0,0.0,0.0,4.0,1.0,159.0,13.866666666666667,32.833333333333336,6.0,0.0,3.0,3.0,3.0,15.366666666666667,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.766666666666667,0.14705882352941177,0.19411764705882353,0.3411764705882353,0.9352941176470588,0.4176470588235294,0.0,0.5,0.5,1.1666666666666667,1.3333333333333333
49.0,Bryan Marchment,37.0,2.0,4.0,6.0,-5.0,17.90281597904388,121.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,2.766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,16.75138888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.10810810810810811,0.16216216216216217,0.8108108108108109,3.27027027027027,,,,,
50.0,Denis Smith,45.0,1.0,1.0,2.0,-4.0,4.53018018018018,67.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.28888888888888886,1.488888888888889,,,,,
51.0,Chris McAllister,84.0,2.0,5.0,7.0,-15.0,9.283333333333333,208.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,7.8,0.0,6.0,0.0,1.0,1.0,-1.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.023809523809523808,0.05952380952380952,0.08333333333333333,0.39285714285714285,2.4761904761904763,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666
55.0,Steve Konowalchuk,99.0,16.0,21.0,37.0,13.0,17.204460093896714,49.0,1.0,5.0,0.0,0.0,1.0,0.0,98.0,10.3,0.0,13.0,0.0,2.0,2.0,0.0,17.69222222222222,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.16161616161616163,0.21212121212121213,0.37373737373737376,0.98989898989899,0.494949494949495,0.0,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.7692307692307693
56.0,Paul Kariya,198.0,112.0,134.0,246.0,28.0,21.02254530130637,30.0,42.0,90.0,7.0,11.0,22.0,3.0,823.0,13.533333333333333,0.0,11.0,7.0,6.0,13.0,-2.0,21.209047619047617,4.0,4.0,7.0,0.0,0.0,1.0,1.0,61.0,3.8333333333333335,0.0,0.5656565656565656,0.6767676767676768,1.2424242424242424,4.156565656565657,0.15151515151515152,0.6363636363636364,0.5454545454545454,1.1818181818181819,5.545454545454546,0.36363636363636365
57.0,John-Michael Liles,232.0,38.0,89.0,127.0,12.0,17.50962643678161,96.0,16.0,70.0,0.0,0.0,5.0,0.0,397.0,9.566666666666666,33.333333333333336,20.0,1.0,3.0,4.0,0.0,17.08833333333333,10.0,1.0,2.0,0.0,0.0,0.0,0.0,36.0,2.2333333333333334,0.0,0.16379310344827586,0.38362068965517243,0.5474137931034483,1.7112068965517242,0.41379310344827586,0.05,0.15,0.2,1.8,0.5
58.0,Teemu Selanne,180.0,123.0,111.0,234.0,-14.0,18.641128067025733,69.0,43.0,90.0,2.0,2.0,10.0,0.0,745.0,15.299999999999999,0.0,6.0,4.0,2.0,6.0,-3.0,16.6905604719764,2.0,2.0,4.0,0.0,0.0,2.0,1.0,27.0,4.933333333333334,0.0,0.6833333333333333,0.6166666666666667,1.3,4.138888888888889,0.38333333333333336,0.6666666666666666,0.3333333333333333,1.0,4.5,0.3333333333333333
59.0,Karlis Skrastins,143.0,6.0,18.0,24.0,-19.0,19.777039627039628,50.0,1.0,2.0,0.0,2.0,3.0,0.0,117.0,3.766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,23.244166666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04195804195804196,0.1258741258741259,0.16783216783216784,0.8181818181818182,0.34965034965034963,,,,,
60.0,Andrei Nikolishin,112.0,24.0,52.0,76.0,3.0,16.430816921954776,46.0,5.0,22.0,2.0,3.0,3.0,0.0,165.0,12.966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,17.20503875968992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.4642857142857143,0.6785714285714286,1.4732142857142858,0.4107142857142857,,,,,
61.0,Matthew Barnaby,60.0,4.0,5.0,9.0,-9.0,11.99378620326488,232.0,2.0,3.0,0.0,0.0,0.0,0.0,48.0,10.533333333333333,0.0,4.0,0.0,1.0,1.0,3.0,13.758,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.08333333333333333,0.15,0.8,3.8666666666666667,0.0,0.25,0.25,0.0,5.25
62.0,Travis Brigley,55.0,3.0,6.0,9.0,-6.0,12.586666666666666,16.0,1.0,1.0,0.0,1.0,0.0,0.0,57.0,2.566666666666667,24.733333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05454545454545454,0.10909090909090909,0.16363636363636364,1.0363636363636364,0.2909090909090909,,,,,
63.0,Cody McCormick,95.0,6.0,8.0,14.0,-2.0,7.831929824561403,108.0,0.0,0.0,0.0,0.0,2.0,0.0,82.0,5.133333333333334,30.333333333333332,0.0,0.0,0.0,0.0,0.0,8.84513888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06315789473684211,0.08421052631578947,0.14736842105263157,0.8631578947368421,1.1368421052631579,,,,,
64.0,Peter Worrell,129.0,7.0,11.0,18.0,-11.0,7.17157622739018,580.0,2.0,4.0,0.0,0.0,3.0,0.0,110.0,4.8999999999999995,33.333333333333336,4.0,1.0,0.0,1.0,-2.0,11.283333333333333,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.566666666666666,0.0,0.05426356589147287,0.08527131782945736,0.13953488372093023,0.8527131782945736,4.496124031007752,0.25,0.0,0.25,1.5,2.0
65.0,Darby Hendrickson,70.0,7.0,11.0,18.0,-8.0,14.29448784722222,84.0,0.0,1.0,0.0,0.0,1.0,0.0,77.0,5.766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,15.631884057971012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.15714285714285714,0.2571428571428571,1.1,1.2,,,,,
66.0,Chris Gratton,212.0,37.0,70.0,107.0,-40.0,15.320655806182122,317.0,14.0,38.0,1.0,1.0,5.0,1.0,435.0,8.366666666666667,0.0,6.0,0.0,2.0,2.0,-3.0,13.56764705882353,27.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.17452830188679244,0.330188679245283,0.5047169811320755,2.05188679245283,1.4952830188679245,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,4.5
67.0,Jim Cummins,30.0,2.0,3.0,5.0,0.0,6.890660474716203,136.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.1,0.16666666666666666,0.7333333333333333,4.533333333333333,,,,,
68.0,Marek Svatos,131.0,49.0,33.0,82.0,2.0,13.014885496183206,106.0,21.0,34.0,0.0,0.0,12.0,0.0,350.0,20.366666666666664,40.0,11.0,1.0,5.0,6.0,3.0,12.483333333333333,2.0,0.0,2.0,0.0,0.0,1.0,1.0,25.0,1.3333333333333333,0.0,0.37404580152671757,0.25190839694656486,0.6259541984732825,2.6717557251908395,0.8091603053435115,0.09090909090909091,0.45454545454545453,0.5454545454545454,2.272727272727273,0.18181818181818182
69.0,Brett Clark,116.0,3.0,3.0,6.0,-18.0,13.402011494252877,40.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,3.1666666666666665,33.333333333333336,0.0,0.0,0.0,0.0,0.0,19.75952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02586206896551724,0.02586206896551724,0.05172413793103448,0.646551724137931,0.3448275862068966,,,,,
70.0,Kurt Sauer,149.0,2.0,7.0,9.0,-34.0,17.61364653243848,125.0,0.0,0.0,0.0,1.0,0.0,0.0,94.0,1.7,0.0,24.0,1.0,1.0,2.0,3.0,19.647916666666667,6.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,4.166666666666667,0.0,0.013422818791946308,0.04697986577181208,0.06040268456375839,0.6308724832214765,0.8389261744966443,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.375,0.25
