player_name,player_pos,player_link_official,player_link_ep,player_image
Joe Sakic,C,https://www.nhl.com/player/8451101,https://www.eliteprospects.com/player/8862/joe-sakic,https://assets.nhle.com/mugs/nhl/20002001/COL/8451101.png
Peter Forsberg,C,https://www.nhl.com/player/8458520,https://www.eliteprospects.com/player/710/peter-forsberg,https://assets.nhle.com/mugs/nhl/20002001/COL/8458520.png
Milan Hejduk,RW,https://www.nhl.com/player/8460577,https://www.eliteprospects.com/player/8603/milan-hejduk,https://assets.nhle.com/mugs/nhl/20002001/COL/8460577.png
Alex Tanguay,LW,https://www.nhl.com/player/8467338,https://www.eliteprospects.com/player/8779/alex-tanguay,https://assets.nhle.com/mugs/nhl/20002001/COL/8467338.png
Chris Drury,C,https://www.nhl.com/player/8460562,https://www.eliteprospects.com/player/8804/chris-drury,https://assets.nhle.com/mugs/nhl/20002001/COL/8460562.png
Ray Bourque,D,https://www.nhl.com/player/8445621,https://www.eliteprospects.com/staff/39565/raymond-bourque,https://assets.nhle.com/mugs/nhl/20002001/COL/8445621.png
Shjon Podein,LW,https://www.nhl.com/player/8457704,https://www.eliteprospects.com/player/3644/shjon-podein,https://assets.nhle.com/mugs/nhl/20002001/COL/8457704.png
Adam Deadmarsh,RW,https://www.nhl.com/player/8459436,https://www.eliteprospects.com/player/21314/adam-deadmarsh,https://assets.nhle.com/mugs/nhl/20002001/COL/8459436.png
Martin Skoula,D,https://www.nhl.com/player/8467343,https://www.eliteprospects.com/player/8598/martin-skoula,https://assets.nhle.com/mugs/nhl/20002001/COL/8467343.png
Ville Nieminen,LW,https://www.nhl.com/player/8466210,https://www.eliteprospects.com/player/2661/ville-nieminen,https://assets.nhle.com/mugs/nhl/20002001/COL/8466210.png
Greg De Vries,D,https://www.nhl.com/player/8460254,https://www.eliteprospects.com/player/8557/greg-de-vries,https://assets.nhle.com/mugs/nhl/20002001/COL/8460254.png
Dan Hinote,RW,https://www.nhl.com/player/8465175,https://www.eliteprospects.com/player/5534/dan-hinote,https://assets.nhle.com/mugs/nhl/20002001/COL/8465175.png
Jon Klemm,D,https://www.nhl.com/player/8456852,https://www.eliteprospects.com/player/9017/jon-klemm,https://assets.nhle.com/mugs/nhl/20002001/COL/8456852.png
Adam Foote,D,https://www.nhl.com/player/8456283,https://www.eliteprospects.com/player/9157/adam-foote,https://assets.nhle.com/mugs/nhl/20002001/COL/8456283.png
Stephane Yelle,C,https://www.nhl.com/player/8459122,https://www.eliteprospects.com/player/8795/stephane-yelle,https://assets.nhle.com/mugs/nhl/20002001/COL/8459122.png
Aaron Miller,D,https://www.nhl.com/player/8457384,https://www.eliteprospects.com/player/8980/aaron-miller,https://assets.nhle.com/mugs/nhl/20002001/COL/8457384.png
Eric Messier,LW,https://www.nhl.com/player/8460012,https://www.eliteprospects.com/player/24171/eric-messier,https://assets.nhle.com/mugs/nhl/20002001/COL/8460012.png
Rob Blake,D,https://www.nhl.com/player/8445550,https://www.eliteprospects.com/player/8580/rob-blake,https://assets.nhle.com/mugs/nhl/20002001/COL/8445550.png
Dave Reid,LW,https://www.nhl.com/player/8450773,https://www.eliteprospects.com/player/67436/dave-reid,https://assets.nhle.com/mugs/nhl/20002001/COL/8450773.png
Steve Reinprecht,C,https://www.nhl.com/player/8468432,https://www.eliteprospects.com/player/8725/steven-reinprecht,https://assets.nhle.com/mugs/nhl/20002001/COL/8468432.png
Scott Parker,RW,https://www.nhl.com/player/8465016,https://www.eliteprospects.com/player/8904/scott-parker,https://assets.nhle.com/mugs/nhl/20002001/COL/8465016.png
Rick Berry,D,https://www.nhl.com/player/8466189,https://www.eliteprospects.com/player/11494/rick-berry,https://assets.nhle.com/mugs/nhl/20002001/COL/8466189.png
Nolan Pratt,D,https://www.nhl.com/player/8459538,https://www.eliteprospects.com/player/8747/nolan-pratt,https://assets.nhle.com/mugs/nhl/20002001/COL/8459538.png
Chris Dingman,LW,https://www.nhl.com/player/8460509,https://www.eliteprospects.com/player/9136/chris-dingman,https://assets.nhle.com/mugs/nhl/20002001/COL/8460509.png
Alexei Gusarov,D,https://www.nhl.com/player/8447363,https://www.eliteprospects.com/player/21401/alexei-gusarov,https://assets.nhle.com/mugs/nhl/20002001/COL/8447363.png
Rob Shearer,C,https://www.nhl.com/player/8462600,https://www.eliteprospects.com/player/11548/rob-shearer,https://assets.nhle.com/mugs/nhl/20002001/COL/8462600.png
Joel Prpic,C,https://www.nhl.com/player/8459654,https://www.eliteprospects.com/player/44608/joel-prpic,https://assets.nhle.com/mugs/nhl/20002001/COL/8459654.png
Yuri Babenko,C,https://www.nhl.com/player/8465002,https://www.eliteprospects.com/player/19121/yury-babenko,https://assets.nhle.com/mugs/nhl/20002001/COL/8465002.png
Bryan Muir,D,https://www.nhl.com/player/8463638,https://www.eliteprospects.com/player/4317/bryan-muir,https://assets.nhle.com/mugs/nhl/20002001/COL/8463638.png
Brad Larsen,LW,https://www.nhl.com/player/8462082,https://www.eliteprospects.com/player/8561/brad-larsen,https://assets.nhle.com/mugs/nhl/20002001/COL/8462082.png
Radim Vrbata,RW,https://www.nhl.com/player/8468085,https://www.eliteprospects.com/player/8626/radim-vrbata,https://assets.nhle.com/mugs/nhl/20012002/COL/8468085.png
Brian Willsie,RW,https://www.nhl.com/player/8465113,https://www.eliteprospects.com/player/8768/brian-willsie,https://assets.nhle.com/mugs/nhl/20012002/COL/8465113.png
Pascal Trepanier,D,https://www.nhl.com/player/8460087,https://www.eliteprospects.com/player/12796/pascal-trepanier,https://assets.nhle.com/mugs/nhl/20012002/COL/8460087.png
Mike Keane,RW,https://www.nhl.com/player/8448415,https://www.eliteprospects.com/player/25136/mike-keane,https://assets.nhle.com/mugs/nhl/20012002/COL/8448415.png
Riku Hahl,C,https://www.nhl.com/player/8468056,https://www.eliteprospects.com/player/2671/riku-hahl,https://assets.nhle.com/mugs/nhl/20012002/COL/8468056.png
Vaclav Nedorost,C,https://www.nhl.com/player/8468494,https://www.eliteprospects.com/player/8710/vaclav-nedorost,https://assets.nhle.com/mugs/nhl/20012002/COL/8468494.png
Todd Gill,D,https://www.nhl.com/player/8447187,https://www.eliteprospects.com/player/69416/todd-gill,https://assets.nhle.com/mugs/nhl/20012002/COL/8447187.png
Kelly Fairchild,C,https://www.nhl.com/player/8458666,https://www.eliteprospects.com/player/15424/kelly-fairchild,https://assets.nhle.com/mugs/nhl/20012002/COL/8458666.png
Jordan Krestanovich,LW,https://www.nhl.com/player/8468025,https://www.eliteprospects.com/player/6606/jordan-krestanovich,https://assets.nhle.com/mugs/nhl/20012002/COL/8468025.png
Jeff Daw,C,https://www.nhl.com/player/8464922,https://www.eliteprospects.com/player/69477/jeff-daw,https://assets.nhle.com/mugs/nhl/20012002/COL/8464922.png
Jaroslav Obsut,D,https://www.nhl.com/player/8462220,https://www.eliteprospects.com/player/3736/jaroslav-obsut,https://assets.nhle.com/mugs/nhl/20012002/COL/8462220.png
Steve Moore,C,https://www.nhl.com/player/8467379,https://www.eliteprospects.com/player/42057/steve-moore,https://assets.nhle.com/mugs/nhl/20012002/COL/8467379.png
Darius Kasparaitis,D,https://www.nhl.com/player/8458942,https://www.eliteprospects.com/player/8685/darius-kasparaitis,https://assets.nhle.com/mugs/nhl/20012002/COL/8458942.png
Derek Morris,D,https://www.nhl.com/player/8464966,https://www.eliteprospects.com/player/8963/derek-morris,https://assets.nhle.com/mugs/nhl/20022003/COL/8464966.png
Dean McAmmond,C,https://www.nhl.com/player/8458536,https://www.eliteprospects.com/player/8972/dean-mcammond,https://assets.nhle.com/mugs/nhl/20022003/COL/8458536.png
Serge Aubin,C,https://www.nhl.com/player/8460649,https://www.eliteprospects.com/player/8785/serge-aubin,https://assets.nhle.com/mugs/nhl/20022003/COL/8460649.png
Jeff Shantz,C,https://www.nhl.com/player/8458972,https://www.eliteprospects.com/player/12798/jeff-shantz,https://assets.nhle.com/mugs/nhl/20022003/COL/8458972.png
Bates Battaglia,LW,https://www.nhl.com/player/8460620,https://www.eliteprospects.com/player/10213/bates-battaglia,https://assets.nhle.com/mugs/nhl/20022003/COL/8460620.png
Bryan Marchment,D,https://www.nhl.com/player/8449137,https://www.eliteprospects.com/player/8966/bryan-marchment,https://assets.nhle.com/mugs/nhl/20022003/COL/8449137.png
Denis Smith,D,https://www.nhl.com/player/8462069,https://www.eliteprospects.com/staff/3591/d.j.-smith,https://assets.nhle.com/mugs/nhl/20022003/COL/8462069.png
Chris McAllister,LW,https://www.nhl.com/player/8462068,https://www.eliteprospects.com/player/12803/chris-mcallister,https://assets.nhle.com/mugs/nhl/20022003/COL/8462068.png
Steve Brule,C,https://www.nhl.com/player/8459566,https://www.eliteprospects.com/player/15134/steve-brule,https://assets.nhle.com/mugs/nhl/20022003/COL/8459566.png
Jeff Paul,D,https://www.nhl.com/player/8464997,https://www.eliteprospects.com/player/13506/jeff-paul,https://assets.nhle.com/mugs/nhl/20022003/COL/8464997.png
Charlie Stephens,C,https://www.nhl.com/player/8467904,https://www.eliteprospects.com/player/13509/charlie-stephens,https://assets.nhle.com/mugs/nhl/20022003/COL/8467904.png
Steve Konowalchuk,LW,https://www.nhl.com/player/8458572,https://www.eliteprospects.com/player/9020/steve-konowalchuk,https://assets.nhle.com/mugs/nhl/20032004/COL/8458572.png
Paul Kariya,LW,https://www.nhl.com/player/8459426,https://www.eliteprospects.com/player/9002/paul-kariya,https://assets.nhle.com/mugs/nhl/20032004/COL/8459426.png
John-Michael Liles,D,https://www.nhl.com/player/8468639,https://www.eliteprospects.com/player/8734/john-michael-liles,https://assets.nhle.com/mugs/nhl/20032004/COL/8468639.png
Teemu Selanne,RW,https://www.nhl.com/player/8457981,https://www.eliteprospects.com/player/2683/teemu-selanne,https://assets.nhle.com/mugs/nhl/20032004/COL/8457981.png
Karlis Skrastins,D,https://www.nhl.com/player/8467519,https://www.eliteprospects.com/player/5531/karlis-skrastins,https://assets.nhle.com/mugs/nhl/20032004/COL/8467519.png
Andrei Nikolishin,C,https://www.nhl.com/player/8458983,https://www.eliteprospects.com/player/19685/andrei-nikolishin,https://assets.nhle.com/mugs/nhl/20032004/COL/8458983.png
Matthew Barnaby,RW,https://www.nhl.com/player/8459019,https://www.eliteprospects.com/player/9073/matthew-barnaby,https://assets.nhle.com/mugs/nhl/20032004/COL/8459019.png
Travis Brigley,LW,https://www.nhl.com/player/8464993,https://www.eliteprospects.com/player/13508/travis-brigley,https://assets.nhle.com/mugs/nhl/20032004/COL/8464993.png
Cody McCormick,C,https://www.nhl.com/player/8469591,https://www.eliteprospects.com/player/8975/cody-mccormick,https://assets.nhle.com/mugs/nhl/20032004/COL/8469591.png
Peter Worrell,LW,https://www.nhl.com/player/8462198,https://www.eliteprospects.com/player/69474/peter-worrell,https://assets.nhle.com/mugs/nhl/20032004/COL/8462198.png
Darby Hendrickson,C,https://www.nhl.com/player/8456567,https://www.eliteprospects.com/player/23275/darby-hendrickson,https://assets.nhle.com/mugs/nhl/20032004/COL/8456567.png
Chris Gratton,C,https://www.nhl.com/player/8459425,https://www.eliteprospects.com/player/9167/chris-gratton,https://assets.nhle.com/mugs/nhl/20032004/COL/8459425.png
Jim Cummins,RW,https://www.nhl.com/player/8455984,https://www.eliteprospects.com/player/20596/jim-cummins,https://assets.nhle.com/mugs/nhl/20032004/COL/8455984.png
Marek Svatos,RW,https://www.nhl.com/player/8469670,https://www.eliteprospects.com/player/8604/marek-svatos,https://assets.nhle.com/mugs/nhl/20032004/COL/8469670.png
Brett Clark,D,https://www.nhl.com/player/8465122,https://www.eliteprospects.com/player/9113/brett-clark,https://assets.nhle.com/mugs/nhl/20032004/COL/8465122.png
Kurt Sauer,D,https://www.nhl.com/player/8468568,https://www.eliteprospects.com/player/8870/kurt-sauer,https://assets.nhle.com/mugs/nhl/20032004/COL/8468568.png
Dennis Bonvie,RW,https://www.nhl.com/player/8459996,https://www.eliteprospects.com/player/11814/dennis-bonvie,https://assets.nhle.com/mugs/nhl/20032004/COL/8459996.png
Mikhail Kuleshov,LW,https://www.nhl.com/player/8467898,https://www.eliteprospects.com/player/39446/mikhail-kuleshov,https://assets.nhle.com/mugs/nhl/20032004/COL/8467898.png
Bob Boughner,D,https://www.nhl.com/player/8455666,https://www.eliteprospects.com/player/53885/bob-boughner,https://assets.nhle.com/mugs/nhl/20032004/COL/8455666.png
Ossi Vaananen,D,https://www.nhl.com/player/8467369,https://www.eliteprospects.com/player/2685/ossi-vaananen,https://assets.nhle.com/mugs/nhl/20032004/COL/8467369.png
Andrew Brunette,LW,https://www.nhl.com/player/8459596,https://www.eliteprospects.com/player/9101/andrew-brunette,https://assets.nhle.com/mugs/nhl/20052006/COL/8459596.png
Pierre Turgeon,C,https://www.nhl.com/player/8451991,https://www.eliteprospects.com/player/8860/pierre-turgeon,https://assets.nhle.com/mugs/nhl/20052006/COL/8451991.png
Ian Laperriere,RW,https://www.nhl.com/player/8459094,https://www.eliteprospects.com/player/8987/ian-laperriere,https://assets.nhle.com/mugs/nhl/20052006/COL/8459094.png
Brett McLean,C,https://www.nhl.com/player/8465968,https://www.eliteprospects.com/player/4518/brett-mclean,https://assets.nhle.com/mugs/nhl/20052006/COL/8465968.png
Patrice Brisebois,D,https://www.nhl.com/player/8445739,https://www.eliteprospects.com/player/8781/patrice-brisebois,https://assets.nhle.com/mugs/nhl/20052006/COL/8445739.png
Antti Laaksonen,LW,https://www.nhl.com/player/8466316,https://www.eliteprospects.com/player/2675/antti-laaksonen,https://assets.nhle.com/mugs/nhl/20052006/COL/8466316.png
Brad Richardson,RW,https://www.nhl.com/player/8470755,https://www.eliteprospects.com/player/10211/brad-richardson,https://assets.nhle.com/mugs/nhl/20052006/COL/8470755.png
Brad May,LW,https://www.nhl.com/player/8457261,https://www.eliteprospects.com/player/8971/brad-may,https://assets.nhle.com/mugs/nhl/20052006/COL/8457261.png
Wojtek Wolski,LW,https://www.nhl.com/player/8471234,https://www.eliteprospects.com/player/8832/wojtek-wolski,https://assets.nhle.com/mugs/nhl/20052006/COL/8471234.png
Jim Dowd,C,https://www.nhl.com/player/8456100,https://www.eliteprospects.com/player/8739/jim-dowd,https://assets.nhle.com/mugs/nhl/20052006/COL/8456100.png
Paul Healey,RW,https://www.nhl.com/player/8459614,https://www.eliteprospects.com/player/9893/paul-healey,https://assets.nhle.com/mugs/nhl/20052006/COL/8459614.png
Paul Stastny,C,https://www.nhl.com/player/8471669,https://www.eliteprospects.com/player/10212/paul-stastny,https://assets.nhle.com/mugs/nhl/20062007/COL/8471669.png
Tyler Arnason,C,https://www.nhl.com/player/8467483,https://www.eliteprospects.com/player/4746/tyler-arnason,https://assets.nhle.com/mugs/nhl/20062007/COL/8467483.png
Ken Klee,D,https://www.nhl.com/player/8456850,https://www.eliteprospects.com/player/9016/ken-klee,https://assets.nhle.com/mugs/nhl/20062007/COL/8456850.png
Mark Rycroft,RW,https://www.nhl.com/player/8468466,https://www.eliteprospects.com/player/8727/mark-rycroft,https://assets.nhle.com/mugs/nhl/20062007/COL/8468466.png
Ben Guite,RW,https://www.nhl.com/player/8466300,https://www.eliteprospects.com/player/10407/ben-guite,https://assets.nhle.com/mugs/nhl/20062007/COL/8466300.png
Jordan Leopold,D,https://www.nhl.com/player/8467917,https://www.eliteprospects.com/player/8997/jordan-leopold,https://assets.nhle.com/mugs/nhl/20062007/COL/8467917.png
Jeff Finger,D,https://www.nhl.com/player/8468113,https://www.eliteprospects.com/player/9153/jeff-finger,https://assets.nhle.com/mugs/nhl/20062007/COL/8468113.png
Kyle Cumiskey,D,https://www.nhl.com/player/8471879,https://www.eliteprospects.com/player/10405/kyle-cumiskey,https://assets.nhle.com/mugs/nhl/20062007/COL/8471879.png
George Parros,RW,https://www.nhl.com/player/8468095,https://www.eliteprospects.com/player/8907/george-parros,https://assets.nhle.com/mugs/nhl/20062007/COL/8468095.png
Ryan Smyth,LW,https://www.nhl.com/player/8460496,https://www.eliteprospects.com/player/8888/ryan-smyth,https://assets.nhle.com/mugs/nhl/20072008/COL/8460496.png
Jaroslav Hlinka,C,https://www.nhl.com/player/8473979,https://www.eliteprospects.com/player/7287/jaroslav-hlinka,https://assets.nhle.com/mugs/nhl/20072008/COL/8473979.png
Scott Hannan,D,https://www.nhl.com/player/8466158,https://www.eliteprospects.com/player/9041/scott-hannan,https://assets.nhle.com/mugs/nhl/20072008/COL/8466158.png
T.J. Hensick,C,https://www.nhl.com/player/8471753,https://www.eliteprospects.com/player/9410/t.j.-hensick,https://assets.nhle.com/mugs/nhl/20072008/COL/8471753.png
Cody McLeod,LW,https://www.nhl.com/player/8471657,https://www.eliteprospects.com/player/10411/cody-mcleod,https://assets.nhle.com/mugs/nhl/20072008/COL/8471657.png
Ruslan Salei,D,https://www.nhl.com/player/8464962,https://www.eliteprospects.com/player/8651/ruslan-salei,https://assets.nhle.com/mugs/nhl/20072008/COL/8464962.png
David Jones,RW,https://www.nhl.com/player/8470877,https://www.eliteprospects.com/player/11426/david-jones,https://assets.nhle.com/mugs/nhl/20072008/COL/8470877.png
Wyatt Smith,C,https://www.nhl.com/player/8466357,https://www.eliteprospects.com/player/8885/wyatt-smith,https://assets.nhle.com/mugs/nhl/20072008/COL/8466357.png
Johnny Boychuk,D,https://www.nhl.com/player/8470187,https://www.eliteprospects.com/player/9091/johnny-boychuk,https://assets.nhle.com/mugs/nhl/20072008/COL/8470187.png
Chris Stewart,RW,https://www.nhl.com/player/8473485,https://www.eliteprospects.com/player/10442/chris-stewart,https://assets.nhle.com/mugs/nhl/20082009/COL/8473485.png
Darcy Tucker,RW,https://www.nhl.com/player/8459574,https://www.eliteprospects.com/player/8859/darcy-tucker,https://assets.nhle.com/mugs/nhl/20082009/COL/8459574.png
TJ Galiardi,LW,https://www.nhl.com/player/8474001,https://www.eliteprospects.com/player/12464/t.j.-galiardi,https://assets.nhle.com/mugs/nhl/20082009/COL/8474001.png
Daniel Tjarnqvist,D,https://www.nhl.com/player/8462115,https://www.eliteprospects.com/player/695/daniel-tjarnqvist,https://assets.nhle.com/mugs/nhl/20082009/COL/8462115.png
Ray Macias,D,https://www.nhl.com/player/8471786,https://www.eliteprospects.com/player/13618/ray-macias,https://assets.nhle.com/mugs/nhl/20082009/COL/8471786.png
Chris Durno,LW,https://www.nhl.com/player/8472263,https://www.eliteprospects.com/player/11552/chris-durno,https://assets.nhle.com/mugs/nhl/20082009/COL/8472263.png
Wes O'Neill,D,https://www.nhl.com/player/8471327,https://www.eliteprospects.com/player/9480/wes-o-neill,https://assets.nhle.com/mugs/nhl/20082009/COL/8471327.png
Per Ledin,LW,https://www.nhl.com/player/8473407,https://www.eliteprospects.com/player/186/per-ledin,https://assets.nhle.com/mugs/nhl/20082009/COL/8473407.png
Matt Hendricks,C,https://www.nhl.com/player/8468611,https://www.eliteprospects.com/player/11554/matt-hendricks,https://assets.nhle.com/mugs/nhl/20082009/COL/8468611.png
Lawrence Nycholat,D,https://www.nhl.com/player/8468184,https://www.eliteprospects.com/player/10899/lawrence-nycholat,https://assets.nhle.com/mugs/nhl/20082009/COL/8468184.png
Aaron MacKenzie,D,https://www.nhl.com/player/8471004,https://www.eliteprospects.com/player/11738/aaron-mackenzie,https://assets.nhle.com/mugs/nhl/20082009/COL/8471004.png
Philippe Dupuis,C,https://www.nhl.com/player/8470697,https://www.eliteprospects.com/player/11564/philippe-dupuis,https://assets.nhle.com/mugs/nhl/20082009/COL/8470697.png
Derek Peltier,D,https://www.nhl.com/player/8471396,https://www.eliteprospects.com/player/12367/derek-peltier,https://assets.nhle.com/mugs/nhl/20082009/COL/8471396.png
Mike Vernace,D,https://www.nhl.com/player/8471413,https://www.eliteprospects.com/player/11585/mike-vernace,https://assets.nhle.com/mugs/nhl/20082009/COL/8471413.png
Matt Duchene,C,https://www.nhl.com/player/8475168,https://www.eliteprospects.com/player/12571/matt-duchene,https://assets.nhle.com/mugs/nhl/20092010/COL/8475168.png
Kyle Quincey,D,https://www.nhl.com/player/8470724,https://www.eliteprospects.com/player/10366/kyle-quincey,https://assets.nhle.com/mugs/nhl/20092010/COL/8470724.png
Ryan O'Reilly,C,https://www.nhl.com/player/8475158,https://www.eliteprospects.com/player/14371/ryan-o-reilly,https://assets.nhle.com/mugs/nhl/20092010/COL/8475158.png
Ryan Wilson,D,https://www.nhl.com/player/8473700,https://www.eliteprospects.com/player/13843/ryan-wilson,https://assets.nhle.com/mugs/nhl/20092010/COL/8473700.png
Peter Mueller,C,https://www.nhl.com/player/8473526,https://www.eliteprospects.com/player/9220/peter-mueller,https://assets.nhle.com/mugs/nhl/20092010/COL/8473526.png
Brandon Yip,RW,https://www.nhl.com/player/8471450,https://www.eliteprospects.com/player/11887/brandon-yip,https://assets.nhle.com/mugs/nhl/20092010/COL/8471450.png
Ryan Stoa,C,https://www.nhl.com/player/8471708,https://www.eliteprospects.com/player/9375/ryan-stoa,https://assets.nhle.com/mugs/nhl/20092010/COL/8471708.png
Kevin Porter,C,https://www.nhl.com/player/8471331,https://www.eliteprospects.com/player/9212/kevin-porter,https://assets.nhle.com/mugs/nhl/20092010/COL/8471331.png
Justin Mercier,C,https://www.nhl.com/player/8471829,https://www.eliteprospects.com/player/9377/justin-mercier,https://assets.nhle.com/mugs/nhl/20092010/COL/8471829.png
David Koci,LW,https://www.nhl.com/player/8468626,https://www.eliteprospects.com/player/10992/david-koci,https://assets.nhle.com/mugs/nhl/20092010/COL/8468626.png
Tom Preissing,D,https://www.nhl.com/player/8470575,https://www.eliteprospects.com/player/8662/tom-preissing,https://assets.nhle.com/mugs/nhl/20092010/COL/8470575.png
Darren Haydar,RW,https://www.nhl.com/player/8468121,https://www.eliteprospects.com/player/10985/darren-haydar,https://assets.nhle.com/mugs/nhl/20092010/COL/8468121.png
Daniel Winnik,LW,https://www.nhl.com/player/8471476,https://www.eliteprospects.com/player/11480/daniel-winnik,https://assets.nhle.com/mugs/nhl/20102011/COL/8471476.png
Kevin Shattenkirk,D,https://www.nhl.com/player/8474031,https://www.eliteprospects.com/player/11460/kevin-shattenkirk,https://assets.nhle.com/mugs/nhl/20102011/COL/8474031.png
Tomas Fleischmann,LW,https://www.nhl.com/player/8470039,https://www.eliteprospects.com/player/9613/tomas-fleischmann,https://assets.nhle.com/mugs/nhl/20102011/COL/8470039.png
Greg Mauldin,LW,https://www.nhl.com/player/8470203,https://www.eliteprospects.com/player/10292/greg-mauldin,https://assets.nhle.com/mugs/nhl/20102011/COL/8470203.png
Erik Johnson,D,https://www.nhl.com/player/8473446,https://www.eliteprospects.com/player/9207/erik-johnson,https://assets.nhle.com/mugs/nhl/20102011/COL/8473446.png
Matt Hunwick,D,https://www.nhl.com/player/8471436,https://www.eliteprospects.com/player/9418/matt-hunwick,https://assets.nhle.com/mugs/nhl/20102011/COL/8471436.png
Ryan O'Byrne,D,https://www.nhl.com/player/8470672,https://www.eliteprospects.com/player/11722/ryan-o-byrne,https://assets.nhle.com/mugs/nhl/20102011/COL/8470672.png
Mark Olver,C,https://www.nhl.com/player/8474705,https://www.eliteprospects.com/player/15566/mark-olver,https://assets.nhle.com/mugs/nhl/20102011/COL/8474705.png
Jonas Holos,D,https://www.nhl.com/player/8474730,https://www.eliteprospects.com/player/15713/jonas-holos,https://assets.nhle.com/mugs/nhl/20102011/COL/8474730.png
Jay McClement,C,https://www.nhl.com/player/8469508,https://www.eliteprospects.com/player/9517/jay-mcclement,https://assets.nhle.com/mugs/nhl/20102011/COL/8469508.png
David Van Der Gulik,LW,https://www.nhl.com/player/8470189,https://www.eliteprospects.com/player/11743/david-van-der-gulik,https://assets.nhle.com/mugs/nhl/20102011/COL/8470189.png
David Liffiton,D,https://www.nhl.com/player/8470656,https://www.eliteprospects.com/player/11022/david-liffiton,https://assets.nhle.com/mugs/nhl/20102011/COL/8470656.png
Cameron Gaunce,D,https://www.nhl.com/player/8474611,https://www.eliteprospects.com/player/16591/cameron-gaunce,https://assets.nhle.com/mugs/nhl/20102011/COL/8474611.png
Colby Cohen,D,https://www.nhl.com/player/8474002,https://www.eliteprospects.com/player/12463/colby-cohen,https://assets.nhle.com/mugs/nhl/20102011/COL/8474002.png
Shawn Belle,D,https://www.nhl.com/player/8470623,https://www.eliteprospects.com/player/9470/shawn-belle,https://assets.nhle.com/mugs/nhl/20102011/COL/8470623.png
Gabriel Landeskog,LW,https://www.nhl.com/player/8476455,https://www.eliteprospects.com/player/10393/gabriel-landeskog,https://assets.nhle.com/mugs/nhl/20112012/COL/8476455.png
Shane O'Brien,D,https://www.nhl.com/player/8470839,https://www.eliteprospects.com/player/10228/shane-o-brien,https://assets.nhle.com/mugs/nhl/20112012/COL/8470839.png
Jan Hejda,D,https://www.nhl.com/player/8470699,https://www.eliteprospects.com/player/8365/jan-hejda,https://assets.nhle.com/mugs/nhl/20112012/COL/8470699.png
Chuck Kobasew,RW,https://www.nhl.com/player/8469467,https://www.eliteprospects.com/player/9018/chuck-kobasew,https://assets.nhle.com/mugs/nhl/20112012/COL/8469467.png
Jamie McGinn,LW,https://www.nhl.com/player/8473465,https://www.eliteprospects.com/player/9336/jamie-mcginn,https://assets.nhle.com/mugs/nhl/20112012/COL/8473465.png
Stefan Elliott,D,https://www.nhl.com/player/8475206,https://www.eliteprospects.com/player/15735/stefan-elliott,https://assets.nhle.com/mugs/nhl/20112012/COL/8475206.png
Steve Downie,RW,https://www.nhl.com/player/8471703,https://www.eliteprospects.com/player/9186/steve-downie,https://assets.nhle.com/mugs/nhl/20112012/COL/8471703.png
Joakim Lindstrom,C,https://www.nhl.com/player/8470152,https://www.eliteprospects.com/player/229/joakim-lindstrom,https://assets.nhle.com/mugs/nhl/20112012/COL/8470152.png
Brad Malone,C,https://www.nhl.com/player/8474089,https://www.eliteprospects.com/player/12188/brad-malone,https://assets.nhle.com/mugs/nhl/20112012/COL/8474089.png
Mike Connolly,LW,https://www.nhl.com/player/8476225,https://www.eliteprospects.com/player/18759/mike-connolly,https://assets.nhle.com/mugs/nhl/20112012/COL/8476225.png
Evan Brophey,C,https://www.nhl.com/player/8471730,https://www.eliteprospects.com/player/11111/evan-brophey,https://assets.nhle.com/mugs/nhl/20112012/COL/8471730.png
Tyson Barrie,D,https://www.nhl.com/player/8475197,https://www.eliteprospects.com/player/15127/tyson-barrie,https://assets.nhle.com/mugs/nhl/20112012/COL/8475197.png
PA Parenteau,RW,https://www.nhl.com/player/8469707,https://www.eliteprospects.com/player/9520/pierre-alexandre-parenteau,https://assets.nhle.com/mugs/nhl/20122013/COL/8469707.png
John Mitchell,C,https://www.nhl.com/player/8470750,https://www.eliteprospects.com/player/11487/john-mitchell,https://assets.nhle.com/mugs/nhl/20122013/COL/8470750.png
Aaron Palushaj,RW,https://www.nhl.com/player/8474030,https://www.eliteprospects.com/player/12513/aaron-palushaj,https://assets.nhle.com/mugs/nhl/20122013/COL/8474030.png
Greg Zanon,D,https://www.nhl.com/player/8468636,https://www.eliteprospects.com/player/10220/greg-zanon,https://assets.nhle.com/mugs/nhl/20122013/COL/8468636.png
Patrick Bordeleau,LW,https://www.nhl.com/player/8471326,https://www.eliteprospects.com/player/12141/patrick-bordeleau,https://assets.nhle.com/mugs/nhl/20122013/COL/8471326.png
Tomas Vincour,C,https://www.nhl.com/player/8475266,https://www.eliteprospects.com/player/12565/tomas-vincour,https://assets.nhle.com/mugs/nhl/20122013/COL/8475266.png
Michael Sgarbossa,C,https://www.nhl.com/player/8475958,https://www.eliteprospects.com/player/23663/mike-sgarbossa,https://assets.nhle.com/mugs/nhl/20122013/COL/8475958.png
Nathan MacKinnon,C,https://www.nhl.com/player/8477492,https://www.eliteprospects.com/player/99204/nathan-mackinnon,https://assets.nhle.com/mugs/nhl/20132014/COL/8477492.png
