player_name,player_pos,player_link,player_image
Paul Kariya,LW,https://www.nhl.com/player/8459426,https://assets.nhle.com/mugs/nhl/20012002/ANA/8459426.png
Matt Cullen,C,https://www.nhl.com/player/8464989,https://assets.nhle.com/mugs/nhl/20012002/ANA/8464989.png
Mike Leclerc,LW,https://www.nhl.com/player/8462084,https://assets.nhle.com/mugs/nhl/20012002/ANA/8462084.png
Jeff Friesen,LW,https://www.nhl.com/player/8460501,https://assets.nhle.com/mugs/nhl/20012002/ANA/8460501.png
Oleg Tverdovsky,D,https://www.nhl.com/player/8460493,https://assets.nhle.com/mugs/nhl/20012002/ANA/8460493.png
Andy McDonald,C,https://www.nhl.com/player/8468434,https://assets.nhle.com/mugs/nhl/20012002/ANA/8468434.png
German Titov,C,https://www.nhl.com/player/8459672,https://assets.nhle.com/mugs/nhl/20012002/ANA/8459672.png
Jason York,D,https://www.nhl.com/player/8458468,https://assets.nhle.com/mugs/nhl/20012002/ANA/8458468.png
Marty Mcinnis,LW,https://www.nhl.com/player/8457319,https://assets.nhle.com/mugs/nhl/20012002/ANA/8457319.png
Steve Rucchin,C,https://www.nhl.com/player/8459284,https://assets.nhle.com/mugs/nhl/20012002/ANA/8459284.png
Samuel Pahlsson,C,https://www.nhl.com/player/8465192,https://assets.nhle.com/mugs/nhl/20012002/ANA/8465192.png
Dan Bylsma,LW,https://www.nhl.com/player/8455763,https://assets.nhle.com/mugs/nhl/20012002/ANA/8455763.png
Patric Kjellberg,LW,https://www.nhl.com/player/8456848,https://assets.nhle.com/mugs/nhl/20012002/ANA/8456848.png
Keith Carney,D,https://www.nhl.com/player/8455805,https://assets.nhle.com/mugs/nhl/20012002/ANA/8455805.png
Pavel Trnka,D,https://www.nhl.com/player/8460594,https://assets.nhle.com/mugs/nhl/20012002/ANA/8460594.png
Ruslan Salei,D,https://www.nhl.com/player/8464962,https://assets.nhle.com/mugs/nhl/20012002/ANA/8464962.png
Marc Chouinard,C,https://www.nhl.com/player/8462061,https://assets.nhle.com/mugs/nhl/20012002/ANA/8462061.png
Denny Lambert,LW,https://www.nhl.com/player/8458888,https://assets.nhle.com/mugs/nhl/20012002/ANA/8458888.png
Sergei Krivokrasov,RW,https://www.nhl.com/player/8458949,https://assets.nhle.com/mugs/nhl/20012002/ANA/8458949.png
Niclas Havelid,D,https://www.nhl.com/player/8467956,https://assets.nhle.com/mugs/nhl/20012002/ANA/8467956.png
Timo Parssinen,LW,https://www.nhl.com/player/8469551,https://assets.nhle.com/mugs/nhl/20012002/ANA/8469551.png
Vitaly Vishnevski,D,https://www.nhl.com/player/8467352,https://assets.nhle.com/mugs/nhl/20012002/ANA/8467352.png
Kevin Sawyer,LW,https://www.nhl.com/player/8460836,https://assets.nhle.com/mugs/nhl/20012002/ANA/8460836.png
Drew Bannister,D,https://www.nhl.com/player/8458962,https://assets.nhle.com/mugs/nhl/20012002/ANA/8458962.png
Antti Jussi Niemi,D,https://www.nhl.com/player/8465034,https://assets.nhle.com/mugs/nhl/20012002/ANA/8465034.png
Jim Cummins,RW,https://www.nhl.com/player/8455984,https://assets.nhle.com/mugs/nhl/20012002/ANA/8455984.png
Aris Brimanis,D,https://www.nhl.com/player/8458600,https://assets.nhle.com/mugs/nhl/20012002/ANA/8458600.png
Petr Tenkrat,RW,https://www.nhl.com/player/8468103,https://assets.nhle.com/mugs/nhl/20012002/ANA/8468103.png
Jean-Sebastien Giguere,G,https://www.nhl.com/player/8462044,https://assets.nhle.com/mugs/nhl/20012002/ANA/8462044.png
Steve Shields,G,https://www.nhl.com/player/8458615,https://assets.nhle.com/mugs/nhl/20012002/ANA/8458615.png
Ilya Bryzgalov,G,https://www.nhl.com/player/8468524,https://assets.nhle.com/mugs/nhl/20012002/ANA/8468524.png
