player_id,player_name_official,seasons_played,gp_regular_total,gp_regular_min_per_season,gp_regular_max_per_season,seasons_with_gp_over_6,g_regular_sum,a_regular_sum,p_regular_sum,plus_minus_regular_sum,pim_regular_sum,ppg_regular_sum,ppp_regular_sum,shg_regular_sum,shp_regular_sum,gwg_regular_sum,otg_regular_sum,sog_regular_sum,shooting_pct_regular_mean,fo_pct_regular_mean,toi_per_game_regular_mean,gp_playoffs_sum,g_playoffs_sum,a_playoffs_sum,p_playoffs_sum,plus_minus_playoffs_sum,pim_playoffs_sum,ppg_playoffs_sum,ppp_playoffs_sum,shg_playoffs_sum,shp_playoffs_sum,gwg_playoffs_sum,otg_playoffs_sum,sog_playoffs_sum,shooting_pct_playoffs_mean,fo_pct_playoffs_mean,toi_per_game_playoffs_mean
41.0,Jaroslav Obsut,2,7.0,3.0,4.0,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,14.149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
42.0,Steve Moore,3,69.0,4.0,57.0,2,5.0,7.0,12.0,-9.0,41.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,3.1999999999999997,40.73333333333333,9.705555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
43.0,Darius Kasparaitis,14,863.0,11.0,81.0,14,27.0,136.0,163.0,39.0,1379.0,2.0,9.0,2.0,11.0,2.0,1.0,784.0,3.83125,10.0,17.990000000000002,83.0,2.0,10.0,12.0,-9.0,107.0,0.0,0.0,0.0,2.0,1.0,1.0,76.0,2.9749999999999996,0.0,18.77
44.0,Derek Morris,16,1107.0,14.0,82.0,16,92.0,332.0,424.0,-44.0,1004.0,38.0,179.0,4.0,11.0,22.0,4.0,2029.0,4.094736842105263,14.036842105263156,333.44122807017544,37.0,3.0,12.0,15.0,3.0,41.0,1.0,9.0,0.0,0.0,1.0,0.0,64.0,3.2,0.0,20.383333333333333
45.0,Dean McAmmond,17,996.0,5.0,81.0,15,186.0,262.0,448.0,36.0,490.0,40.0,103.0,8.0,14.0,29.0,2.0,1480.0,10.645,45.79333333333333,14.427777777777779,46.0,6.0,7.0,13.0,5.0,35.0,0.0,0.0,1.0,1.0,1.0,0.0,51.0,6.316666666666666,27.02,12.226666666666667
46.0,Serge Aubin,7,374.0,1.0,81.0,6,44.0,64.0,108.0,-45.0,361.0,3.0,5.0,0.0,5.0,7.0,0.0,452.0,8.671428571428573,42.51428571428572,11.683333333333334,22.0,0.0,1.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,35.5,5.258333333333333
47.0,Jeff Shantz,10,642.0,7.0,78.0,10,72.0,139.0,211.0,-1.0,341.0,11.0,29.0,8.0,15.0,9.0,3.0,728.0,10.527272727272727,49.628571428571426,14.673809523809524,44.0,5.0,8.0,13.0,1.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,42.0,8.2,53.3,9.7
48.0,Bates Battaglia,9,580.0,4.0,82.0,9,80.0,118.0,198.0,-34.0,385.0,11.0,24.0,2.0,2.0,12.0,2.0,752.0,8.245454545454546,31.781818181818185,12.934848484848485,42.0,5.0,16.0,21.0,3.0,28.0,1.0,4.0,0.0,0.0,1.0,1.0,71.0,2.85,3.575,15.533333333333333
49.0,Bryan Marchment,17,926.0,2.0,78.0,16,40.0,142.0,182.0,31.0,2307.0,4.0,23.0,2.0,8.0,5.0,1.0,947.0,3.8,9.090909090909092,18.266666666666666,83.0,4.0,3.0,7.0,4.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,3.07,0.0,17.1
50.0,Denis Smith,3,45.0,3.0,34.0,2,1.0,1.0,2.0,-4.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.766666666666667,0.0,8.216666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
51.0,Chris McAllister,7,301.0,12.0,60.0,7,4.0,17.0,21.0,-27.0,634.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,2.95,5.0,9.796666666666667,9.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.855555555555555
52.0,Steve Brule,1,2.0,2.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.116666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
53.0,Jeff Paul,1,2.0,2.0,2.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
54.0,Charlie Stephens,2,8.0,2.0,6.0,0,0.0,2.0,2.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22.75,5.766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
55.0,Steve Konowalchuk,14,790.0,1.0,82.0,13,171.0,225.0,396.0,69.0,703.0,34.0,71.0,8.0,15.0,26.0,5.0,1422.0,10.553333333333335,49.388888888888886,16.868518518518517,52.0,9.0,12.0,21.0,-6.0,60.0,6.0,7.0,2.0,2.0,1.0,0.0,78.0,6.333333333333333,41.32,17.119999999999997
56.0,Paul Kariya,15,989.0,11.0,82.0,15,402.0,587.0,989.0,31.0,399.0,139.0,390.0,17.0,23.0,53.0,4.0,3509.0,11.306666666666667,27.291666666666668,266.2680555555556,46.0,16.0,23.0,39.0,-7.0,12.0,6.0,21.0,0.0,0.0,2.0,2.0,149.0,8.1,11.34,328.12666666666667
57.0,John-Michael Liles,13,836.0,6.0,82.0,13,87.0,283.0,370.0,-44.0,286.0,39.0,180.0,1.0,1.0,10.0,2.0,1411.0,4.9399999999999995,20.0,19.115555555555556,46.0,4.0,9.0,13.0,2.0,18.0,3.0,8.0,0.0,0.0,0.0,0.0,79.0,3.883333333333333,0.0,17.38611111111111
58.0,Teemu Selanne,21,1451.0,12.0,84.0,21,684.0,773.0,1457.0,95.0,660.0,255.0,588.0,7.0,9.0,110.0,9.0,4540.0,14.773913043478261,44.94117647058823,18.50980392156863,130.0,44.0,44.0,88.0,-16.0,62.0,19.0,39.0,0.0,0.0,11.0,2.0,350.0,12.092307692307692,37.02727272727273,16.94242424242424
59.0,Karlis Skrastins,12,832.0,2.0,82.0,11,32.0,104.0,136.0,-45.0,375.0,1.0,6.0,4.0,9.0,8.0,1.0,695.0,4.8307692307692305,0.0,19.51025641025641,20.0,0.0,3.0,3.0,-5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.258333333333333
60.0,Andrei Nikolishin,10,628.0,12.0,81.0,10,93.0,187.0,280.0,23.0,270.0,13.0,56.0,6.0,12.0,9.0,1.0,929.0,10.418181818181818,54.34285714285714,16.333333333333332,43.0,1.0,17.0,18.0,-5.0,22.0,1.0,10.0,0.0,1.0,0.0,0.0,52.0,0.875,53.4,17.004166666666666
61.0,Matthew Barnaby,14,834.0,2.0,82.0,13,113.0,187.0,300.0,5.0,2562.0,8.0,25.0,0.0,1.0,15.0,1.0,1006.0,10.222222222222221,44.276923076923076,11.914102564102564,62.0,7.0,15.0,22.0,5.0,170.0,3.0,5.0,0.0,0.0,1.0,0.0,68.0,4.0,41.675,13.55
62.0,Travis Brigley,3,55.0,2.0,36.0,2,3.0,6.0,9.0,-6.0,16.0,1.0,1.0,0.0,1.0,0.0,0.0,57.0,2.566666666666667,24.733333333333334,12.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
63.0,Cody McCormick,10,405.0,6.0,81.0,9,21.0,44.0,65.0,-24.0,550.0,0.0,1.0,1.0,2.0,4.0,0.0,403.0,5.109090909090909,40.127272727272725,8.93939393939394,24.0,2.0,1.0,3.0,-3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.333333333333334,12.033333333333333,9.444444444444445
