player_name,player_pos,player_link,player_image
Mark Recchi,RW,https://www.nhl.com/player/8450725,https://assets.nhle.com/mugs/nhl/20002001/PHI/8450725.png
Keith Primeau,C,https://www.nhl.com/player/8450550,https://assets.nhle.com/mugs/nhl/20002001/PHI/8450550.png
Simon Gagne,LW,https://www.nhl.com/player/8467346,https://assets.nhle.com/mugs/nhl/20002001/PHI/8467346.png
Daymond Langkow,C,https://www.nhl.com/player/8462036,https://assets.nhle.com/mugs/nhl/20002001/PHI/8462036.png
Dan Mcgillis,D,https://www.nhl.com/player/8459174,https://assets.nhle.com/mugs/nhl/20002001/PHI/8459174.png
Eric Desjardins,D,https://www.nhl.com/player/8446407,https://assets.nhle.com/mugs/nhl/20002001/PHI/8446407.png
Ruslan Fedotenko,LW,https://www.nhl.com/player/8468172,https://assets.nhle.com/mugs/nhl/20002001/PHI/8468172.png
Rick Tocchet,RW,https://www.nhl.com/player/8451925,https://assets.nhle.com/mugs/nhl/20002001/PHI/8451925.png
Justin Williams,RW,https://www.nhl.com/player/8468508,https://assets.nhle.com/mugs/nhl/20002001/PHI/8468508.png
Peter White,C,https://www.nhl.com/player/8458385,https://assets.nhle.com/mugs/nhl/20002001/PHI/8458385.png
Paul Ranheim,LW,https://www.nhl.com/player/8450653,https://assets.nhle.com/mugs/nhl/20002001/PHI/8450653.png
Michal Sykora,D,https://www.nhl.com/player/8459059,https://assets.nhle.com/mugs/nhl/20002001/PHI/8459059.png
Jody Hull,RW,https://www.nhl.com/player/8448092,https://assets.nhle.com/mugs/nhl/20002001/PHI/8448092.png
Kent Manderville,C,https://www.nhl.com/player/8457203,https://assets.nhle.com/mugs/nhl/20002001/PHI/8457203.png
Andy Delmore,D,https://www.nhl.com/player/8462416,https://assets.nhle.com/mugs/nhl/20002001/PHI/8462416.png
Chris Therien,D,https://www.nhl.com/player/8458202,https://assets.nhle.com/mugs/nhl/20002001/PHI/8458202.png
John Leclair,LW,https://www.nhl.com/player/8448622,https://assets.nhle.com/mugs/nhl/20002001/PHI/8448622.png
Todd Fedoruk,LW,https://www.nhl.com/player/8466292,https://assets.nhle.com/mugs/nhl/20002001/PHI/8466292.png
Kevin Stevens,LW,https://www.nhl.com/player/8451711,https://assets.nhle.com/mugs/nhl/20002001/PHI/8451711.png
Luke Richardson,D,https://www.nhl.com/player/8450824,https://assets.nhle.com/mugs/nhl/20002001/PHI/8450824.png
Michel Picard,LW,https://www.nhl.com/player/8450357,https://assets.nhle.com/mugs/nhl/20002001/PHI/8450357.png
Chris McAllister,LW,https://www.nhl.com/player/8462068,https://assets.nhle.com/mugs/nhl/20002001/PHI/8462068.png
Gino Odjick,LW,https://www.nhl.com/player/8449961,https://assets.nhle.com/mugs/nhl/20002001/PHI/8449961.png
P.J. Stock,C,https://www.nhl.com/player/8465960,https://assets.nhle.com/mugs/nhl/20002001/PHI/8465960.png
Derek Plante,C,https://www.nhl.com/player/8457686,https://assets.nhle.com/mugs/nhl/20002001/PHI/8457686.png
Mark Greig,RW,https://www.nhl.com/player/8447383,https://assets.nhle.com/mugs/nhl/20002001/PHI/8447383.png
Dean McAmmond,C,https://www.nhl.com/player/8458536,https://assets.nhle.com/mugs/nhl/20002001/PHI/8458536.png
Petr Hubacek,C,https://www.nhl.com/player/8467541,https://assets.nhle.com/mugs/nhl/20002001/PHI/8467541.png
Kirby Law,RW,https://www.nhl.com/player/8467732,https://assets.nhle.com/mugs/nhl/20002001/PHI/8467732.png
Brad Tiley,D,https://www.nhl.com/player/8458598,https://assets.nhle.com/mugs/nhl/20002001/PHI/8458598.png
Tomas Divisek,RW,https://www.nhl.com/player/8467500,https://assets.nhle.com/mugs/nhl/20002001/PHI/8467500.png
Steve Washburn,C,https://www.nhl.com/player/8459499,https://assets.nhle.com/mugs/nhl/20002001/PHI/8459499.png
Keith Jones,RW,https://www.nhl.com/player/8456745,https://assets.nhle.com/mugs/nhl/20002001/PHI/8456745.png
Roman Cechmanek,G,https://www.nhl.com/player/8468651,https://assets.nhle.com/mugs/nhl/20002001/PHI/8468651.png
Brian Boucher,G,https://www.nhl.com/player/8462052,https://assets.nhle.com/mugs/nhl/20002001/PHI/8462052.png
Maxime Ouellet,G,https://www.nhl.com/player/8467895,https://assets.nhle.com/mugs/nhl/20002001/PHI/8467895.png
